"layer","zone","Background","Corn","Soybeans","Barley","Spring Wheat","Rye","Oats","Canola","Mustard","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Potatoes","Misc Vegs & Fruits","Clover/Wildflowers","Fallow/Idle Cropland","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Cauliflower","Blueberries","Sorghum","Sweet Corn","Dry Beans","Apples","Christmas Trees","Squash","HUC","Strawberries","Pumpkins","Other Crops","Sod/Grass Seed","Cranberries","Peppers","Tobacco","Peaches","Cucumbers","Sunflower","Other Small Grains","Grapes","Tomatoes","Peas","Other Tree Crops","Greens","Cabbage","Eggplants","Sweet Potatoes","Herbs","Winter Wheat","Pears","Plums","Onions","Lettuce","Dbl Crop WinWht/Soybeans","Watermelons","Cherries","Triticale","Carrots","Dbl Crop Barley/Soybeans","Speltz","Dbl Crop WinWht/Corn","Asparagus","Dbl Crop Oats/Corn","Dbl Crop Barley/Corn","Cotton","Peanuts","Millet","Dbl Crop WinWht/Sorghum","Mint","Sugarbeets","Radishes","Nectarines","Cantaloupes","Dbl Crop Corn/Soybeans","Turnips","Pop or Orn Corn","Switchgrass","Dbl Crop Soybeans/Oats","Aquaculture","Vetch","Dbl Crop Barley/Sorghum","Dbl Crop WinWht/Cotton","Dbl Crop Soybeans/Cotton","Pecans","Olives","Walnuts","Oranges","Rice","Sugarcane","Citrus","Celery","Flaxseed","Safflower","Rape Seed","Caneberries","Camelina","Hops","Garlic","Prunes","Gourds","Durum Wheat","Lentils","Perennial Ice/Snow ","Honeydew Melons","Pistachios","Dbl Crop Durum Wht/Sorghum","Dbl Crop Lettuce/Cotton","Dbl Crop Lettuce/Durum Wht","Dbl Crop Lettuce/Cantaloupe","Dbl Crop Lettuce/Barley","Pomegranates","Apricots","Chick Peas","Almonds"
1,2,NA,40,0,43448,84256,1,629,0,0,133724,23347,NA,8,NA,15,605762,36865,53956,9178,206,8,17933,6544,229691,46,760780,2989420,44351,373,NA,NA,NA,0,NA,1,NA,NA,NA,"10040101",NA,NA,NA,8,NA,NA,NA,NA,NA,0,2815,NA,NA,5420,NA,NA,NA,NA,NA,NA,513011,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,700,NA,NA,12,NA,NA,NA,NA,3592,166,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,5,0,52435,76808,0,469,0,0,182407,30311,NA,31,NA,3,363187,12201,42921,7638,261,50,5219,1371,150550,384,261894,2070447,43005,907,NA,NA,NA,0,NA,0,NA,NA,NA,"10040102",NA,NA,NA,16,NA,NA,NA,NA,NA,1,279,NA,NA,1489,NA,NA,NA,NA,NA,NA,351089,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4362,NA,NA,411,NA,NA,NA,NA,584,988,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,617,0,143031,247047,0,6141,0,0,828669,75247,NA,59,NA,399,450484,3361,72448,16831,1407,59,8453,41076,1649799,644,636462,3001880,150544,1902,NA,NA,NA,0,NA,0,NA,NA,NA,"10040103",NA,NA,NA,38,NA,NA,NA,NA,NA,17,5,NA,NA,15214,NA,NA,NA,NA,NA,NA,601964,NA,NA,NA,NA,NA,NA,NA,172,NA,NA,0,NA,NA,NA,NA,NA,NA,416,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA,NA,8,NA,NA,NA,NA,79,4257,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,112,0,18165,92854,0,447,0,0,44518,64050,NA,0,NA,0,211643,3936,9115,2306,93,16,2036,4,3590,0,106824,3771354,20948,142,NA,NA,NA,12,NA,14,NA,NA,NA,"10040105",NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,NA,NA,4983,NA,NA,NA,NA,NA,NA,100565,NA,NA,NA,NA,NA,NA,NA,137,NA,NA,1,NA,NA,NA,NA,NA,NA,260,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,109,NA,NA,4,NA,NA,NA,NA,94,59,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,75,0,14029,103027,0,162,0,0,18829,35769,NA,0,NA,149,203009,2559,21844,786,32,3,3802,2,995,0,68887,2912747,3372,234,NA,NA,NA,1,NA,7,NA,NA,NA,"10040106",NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,NA,NA,6112,NA,NA,NA,NA,NA,NA,119539,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,4,NA,NA,NA,NA,NA,NA,209,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,235,NA,NA,1882,NA,NA,NA,NA,121,1274,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,969,0,78844,106052,10,3496,18,0,452878,167679,NA,37,NA,17,280761,17598,60105,13041,963,41,20702,5415,1802495,106,1099142,7044602,163574,1701,NA,NA,NA,1,NA,48,NA,NA,NA,"10040201",NA,NA,NA,54,NA,NA,NA,NA,NA,1,4,NA,NA,2357,NA,NA,NA,NA,NA,NA,232721,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,121,NA,NA,NA,NA,NA,NA,112,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,203,NA,NA,NA,NA,21,81,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,1771,1,12240,44499,9,219,1,0,88763,64014,NA,0,NA,0,66790,4574,9020,7200,583,83,1128,168,619288,2,299355,4161415,47641,215,NA,NA,NA,334,NA,461,NA,NA,NA,"10040202",NA,NA,NA,32,NA,NA,NA,NA,NA,0,51,NA,NA,146,NA,NA,NA,NA,NA,NA,107669,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,0,NA,NA,NA,NA,NA,NA,84,NA,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,19,NA,NA,9,NA,NA,NA,NA,8,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,112,0,5576,8902,25,99,0,0,106110,16254,NA,0,NA,1,35790,3036,3791,905,11,0,1032,8530,307603,80,176569,1201740,50977,165,NA,NA,NA,91,NA,366,NA,NA,NA,"10040203",NA,NA,NA,2,NA,NA,NA,NA,NA,0,165,NA,NA,36,NA,NA,NA,NA,NA,NA,28143,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,0,NA,NA,NA,NA,NA,NA,55,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,44,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,140,0,9768,17876,11,199,1,0,241361,37821,NA,0,NA,13,83613,12982,9586,4397,125,5,3756,21867,258182,3,298326,2218561,68698,279,NA,NA,NA,330,NA,43,NA,NA,NA,"10040204",NA,NA,NA,18,NA,NA,NA,NA,NA,0,89,NA,NA,130,NA,NA,NA,NA,NA,NA,85726,NA,NA,NA,NA,NA,NA,NA,178,NA,NA,0,NA,NA,NA,NA,NA,NA,113,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,17,NA,NA,NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,267,0,7372,11190,5,105,0,0,69697,36144,NA,0,NA,211,61388,2990,3135,2761,68,36,2079,0,512474,0,480384,3589294,41207,282,NA,NA,NA,4,NA,15,NA,NA,NA,"10040205",NA,NA,NA,306,NA,NA,NA,NA,NA,0,10,NA,NA,332,NA,NA,NA,NA,NA,NA,40077,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,0,NA,NA,NA,NA,NA,NA,320,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,NA,NA,27,NA,NA,NA,NA,13,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,3265,339,11513,281357,56,1186,0,7,99107,53184,0,0,NA,2,198608,7921,23425,11895,1689,515,270,1,2150,0,89942,3392427,86710,1197,NA,NA,NA,173,NA,9,NA,NA,NA,"10050012",NA,NA,NA,1179,NA,NA,NA,NA,NA,NA,0,NA,NA,29445,NA,NA,NA,NA,NA,NA,11662,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,0,NA,NA,NA,NA,NA,NA,637,NA,NA,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,621,NA,NA,20,NA,NA,NA,NA,13559,6608,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,51,0,3445,56829,6,235,4,0,49318,17472,0,0,NA,0,108305,7049,6472,2482,13,38,6783,3034,115031,0,179634,1390324,41286,998,NA,NA,NA,0,NA,3,NA,NA,NA,"10050009",NA,NA,NA,40,NA,NA,NA,NA,NA,NA,6,NA,NA,120,NA,NA,NA,NA,NA,NA,55099,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,NA,NA,NA,102,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,2,0,17176,77534,0,320,0,8,25006,8904,0,3,NA,0,548377,4057,45192,6307,101,14,426,19315,64625,61,206584,756417,64714,267,NA,NA,NA,0,NA,0,NA,NA,NA,"10050005",NA,NA,NA,83,NA,NA,NA,NA,NA,NA,251,NA,NA,250,NA,NA,NA,NA,NA,NA,471354,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,65,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,172,NA,NA,88,NA,NA,NA,NA,5631,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,1299,8,16565,111954,4572,274,0,0,85123,133948,0,0,NA,609,154186,47305,12780,8276,391,96,9635,526,68614,0,170051,4273984,56125,4932,NA,NA,NA,5,NA,98,NA,NA,NA,"10050014",NA,NA,NA,6423,NA,NA,NA,NA,NA,NA,68,NA,NA,2349,NA,NA,NA,NA,NA,NA,67422,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,0,NA,NA,NA,NA,NA,NA,209,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,21,NA,NA,340,NA,NA,NA,NA,84,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,631,0,2572,398190,0,89,0,10441,127208,28645,0,0,NA,4,141458,953,30531,1711,73,12,12,157,946,0,61747,1148362,49144,179,NA,NA,NA,0,NA,0,NA,NA,NA,"10050016",NA,NA,NA,63,NA,NA,NA,NA,NA,NA,4,NA,NA,39782,NA,NA,NA,NA,NA,NA,20279,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,28,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8356,40,NA,NA,9,NA,NA,NA,NA,11209,5893,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,1324855,12,0,73391,51940,4,545,13,1527,36975,10562,0,42,NA,0,56427,851,13406,573,35,2,3151,46449,57653,176,204549,864057,7036,152,NA,NA,NA,0,NA,0,NA,NA,NA,"10050001",NA,NA,NA,111,NA,NA,NA,NA,NA,NA,0,NA,NA,927,NA,NA,NA,NA,NA,NA,19384,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,570,NA,NA,NA,NA,27,3,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,3631935,8,0,173463,182422,0,944,767,223,46570,60186,0,0,NA,0,590265,21515,65211,5282,81,7,6581,20,17193,32,134175,1152625,14720,802,NA,NA,NA,0,NA,102,NA,NA,NA,"10050002",NA,NA,NA,245,NA,NA,NA,NA,NA,NA,1,NA,NA,9841,NA,NA,NA,NA,NA,NA,411657,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA,NA,78,NA,NA,NA,NA,3698,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,1131807,0,0,143,7417,0,34,0,0,3354,10974,0,0,NA,0,34541,49,4142,920,17,2,31813,0,0,0,519,143562,35,7,NA,NA,NA,0,NA,0,NA,NA,NA,"10050003",NA,NA,NA,4,NA,NA,NA,NA,NA,NA,0,NA,NA,93,NA,NA,NA,NA,NA,NA,9613,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA,NA,0,NA,NA,NA,NA,6,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,0,3236,1,75456,550816,93,6023,7,4,300802,165897,117,61,NA,15,1038590,17467,103943,32781,3569,1168,2447,15909,109071,98,522673,6326589,220836,6406,NA,NA,NA,3,NA,69,NA,NA,NA,"10050004",NA,NA,NA,3851,NA,NA,NA,NA,NA,NA,109,NA,NA,30130,NA,NA,NA,NA,NA,NA,562388,NA,NA,NA,NA,NA,NA,NA,106,NA,NA,0,NA,NA,NA,NA,NA,NA,741,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,195,NA,NA,34,NA,NA,NA,NA,5218,270,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,18620,615,0,30800,196279,0,115,1,4,31852,34647,0,3,NA,3,683353,975,71965,6891,263,25,411,2,3587,5,58929,1036670,5270,148,NA,NA,NA,0,NA,4,NA,NA,NA,"10050006",NA,NA,NA,93,NA,NA,NA,NA,NA,NA,39,NA,NA,6092,NA,NA,NA,NA,NA,NA,661135,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,56,NA,NA,68,NA,NA,NA,NA,10845,5595,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,2421229,482,0,1931,46678,0,115,0,0,16906,4818,0,0,NA,0,140336,840,10774,1867,196,41,134,38,127,3,16520,366549,5433,78,NA,NA,NA,0,NA,0,NA,NA,NA,"10050007",NA,NA,NA,19,NA,NA,NA,NA,NA,NA,0,NA,NA,3083,NA,NA,NA,NA,NA,NA,81258,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,NA,NA,NA,1849,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,3594542,46,0,13725,29814,0,318,0,0,10351,7718,0,0,NA,0,93240,757,10028,998,6,0,357,53,185,3,23503,1117142,4686,910,NA,NA,NA,0,NA,0,NA,NA,NA,"10050008",NA,NA,NA,39,NA,NA,NA,NA,NA,NA,775,NA,NA,2169,NA,NA,NA,NA,NA,NA,31392,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,2,NA,NA,NA,NA,1776,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,146738,12,0,16701,199701,10,1564,1318,0,43271,16504,0,0,NA,3,304603,523,11855,3812,36,111,452,2,228,0,86655,1725573,14767,2770,NA,NA,NA,0,NA,64,NA,NA,NA,"10050010",NA,NA,NA,467,NA,NA,NA,NA,NA,NA,53,NA,NA,3414,NA,NA,NA,NA,NA,NA,140575,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0,NA,NA,NA,NA,NA,NA,44,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,NA,NA,NA,5766,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,3592568,12,0,17333,91036,30,170,0,0,11638,6030,0,0,NA,4,95239,423,3043,669,9,60,934,0,112,0,20811,1299361,2574,562,NA,NA,NA,1,NA,1,NA,NA,NA,"10050011",NA,NA,NA,232,NA,NA,NA,NA,NA,NA,41,NA,NA,780,NA,NA,NA,NA,NA,NA,13967,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,3,NA,NA,NA,NA,345,622,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,15,6154179,102,0,1833,14702,145,21,0,2,10715,8802,0,0,NA,5,24023,2233,2252,354,6,3,49,2,1322,0,54681,627595,12104,511,NA,NA,NA,0,NA,18,NA,NA,NA,"10050013",NA,NA,NA,114,NA,NA,NA,NA,NA,NA,2,NA,NA,1273,NA,NA,NA,NA,NA,NA,1693,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,24,NA,NA,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,NA,NA,17,NA,NA,NA,NA,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,16,1444190,26,16,3253,59900,2,88,0,54,18255,3718,0,0,NA,0,46417,2058,11368,843,12,1,306,2517,1407,0,103953,2207696,25066,589,NA,NA,NA,1,NA,1,NA,NA,NA,"10050015",NA,NA,NA,311,NA,NA,NA,NA,NA,NA,0,NA,NA,2464,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,18,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1049,11,NA,NA,2,NA,NA,NA,NA,188,937,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,908550,969,30,4150,22095,57,1414,1475,4754,28202,44178,21,22,NA,0,61114,75298,72755,1995,132,10,4862,873,136,17,3537,1017844,1138,24846,NA,NA,NA,19,0,2806,NA,NA,NA,"10060007",NA,NA,NA,13,NA,NA,NA,NA,NA,66,5,NA,NA,69042,NA,NA,NA,NA,NA,NA,6212,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0,NA,NA,NA,NA,NA,NA,120,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4798,514,NA,NA,114,NA,NA,NA,NA,533775,129350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,2942974,379,0,3136,863661,6,1172,10,3330,95151,35654,0,0,NA,17,354079,9597,108084,4241,1076,198,757,167,819,10,4646,1758303,38306,3776,NA,NA,NA,3,0,33,NA,NA,NA,"10060003",NA,NA,NA,1,NA,NA,NA,NA,NA,4,1127,NA,NA,140864,NA,NA,NA,NA,NA,NA,19787,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,21,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2782,101,NA,NA,110,NA,NA,NA,NA,257093,28152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,505657,12,0,2307,587963,0,1846,0,13544,175885,50481,0,0,NA,392,79512,2282,65853,935,45,9,14,1440,1455,0,10761,1209001,55803,1763,NA,NA,NA,0,0,269,NA,NA,NA,"10060004",NA,NA,NA,2,NA,NA,NA,NA,NA,0,694,NA,NA,82855,NA,NA,NA,NA,NA,NA,21165,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15815,70,NA,NA,21,NA,NA,NA,NA,51681,10633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,2481416,1950,2,15038,665354,1569,6234,58,16644,179939,142114,37,336,NA,33,388886,78179,204175,9810,1074,140,1719,2983,1970,894,12925,3242899,33156,60991,NA,NA,NA,35,1,2591,NA,NA,NA,"10060006",NA,NA,NA,6,NA,NA,NA,NA,NA,99,36,NA,NA,263350,NA,NA,NA,NA,NA,NA,106501,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,0,NA,NA,NA,NA,NA,NA,1507,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4167,7794,NA,NA,4868,NA,NA,NA,NA,1648225,305362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,7107,1205,19753,908639,42,1781,0,80,153501,49357,0,0,NA,16,405500,53126,132890,12774,1686,266,5659,79,7403,2,126182,3554797,134953,17997,NA,NA,NA,21,0,5379,NA,NA,NA,"10060001",NA,NA,NA,19,NA,NA,NA,NA,NA,0,162,NA,NA,116848,NA,NA,NA,NA,NA,NA,51436,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,NA,NA,NA,NA,NA,4152,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,68,NA,NA,52,NA,NA,NA,NA,31269,22777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,742,2,37855,968113,12,4562,24,887,80870,63427,0,0,NA,1365,582645,4006,114780,5689,638,87,7659,12215,28611,66,39376,3795187,34713,2267,NA,NA,NA,394,0,125,NA,NA,NA,"10060002",NA,NA,NA,7,NA,NA,NA,NA,NA,11,1,NA,NA,49803,NA,NA,NA,NA,NA,NA,190905,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,203,NA,NA,NA,NA,NA,NA,1834,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1339,NA,NA,9568,NA,NA,NA,NA,36739,9749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,0,11222,9,38608,329255,49,4583,123,611,139369,44607,15,1,NA,36,171292,49469,96633,12001,1055,89,13052,24790,12413,5773,11505,2283529,91671,47463,NA,NA,NA,104,1,1123,NA,NA,NA,"10060005",NA,NA,NA,4,NA,NA,NA,NA,NA,40,9,NA,NA,22934,NA,NA,NA,NA,NA,NA,35427,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,0,NA,NA,NA,NA,NA,NA,240,NA,NA,26901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,3972,NA,NA,55,NA,NA,NA,NA,128885,9592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,216,0,6864,9416,1,1737,0,0,34503,18847,NA,0,NA,0,62888,103,8077,4243,879,36,15,2043,214636,0,557556,680560,32213,558,NA,NA,NA,1,NA,135,NA,NA,NA,"10070008",NA,NA,NA,433,NA,NA,NA,NA,NA,0,0,NA,NA,13,NA,NA,NA,NA,NA,NA,121208,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,16,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,122,NA,NA,39,NA,NA,NA,NA,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,146,0,14720,24111,0,1117,0,0,95700,22662,NA,130,NA,12,30736,1690,34740,4126,167,13,19520,1681,690759,77,570115,912459,11825,346,NA,NA,NA,0,NA,0,NA,NA,NA,"10070003",NA,NA,NA,8,NA,NA,NA,NA,NA,0,1,NA,NA,76,NA,NA,NA,NA,NA,NA,19215,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,NA,NA,NA,3,17,1496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,25473,2,56807,45208,116,268,2,2,157602,99306,NA,0,NA,1,268809,17774,36932,38592,15121,3657,10200,17,264851,0,538352,3753040,79369,1208,NA,NA,NA,9,NA,1508,NA,NA,NA,"10070007",NA,NA,NA,370,NA,NA,NA,NA,NA,0,10,NA,NA,8165,NA,NA,NA,NA,NA,NA,283870,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,0,NA,NA,NA,NA,NA,NA,79,NA,NA,19181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37193,NA,NA,15650,NA,NA,NA,NA,51,732,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
