"layer","zone","Background","Soybeans","Barley","Spring Wheat","Winter Wheat","Rye","Oats","Canola","Alfalfa","Other Hay/Non Alfalfa","Sugarbeets","Potatoes","Other Crops","Clover/Wildflowers","Fallow/Idle Cropland","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Corn","Blueberries","Speltz","Cranberries","Squash","HUC","Sweet Corn","Pumpkins","Apples","Millet","Dry Beans","Sod/Grass Seed","Christmas Trees","Tobacco","Other Small Grains","Grapes","Misc Vegs & Fruits","Peppers","Strawberries","Sunflower","Other Tree Crops","Tomatoes","Herbs","Sorghum","Asparagus","Cabbage","Eggplants","Peaches","Dbl Crop Lettuce/Barley","Onions","Peas","Gourds","Cherries","Dbl Crop WinWht/Soybeans","Vetch","Dbl Crop Oats/Corn","Triticale","Carrots","Plums","Apricots","Nectarines","Dbl Crop WinWht/Sorghum","Dbl Crop Barley/Soybeans","Sweet Potatoes","Cantaloupes","Lettuce","Dbl Crop Barley/Corn","Cotton","Peanuts","Dbl Crop WinWht/Corn","Dbl Crop Soybeans/Oats","Watermelons","Greens","Dbl Crop Barley/Sorghum","Turnips","Dbl Crop Corn/Soybeans","Switchgrass","Pop or Orn Corn","Walnuts","Durum Wheat","Pecans","Aquaculture","Dbl Crop WinWht/Cotton","Dbl Crop Soybeans/Cotton","Honeydew Melons","Oranges","Camelina","Rice","Sugarcane","Citrus","Mustard","Celery","Radishes","Prunes","Mint","Flaxseed","Safflower","Lentils","Perennial Ice/Snow ","Pistachios","Rape Seed","Olives","Dbl Crop Durum Wht/Sorghum","Dbl Crop Lettuce/Cotton","Hops","Garlic","Almonds","Dbl Crop Lettuce/Durum Wht","Dbl Crop Lettuce/Cantaloupe","Cauliflower","Pears","Caneberries","Cucumbers","Pomegranates"
1,6,NA,0,460,0,367008,1,552,0,59241,10239,1455,5,0,NA,458034,2178,116085,6645,1660,100,80,169,80912,0,7652,2674341,28621,8820,NA,98854,NA,NA,NA,0,"10190011",0,0,NA,38856,1,0,NA,NA,0,NA,0,NA,NA,5780,NA,NA,NA,10378,NA,NA,NA,NA,NA,14,0,NA,NA,NA,0,NA,743,0,NA,NA,NA,9721,NA,NA,NA,NA,0,NA,NA,715,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,85632,0,0,588638,1466,555,0,17787,26766,148,926,0,NA,473620,32619,139040,16781,2834,1276,417,3162,182,123,305,1576745,64174,2562,NA,998866,NA,NA,NA,0,"10190018",0,0,NA,5316,1427,0,NA,NA,0,NA,0,NA,NA,10459,NA,NA,NA,8967,NA,NA,NA,NA,NA,0,67,NA,NA,NA,2,NA,397,0,NA,NA,NA,350,NA,NA,NA,NA,0,NA,NA,1555,NA,NA,NA,NA,NA,3382,1,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,0,0,0,0,0,0,0,4,1072,0,0,0,NA,61,35306,43815,4153,367,15,100618,167351,1373409,1890,100220,2665646,59054,49024,NA,0,NA,NA,NA,0,"10190001",0,0,NA,0,0,0,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,14554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,0,5,3,154,0,121,0,2168,1447,14,0,0,NA,547,24058,215802,277328,110254,36560,41021,121189,2840956,493,867618,714627,56857,1961,NA,39,NA,NA,NA,0,"10190002",0,0,NA,0,2,0,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,6,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,9857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,0,939,252,307691,0,6007,0,49083,3138,702,187,32,NA,247875,349,88711,11704,3268,602,2336,83,50638,0,102294,2407645,9567,3371,NA,37470,NA,NA,NA,0,"10190015",0,0,NA,34822,9549,4,NA,NA,0,NA,0,NA,NA,22142,NA,NA,NA,358,NA,NA,NA,NA,NA,0,844,NA,NA,NA,0,NA,1426,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,20,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,0,10,43,247030,11,424,1,8610,8213,195,120,0,NA,187452,58,59073,611,34,15,1951,150,120,1,333,1546604,1154,71,NA,45076,NA,NA,NA,0,"10190017",0,0,NA,28994,8352,0,NA,NA,1,NA,0,NA,NA,16253,NA,NA,NA,2347,NA,NA,NA,NA,NA,0,558,NA,NA,NA,0,NA,150,0,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,14,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,NA,0,24654,3664,61482,46,3095,0,77328,161296,9330,1,0,NA,67645,47136,98896,142117,53543,13359,61506,13934,1131531,16,206115,386130,75644,17374,NA,75857,NA,NA,NA,180,"10190005",1,364,NA,605,2018,0,NA,NA,0,NA,1,NA,NA,155,NA,NA,NA,468,NA,NA,NA,NA,NA,257,0,NA,NA,NA,0,NA,1044,12,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,84112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,NA,1,1283,0,267650,0,1405,0,34013,11513,1335,60,0,NA,298139,259,60635,4563,1604,205,125,64,91135,0,13962,1164126,11054,3831,NA,35043,NA,NA,NA,0,"10190010",0,0,NA,39402,1,0,NA,NA,0,NA,0,NA,NA,12803,NA,NA,NA,5758,NA,NA,NA,NA,NA,5,0,NA,NA,NA,0,NA,882,0,NA,NA,NA,614,NA,NA,NA,NA,0,NA,NA,1300,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,NA,1242,344,0,552910,1926,3931,61,258823,55632,20815,30,0,NA,506454,36260,294337,32105,7999,2619,5061,8840,22,19,702,5900054,101921,14474,NA,595219,NA,NA,NA,0,"10190012",0,0,NA,150287,2094,0,NA,NA,0,NA,0,NA,NA,2099,NA,NA,NA,18226,NA,NA,NA,NA,NA,10,17,NA,NA,NA,0,NA,5556,0,NA,NA,NA,2053,NA,NA,NA,NA,0,NA,NA,1766,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,15,NA,46,13,0,441283,285,680,122,38302,35308,1189,179,0,NA,403840,1529,90659,5746,1353,312,62,1360,1979,1,951,1969578,3551,1652,NA,98440,NA,NA,NA,0,"10190013",0,0,NA,74372,23,0,NA,NA,0,NA,0,NA,NA,1789,NA,NA,NA,4974,NA,NA,NA,NA,NA,2,0,NA,NA,NA,0,NA,961,0,NA,NA,NA,2302,NA,NA,NA,NA,0,NA,NA,1115,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,16,NA,106,4,0,63680,78,112,39,5583,4931,1422,0,0,NA,49879,163,48644,824,23,3,5963,402,0,3,53,1825583,1446,311,NA,34191,NA,NA,NA,0,"10190014",0,0,NA,26047,29,0,NA,NA,0,NA,0,NA,NA,2703,NA,NA,NA,10213,NA,NA,NA,NA,NA,3,0,NA,NA,NA,0,NA,186,0,NA,NA,NA,45,NA,NA,NA,NA,0,NA,NA,23,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,17,NA,32,146,161,779515,2400,2752,0,53839,10973,13623,108,0,NA,585210,984,144777,14468,4174,717,2404,795,434,40,894,1856958,5471,2767,NA,236322,NA,NA,NA,0,"10190016",0,0,NA,61281,17579,91,NA,NA,0,NA,0,NA,NA,22777,NA,NA,NA,16287,NA,NA,NA,NA,NA,0,362,NA,NA,NA,0,NA,620,0,NA,NA,NA,13,NA,NA,NA,NA,0,NA,NA,328,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,18,NA,14,1984,86,83966,0,2986,0,47301,12875,1126,179,9,NA,50458,4814,93699,33991,20860,6561,12658,288,92041,4,159345,3278072,16661,5286,NA,54178,NA,NA,NA,28,"10190009",0,0,NA,10462,3455,11,NA,NA,0,NA,0,NA,NA,3851,NA,NA,NA,861,NA,NA,NA,NA,NA,229,3,NA,NA,NA,0,NA,575,0,NA,NA,NA,176,NA,NA,NA,NA,0,NA,NA,254,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,865768,0,0,70394,392,2714,NA,179534,77483,NA,4864,11,0,18743,70369,275739,77906,18011,4232,1597,15087,6676,24993,8993,4982854,327369,42600,NA,2512209,NA,NA,NA,NA,"10200101",NA,0,0,1311,33,NA,0,NA,NA,0,0,NA,NA,150,NA,NA,NA,16692,NA,NA,NA,NA,NA,NA,131,NA,NA,1428,NA,NA,91,NA,NA,NA,NA,139,NA,NA,NA,NA,NA,NA,NA,578,0,NA,NA,NA,0,903,NA,3177,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,491158,19,0,13605,268,356,NA,34735,46168,NA,579,1,0,3206,43621,128853,43666,13179,3929,961,31806,65,10,3,765849,107467,3535,NA,1437488,NA,NA,NA,NA,"10200103",NA,2,0,12,0,NA,0,NA,NA,0,0,NA,NA,4,NA,NA,NA,1230,NA,NA,NA,NA,NA,NA,0,NA,NA,2010,NA,NA,26,NA,NA,NA,NA,122,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,1,28,NA,1043,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,410857,0,1,2983,7,43,NA,5965,8148,NA,0,376,119,814,91815,55194,30349,7640,2508,2440,106329,555,23,10,233443,26945,917,NA,519165,NA,NA,NA,NA,"10200202",NA,3,44,0,0,NA,2,NA,NA,53,0,NA,NA,0,NA,NA,NA,96,NA,NA,NA,NA,NA,NA,0,NA,NA,250,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,3,NA,NA,NA,0,0,NA,9,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,186468,8,5,9248,167,218,NA,31815,11964,NA,145,0,0,2323,4142,86324,36683,14502,4512,1108,11390,10,208,11,973818,38276,2026,NA,677172,NA,NA,NA,NA,"10200102",NA,0,0,25,0,NA,0,NA,NA,0,0,NA,NA,5,NA,NA,NA,8661,NA,NA,NA,NA,NA,NA,9,NA,NA,231,NA,NA,17,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,23,0,NA,NA,NA,2,185,NA,41,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,619848,0,0,4967,12,321,NA,49317,19213,NA,15,0,3,3783,32796,90232,27676,5668,2689,1393,72403,16,1,6,439195,30721,84,NA,1069305,NA,NA,NA,NA,"10200201",NA,11,0,6,0,NA,0,NA,NA,0,0,NA,NA,4,NA,NA,NA,181,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,0,0,NA,4,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,1256849,0,0,29881,2,206,NA,45367,37351,NA,3,247,353,390,50552,202425,147689,62668,25640,487,223469,281,296,62,1284878,11955,208,NA,1357334,NA,NA,NA,NA,"10200203",NA,1,0,0,0,NA,1,NA,NA,57,52,NA,NA,0,NA,NA,NA,1435,NA,NA,NA,NA,NA,NA,0,NA,NA,259,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,13,2,NA,NA,NA,0,2,NA,16,0,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,663641,0,9,10524,2586,933,NA,67760,95160,NA,2625,4,NA,1888,33936,143341,28011,3732,1815,3431,68130,346,17,69,1877884,116741,6542,NA,1279306,NA,NA,NA,NA,"10210009",0,21,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,1103,NA,NA,NA,NA,NA,NA,0,NA,NA,10,NA,NA,29,NA,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2,0,NA,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,16,0,0,311,299,230,NA,3366,13091,NA,0,5,NA,179,56988,15134,9451,1181,166,730,398,4094,7614,139,5659693,13740,225776,NA,3096,NA,NA,NA,NA,"10210001",0,0,NA,302,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,0,NA,NA,3,NA,NA,14,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,103,0,0,268,26,1327,NA,8111,4531,NA,1,4,NA,374,17672,7884,1019,42,2,2294,813,9147,25620,119,5015826,11146,98334,NA,10767,NA,NA,NA,NA,"10210002",0,0,NA,1325,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,769,NA,NA,NA,NA,NA,NA,15,NA,NA,18,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,263836,33,8,14819,190,1069,NA,103563,40352,NA,97,0,NA,3212,52921,131052,25335,3173,633,1181,34831,370,12198,31,3554605,71276,14185,NA,805686,NA,NA,NA,NA,"10210003",2,0,NA,368,16,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,6882,NA,NA,NA,NA,NA,NA,2,NA,NA,134,NA,NA,238,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,6,16,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,236442,2,7,27674,743,1159,NA,76019,43534,NA,86,0,NA,8814,7080,117570,14287,988,292,327,13433,1391,14990,137,3123066,62719,12348,NA,770401,NA,NA,NA,NA,"10210004",3,0,NA,609,5,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,13817,NA,NA,NA,NA,NA,NA,67,NA,NA,184,NA,NA,16,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,2,466,NA,510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,144682,9,0,7653,93,254,NA,65365,8546,NA,14,0,NA,1351,1053,73210,20536,4013,800,190,14546,13,2022,3,1299193,16873,325,NA,463291,NA,NA,NA,NA,"10210005",0,0,NA,24,1,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,7347,NA,NA,NA,NA,NA,NA,0,NA,NA,64,NA,NA,15,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,2,207,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,6863,1,9,561,353,912,NA,12914,30797,NA,1,9,NA,1024,54907,25740,2972,132,5,1190,5981,598,3001,108,6308667,32256,221393,NA,46248,NA,NA,NA,NA,"10210006",0,0,NA,376,12,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2315,NA,NA,NA,NA,NA,NA,0,NA,NA,58,NA,NA,159,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,NA,1424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,193338,86,1,7438,86,791,NA,71554,26737,NA,23,0,NA,1430,26452,86797,17525,2348,521,693,59663,4351,4676,30,1733324,53264,1767,NA,515061,NA,NA,NA,NA,"10210007",2,0,NA,543,0,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,5555,NA,NA,NA,NA,NA,NA,0,NA,NA,23,NA,NA,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,5,25,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,5712,2,0,132,11,120,NA,1186,30234,NA,0,0,NA,105,50928,18380,998,30,0,378,2501,163,857,4,2619966,22403,75643,NA,21951,NA,NA,NA,NA,"10210008",0,0,NA,55,47,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,803,NA,NA,NA,NA,NA,NA,0,NA,NA,17,NA,NA,7,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,240270,3,13,2334,546,603,NA,50428,70059,NA,42,0,NA,1398,10254,85644,10701,609,193,1930,29751,240,537,129,2461119,49090,2288,NA,519000,NA,NA,NA,NA,"10210010",0,0,NA,36,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1516,NA,NA,NA,NA,NA,NA,0,NA,NA,5,NA,NA,19,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,4,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,1925037,0,1,7129,40,1467,NA,164258,29046,NA,32,299,63,7947,47078,242822,65255,12993,4741,804,156668,18,23,20,944680,54457,170,NA,2677334,NA,NA,NA,NA,"10220003",NA,108,1,4,0,NA,6,NA,NA,57,76,NA,NA,0,NA,NA,NA,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,928,NA,NA,1,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,5,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,674566,1,148,7593,926,871,NA,74543,419297,NA,1472,1,0,5277,56535,217052,35530,6645,2948,5362,78392,903,355,216,5184358,125019,72251,NA,1352194,NA,NA,NA,NA,"10220001",NA,3,0,232,256,NA,0,NA,NA,0,0,NA,NA,15,NA,NA,NA,1238,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,267,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,0,0,876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,608886,0,3,3713,105,1070,NA,64457,31214,NA,22,0,0,2234,5948,97745,23183,4189,2305,187,45806,20,1,13,561425,12539,503,NA,976187,NA,NA,NA,NA,"10220002",NA,2,0,21,0,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,1040950,0,0,2560,68,1268,NA,69456,5069,NA,0,0,3,1132,4006,112252,28445,2895,1156,241,25816,0,4,1,269481,3736,29,NA,1462732,NA,NA,NA,NA,"10220004",NA,1,0,3,0,NA,0,NA,NA,4,0,NA,NA,0,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,39,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,2582695,NA,777,193,11,1098,NA,57958,14335,19,10,3,0,35,150222,432041,55460,20006,4515,3158,217708,2185,51043,370,1056017,12757,172092,NA,3296691,NA,NA,NA,NA,"10230003",11,0,8,NA,34,NA,0,NA,NA,0,0,NA,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,14,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,3,14,13,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,886350,NA,88,76,0,348,NA,14534,1628,0,0,0,0,3,4273,161418,39846,18469,4950,972,18207,1,3582,15,222099,67,23083,NA,1236441,NA,NA,NA,NA,"10230002",0,0,0,NA,0,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,994195,NA,118,10,0,47,NA,15352,1198,0,0,0,0,0,5059,154383,20281,4970,914,406,19814,238,1162,1,302361,2416,8108,NA,1247207,NA,NA,NA,NA,"10230004",0,0,0,NA,0,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,4,2238,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,730674,NA,36,19,11,444,NA,19773,10521,0,0,0,0,0,4234,115578,12598,2441,654,291,46250,354,459,6,221152,1559,7086,NA,953928,NA,NA,NA,NA,"10230005",0,0,0,NA,716,NA,0,NA,NA,0,4,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,37,499,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
