"layer","zone","Background","Corn","Soybeans","Barley","Rye","Oats","Canola","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Potatoes","Clover/Wildflowers","Fallow/Idle Cropland","Apples","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Blueberries","Cranberries","Spring Wheat","Winter Wheat","Other Crops","Christmas Trees","Sweet Corn","Other Tree Crops","Strawberries","Pumpkins","HUC","Dry Beans","Triticale","Sunflower","Camelina","Squash","Lettuce","Sorghum","Sod/Grass Seed","Tobacco","Speltz","Peaches","Other Small Grains","Misc Vegs & Fruits","Onions","Gourds","Peppers","Cucumbers","Tomatoes","Herbs","Pears","Cabbage","Eggplants","Caneberries","Durum Wheat","Grapes","Asparagus","Dbl Crop WinWht/Soybeans","Cherries","Radishes","Plums","Peas","Nectarines","Dbl Crop Barley/Soybeans","Greens","Sweet Potatoes","Watermelons","Dbl Crop WinWht/Corn","Dbl Crop Oats/Corn","Dbl Crop Soybeans/Oats","Cotton","Mint","Carrots","Dbl Crop WinWht/Sorghum","Dbl Crop Barley/Corn","Turnips","Cantaloupes","Pop or Orn Corn","Dbl Crop Corn/Soybeans","Millet","Sugarbeets","Peanuts","Pecans","Aquaculture","Dbl Crop WinWht/Cotton","Switchgrass","Rice","Rape Seed","Walnuts","Sugarcane","Citrus","Oranges","Celery","Safflower","Vetch","Cauliflower","Garlic","Flaxseed","Mustard","Lentils","Perennial Ice/Snow ","Honeydew Melons","Pistachios","Olives","Dbl Crop Lettuce/Cantaloupe","Dbl Crop Lettuce/Cotton","Dbl Crop Lettuce/Durum Wht","Dbl Crop Durum Wht/Sorghum","Almonds","Hops","Apricots","Pomegranates"
1,7,NA,47170,32060,12,128,525,0,44843,1322,NA,0,0,294115,NA,6697,90696,20484,5842,2303,83,6330,0,0,87,953133,27108,69,NA,NA,NA,0,521047,0,0,0,NA,NA,0,"11030008",0,329,4020,NA,NA,NA,262910,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,541,NA,NA,NA,2,NA,13,NA,NA,NA,1764,NA,0,0,NA,NA,4673,1,NA,0,NA,0,1,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,455211,150821,87,45461,126,4,74721,774,NA,2,0,210577,NA,26697,129671,12641,2282,584,395,9998,0,3,9,1469687,27449,1080,NA,NA,NA,0,760771,0,0,0,NA,NA,0,"11030009",0,611,116,NA,NA,NA,180323,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,10916,NA,NA,NA,8,NA,4,NA,NA,NA,1910,NA,0,342,NA,NA,11879,0,NA,0,NA,0,5,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,129029,150774,1,4319,180,33,77270,3201,NA,0,0,8091,NA,20449,75096,23248,6782,1936,306,28932,5,4,4,421829,3036,87,NA,NA,NA,0,651380,0,0,1,NA,NA,0,"11030010",0,503,2829,NA,NA,NA,150010,3,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,0,NA,47708,NA,NA,NA,0,NA,4,NA,NA,NA,151,NA,0,26,NA,NA,30908,0,NA,0,NA,0,168,NA,NA,NA,NA,2,0,NA,NA,46,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,119023,148190,23,1512,68,3,123215,3705,NA,0,1,98142,NA,59726,125532,39501,8665,3320,633,39506,0,2,43,647169,14093,2955,NA,NA,NA,0,998478,38,0,0,NA,NA,0,"11030011",0,1882,1722,NA,NA,NA,278943,12,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,0,NA,28706,NA,NA,NA,8,NA,396,NA,NA,NA,422,NA,0,6,NA,NA,9785,0,NA,0,NA,0,18,NA,NA,NA,NA,4,1,NA,NA,5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,245715,353994,25,341,46,572,62758,25050,NA,0,0,13962,NA,22366,199003,100496,24353,8002,415,129503,3,27,0,1053963,11727,160,NA,NA,NA,0,1357256,1,0,143,NA,NA,0,"11030012",0,380,874,NA,NA,NA,319513,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,0,NA,107558,NA,NA,NA,0,NA,6,NA,NA,NA,512,NA,1,132,NA,NA,54964,0,NA,0,NA,0,89,NA,NA,NA,NA,0,0,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,NA,95679,152886,7,31,14,37,24003,15345,NA,0,0,8636,NA,39324,149284,232309,74839,39134,666,89995,9,22,2,620776,33199,36,NA,NA,NA,0,765482,3,1,0,NA,NA,2,"11030013",0,60,1006,NA,NA,NA,149838,138,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2,NA,70435,NA,NA,NA,0,NA,0,NA,NA,NA,24,NA,21,8197,NA,NA,40187,0,NA,0,NA,0,12,NA,NA,NA,NA,2,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,NA,254756,73388,44,39199,117,135,49952,6191,NA,0,2,34237,NA,58718,121960,16539,1797,275,178,47695,0,11,9,1330820,18949,301,NA,NA,NA,0,827549,1,0,1,NA,NA,0,"11030014",0,1318,971,NA,NA,NA,135481,4,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,0,NA,16270,NA,NA,NA,3,NA,5,NA,NA,NA,1314,NA,0,991,NA,NA,21413,0,NA,0,NA,0,388,NA,NA,NA,NA,8,0,NA,NA,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,NA,103007,39351,7,1468,21,9,26429,12081,NA,0,10,34711,NA,18048,90318,17321,3774,1193,219,42638,3,6,2,964255,5053,68,NA,NA,NA,0,832954,0,0,0,NA,NA,0,"11030015",0,713,1113,NA,NA,NA,106355,35,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,0,NA,7598,NA,NA,NA,1,NA,0,NA,NA,NA,2208,NA,0,1536,NA,NA,20075,0,NA,0,NA,0,48,NA,NA,NA,NA,2,1,NA,NA,18,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,15,NA,235949,167248,4,1,7,2,11993,68516,NA,0,1,2575,NA,66475,98877,36357,8531,2565,544,117726,17,75,0,1580507,34271,56,NA,NA,NA,0,217499,0,9,0,NA,NA,0,"11030017",0,38,114,NA,NA,NA,93997,19,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,26825,NA,NA,NA,0,NA,0,NA,NA,NA,161,NA,0,374,NA,NA,20932,0,NA,0,NA,37,1,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,16,NA,59681,100954,205,19,23,0,8995,52191,NA,0,31,3732,NA,42458,130029,60261,15157,3789,395,159418,18,63,12,1914133,39328,68,NA,NA,NA,0,232968,0,6,0,NA,NA,1,"11030018",0,107,674,NA,NA,NA,76171,3,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,34278,NA,NA,NA,0,NA,0,NA,NA,NA,44,NA,0,1544,NA,NA,16867,0,NA,0,NA,1,49,NA,NA,NA,NA,43,0,NA,NA,0,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,17,NA,251792,3350,4,11,640,0,3741,18,NA,11,0,1282657,NA,626,122054,5763,1781,412,475,616,0,0,2153,1018414,576,189,NA,NA,NA,0,1071938,0,0,0,NA,NA,0,"11030002",1,538,77261,NA,NA,NA,346904,12,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,40,NA,NA,NA,56,NA,0,NA,NA,NA,109,NA,0,16,NA,NA,314,0,NA,0,NA,0,2535,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,18,NA,50084,52595,0,44,6,4,8913,5725,NA,0,1,3150,NA,14182,44848,11731,1739,448,49,40089,0,38,0,251770,10072,8,NA,NA,NA,0,554616,0,0,0,NA,NA,0,"11030016",0,75,5941,NA,NA,NA,69129,15,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,31224,NA,NA,NA,0,NA,0,NA,NA,NA,120,NA,96,759,NA,NA,19162,0,NA,0,NA,0,4,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,774811,32965,99,186,251,0,58659,2826,NA,1771,NA,457549,NA,6150,220616,20091,3500,1230,532,2934,2,7,54528,2347802,19456,137,NA,NA,NA,0,646107,NA,NA,NA,NA,NA,NA,"11040006",13,1892,5099,NA,NA,NA,291771,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12879,NA,NA,NA,1,NA,0,NA,NA,NA,8212,NA,NA,1969,NA,NA,11378,NA,NA,5,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,200552,2075,8,16,28,0,35290,85,NA,72,NA,229631,NA,539,130773,3752,407,35,644,2275,3312,0,709705,2993678,11732,5951,NA,NA,NA,0,277226,NA,NA,NA,NA,NA,NA,"11040002",17,1089,11957,NA,NA,NA,116513,131,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,NA,NA,NA,0,NA,0,NA,NA,NA,448,NA,NA,533,NA,NA,8688,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,14604,7761,2651,374,1597,5,49825,10611,NA,1,NA,287839,NA,9741,165790,6779,1313,223,441,1891,26,8,1328,3862289,19900,239,NA,NA,NA,0,761837,NA,NA,NA,NA,NA,NA,"11040008",0,3998,31,NA,NA,NA,131436,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208,NA,NA,NA,2,NA,1,NA,NA,NA,270,NA,NA,9,NA,NA,8738,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,2916,0,0,0,0,0,6030,103,NA,0,NA,7040,NA,219,20357,1020,39,0,80,5115,875880,0,999377,2897328,4071,3244,NA,NA,NA,0,4247,NA,NA,NA,NA,NA,NA,"11040001",0,479,11,NA,NA,NA,570,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,39,NA,NA,0,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,188777,179,0,77,12,0,6179,39,NA,1,NA,363717,NA,23,64369,1521,224,24,23,184,124,0,56755,1151939,828,182,NA,NA,NA,0,224594,NA,NA,NA,NA,NA,NA,"11040004",2,1263,12129,NA,NA,NA,116558,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,0,NA,0,NA,NA,NA,184,NA,NA,22,NA,NA,1564,NA,NA,0,NA,NA,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,801256,71381,1,104,721,0,20952,1454,NA,21,NA,707774,NA,2223,146748,8221,1315,237,187,5796,4,0,468,1325272,13688,37,NA,NA,NA,0,686657,NA,NA,NA,NA,NA,NA,"11040007",0,3524,220,NA,NA,NA,342023,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10071,NA,NA,NA,2,NA,0,NA,NA,NA,390,NA,NA,809,NA,NA,6873,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,246851,365,0,267,35,0,8428,551,NA,6,NA,646550,NA,809,103570,3474,1124,300,427,928,9,0,19074,1011312,544,264,NA,NA,NA,0,523610,NA,NA,NA,NA,NA,NA,"11040003",12,2544,55328,NA,NA,NA,221039,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631,NA,NA,NA,51,NA,0,NA,NA,NA,610,NA,NA,102,NA,NA,2789,NA,NA,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,563401,1035,10,43,512,0,38874,139,NA,43,NA,1236542,NA,295,183622,6527,1610,326,406,2009,259,0,59310,2179749,4270,1456,NA,NA,NA,21,797136,NA,NA,NA,NA,NA,NA,"11040005",29,2870,83507,NA,NA,NA,307589,0,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,NA,NA,NA,8,NA,0,NA,NA,NA,3940,NA,NA,35,NA,NA,4714,NA,NA,1,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,1650,1977,40,45395,791,3401,38101,98188,NA,NA,2,82855,NA,40304,221953,26097,9720,927,18587,19949,264062,5446,10402,4666557,25781,12561,NA,NA,NA,NA,1333485,NA,NA,0,NA,NA,0,"11050001",NA,3394,1034,NA,NA,NA,25947,146,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,27,NA,NA,NA,NA,NA,0,NA,1400,NA,NA,NA,25,NA,NA,NA,NA,0,2,NA,NA,77,NA,NA,8961,NA,NA,NA,NA,NA,1,NA,6,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,9635,8800,4,3656,456,3,5051,52541,NA,NA,0,12199,NA,114018,235284,46301,16358,6215,1611,1130077,32549,1,0,2122581,40,878,NA,NA,NA,NA,174366,NA,NA,0,NA,NA,5,"11050003",NA,63,67,NA,NA,NA,3049,30,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,5241,NA,NA,NA,616,NA,NA,NA,NA,7,359,NA,NA,217,NA,NA,2410,NA,NA,NA,NA,NA,109,NA,0,7,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,84116,18322,1116,466591,3638,4507,66755,48285,NA,NA,0,85067,NA,79806,478064,131976,76770,25826,6097,430566,101877,350,55,3322442,6048,1007,NA,NA,NA,NA,3737972,NA,NA,560,NA,NA,0,"11050002",NA,2960,505,NA,NA,NA,61884,1711,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,408,NA,NA,NA,NA,NA,10,NA,24766,NA,NA,NA,1370,NA,NA,NA,NA,2,9790,NA,NA,379,NA,NA,28829,NA,NA,NA,NA,NA,157,NA,3064,9,NA,352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,104284,65815,462,4819,478,241,20498,34769,NA,NA,0,60976,NA,161141,278763,33838,9473,2618,8438,819902,6235,3,815,3268140,46392,9161,NA,NA,NA,NA,1105725,0,0,290,NA,NA,0,"11060006",NA,5,267,NA,NA,NA,42632,508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,43143,NA,NA,NA,27,NA,51,NA,NA,NA,1120,NA,NA,7,NA,NA,14643,NA,NA,NA,NA,NA,58,NA,0,7,NA,517,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,19190,51051,6,19,21,0,8599,52368,NA,NA,16,11105,NA,109071,103328,21759,3758,1745,1505,182912,96,51,172,1876673,74695,9788,NA,NA,NA,NA,168081,0,3,0,NA,NA,0,"11060001",NA,8,86,NA,NA,NA,21803,386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,20219,NA,NA,NA,27,NA,0,NA,NA,NA,5,NA,NA,506,NA,NA,3110,NA,NA,NA,NA,NA,14,NA,0,0,NA,1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,4873,1691,0,1422,49,18,19645,20248,NA,NA,0,44517,NA,9851,81106,6628,2328,421,146,21604,11197,112,460,2404827,9208,163,NA,NA,NA,NA,403401,0,0,0,NA,NA,0,"11060002",NA,679,13,NA,NA,NA,56242,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,0,NA,1157,NA,NA,NA,1,NA,0,NA,NA,NA,7,NA,NA,109,NA,NA,3283,NA,NA,NA,NA,NA,0,NA,5,0,NA,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,171154,105688,13,30609,1359,3983,101820,44977,NA,NA,0,124626,NA,81961,263588,43723,8593,2850,60206,72307,2747,31,1833,2405414,80208,2835,NA,NA,NA,NA,2783069,0,0,1,NA,NA,1,"11060004",NA,931,635,NA,NA,NA,154506,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365,NA,NA,NA,NA,NA,0,NA,116273,NA,NA,NA,300,NA,0,NA,NA,NA,6271,NA,NA,2839,NA,NA,43423,NA,NA,NA,NA,NA,6,NA,98,11,NA,6,0,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,176656,153706,1,958,43,10,34717,27279,NA,NA,0,42487,NA,29724,237477,31181,4205,789,120,112817,36,15,32,1676859,49639,85,NA,NA,NA,NA,2882468,245,0,0,NA,NA,0,"11060005",NA,1658,3550,NA,NA,NA,184808,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,104103,NA,NA,NA,199,NA,0,NA,NA,NA,1905,NA,NA,10264,NA,NA,52209,NA,NA,NA,NA,NA,10,NA,0,14,NA,184,0,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,42012,20286,2,1253,41,11118,34102,8023,NA,NA,0,40636,NA,17742,129706,9230,1886,396,278,59780,386,39,16,2200055,6558,46,NA,NA,NA,NA,996901,1,0,0,NA,NA,0,"11060003",NA,2064,106,NA,NA,NA,77456,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,NA,5832,NA,NA,NA,41,NA,0,NA,NA,NA,34,NA,NA,254,NA,NA,14985,NA,NA,NA,NA,NA,0,NA,3,0,NA,4,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,154,6821,0,181,105,0,109,5562,NA,NA,9,1561,0,67887,217314,114714,56128,39896,1411,982117,471,0,0,1761410,46,14,NA,NA,NA,NA,13333,0,1,0,NA,NA,0,"11070107",0,0,1,NA,NA,NA,65,732,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,2852,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,28,0,0,NA,0,0,0,NA,NA,269,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,122147,113320,31,106,260,1,3216,98939,NA,NA,753,8321,0,163694,190900,48155,11720,3611,2050,631491,711,1998,13,2716977,10707,400,NA,NA,NA,NA,106033,6,0,0,NA,NA,0,"11070103",0,4,423,NA,NA,NA,5070,559,NA,NA,4,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,124827,NA,NA,NA,0,NA,0,NA,NA,NA,41,NA,9,0,NA,NA,216,0,1,NA,0,0,123,NA,NA,188,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,14973,54422,1,1509,85,2,2828,43667,NA,NA,95,11812,0,76571,271755,51793,12372,4237,1419,1091394,502,1548,82,4295990,5773,85,NA,NA,NA,NA,56071,0,2,0,NA,NA,0,"11070106",0,0,26,NA,NA,NA,1787,144,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,24454,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,0,5,NA,NA,1383,0,0,NA,0,0,116,NA,NA,182,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,15185,84935,1,7,44,0,38,41772,NA,NA,3,4086,0,30639,165823,43450,20491,7836,975,479038,151,67,4,1087735,128,121,NA,NA,NA,NA,18314,3,0,0,NA,NA,0,"11070105",0,0,16,NA,NA,NA,4458,3905,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,42599,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,5,0,0,NA,0,0,0,NA,NA,3306,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,17005,35639,3,6,210,7,573,72521,NA,NA,4,10333,0,177155,310343,39795,15428,5892,4064,2163625,20038,152,248,3447531,6284,125,NA,NA,NA,NA,27927,9,0,0,NA,NA,0,"11070209",663,0,165,NA,NA,NA,5759,86,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,42768,NA,NA,NA,0,NA,0,NA,NA,NA,150,NA,0,0,NA,NA,600,0,0,NA,0,3,4,NA,NA,49,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,46364,48684,2,0,8,76,42,42775,NA,NA,88,5477,0,178998,143045,43530,12243,4655,10106,610026,754,121,58,1325829,24811,67,NA,NA,NA,NA,17899,148,0,0,NA,NA,0,"11070206",3,0,2284,NA,NA,NA,6230,45,NA,NA,0,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,0,NA,91394,NA,NA,NA,0,NA,0,NA,NA,NA,196,NA,0,0,NA,NA,104,0,0,NA,0,10,0,NA,NA,868,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,14672,3627,3,22,2,0,339,14108,NA,NA,36,157,0,17470,171794,31612,11499,3378,2525,1480908,6518,303,106,1180465,3500,17,NA,NA,NA,NA,2127,0,0,0,NA,NA,1,"11070208",719,52,150,NA,NA,NA,547,377,NA,NA,0,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,0,NA,3883,NA,NA,NA,0,NA,4,NA,NA,NA,49,NA,0,0,NA,NA,208,0,0,NA,82,0,2,NA,NA,8,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,117961,169144,0,11,143,0,4053,52443,NA,NA,391,4598,0,36404,121285,18835,1592,224,419,299326,63,1175,5,2465344,9122,117,NA,NA,NA,NA,66435,1,0,0,NA,NA,0,"11070101",0,148,402,NA,NA,NA,6059,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,70788,NA,NA,NA,1,NA,0,NA,NA,NA,2,NA,2,1,NA,NA,261,0,0,NA,0,0,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,38785,82375,1,1,23,0,2720,31467,NA,NA,61,2917,0,29634,78534,19939,3299,627,1826,208278,150,2267,6,1895815,9323,87,NA,NA,NA,NA,29489,1,0,0,NA,NA,1,"11070102",0,10,27,NA,NA,NA,4364,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,32090,NA,NA,NA,1,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,67,0,0,NA,0,1,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
