"layer","zone","Background","Corn","Soybeans","Barley","Spring Wheat","Rye","Oats","Canola","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Dry Beans","Potatoes","Peas","Clover/Wildflowers","Fallow/Idle Cropland","Christmas Trees","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Triticale","Broccoli","Cauliflower","Radishes","Blueberries","Sorghum","Speltz","HUC","Apples","Misc Vegs & Fruits","Sweet Corn","Cranberries","Sod/Grass Seed","Aquaculture","Other Crops","Herbs","Squash","Pumpkins","Tomatoes","Pears","Cabbage","Grapes","Strawberries","Tobacco","Winter Wheat","Peaches","Peppers","Sunflower","Sugarbeets","Greens","Carrots","Dbl Crop WinWht/Corn","Vetch","Plums","Other Tree Crops","Dbl Crop WinWht/Soybeans","Millet","Onions","Cucumbers","Nectarines","Dbl Crop Barley/Soybeans","Dbl Crop Oats/Corn","Cherries","Gourds","Sweet Potatoes","Dbl Crop Barley/Corn","Cotton","Peanuts","Dbl Crop WinWht/Sorghum","Dbl Crop Soybeans/Oats","Other Small Grains","Watermelons","Asparagus","Turnips","Eggplants","Rape Seed","Cantaloupes","Switchgrass","Pop or Orn Corn","Caneberries","Hops","Flaxseed","Dbl Crop Corn/Soybeans","Pecans","Dbl Crop WinWht/Cotton","Rice","Honeydew Melons","Oranges","Sugarcane","Olives","Citrus","Durum Wheat","Camelina","Mint","Walnuts","Celery","Garlic","Safflower","Mustard","Lentils","Perennial Ice/Snow ","Pistachios","Lettuce","Almonds","Apricots","Pomegranates"
1,15,NA,300178,221986,0,0,41,537,3,13292,43707,NA,NA,0,0,0,2803,NA,69442,99647,35333,10255,2667,838,157930,2,113,10,1485428,30287,102,219,NA,NA,NA,NA,51951,NA,"11030017",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,157848,NA,NA,4,NA,NA,NA,21,NA,NA,NA,95549,24,NA,NA,NA,0,25,NA,NA,NA,NA,7,NA,12055,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,16,NA,94741,151081,5,0,4,24,0,8902,25478,NA,NA,0,0,18,2945,NA,49689,127386,63842,17747,3940,702,222355,0,37,67,1800291,41478,179,93,NA,NA,NA,NA,59662,NA,"11030018",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,172998,NA,NA,29,NA,NA,NA,3,NA,NA,NA,81026,0,NA,NA,NA,0,0,NA,NA,NA,NA,4793,NA,24032,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,17,NA,199642,169,3,0,6,1342,0,2575,214,NA,NA,0,0,0,1133579,NA,867,119089,7153,2027,316,488,481,0,0,687,718467,492,99,333,NA,NA,NA,NA,588539,NA,"11030002",NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1377037,NA,NA,4528,NA,NA,NA,8,NA,NA,NA,0,35622,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,1246,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,18,NA,74867,94643,0,0,4,123,4674,7199,1866,NA,NA,0,0,0,1471,NA,15375,45125,12031,2262,582,74,51438,0,9,1,213501,12584,18,41,NA,NA,NA,NA,86802,NA,"11030016",NA,NA,NA,NA,8,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,440316,NA,NA,1032,NA,NA,NA,0,NA,NA,NA,61925,42,NA,NA,NA,0,0,NA,NA,NA,NA,3150,NA,45464,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,730708,16757,76,NA,16,3629,841,28320,1030,NA,NA,876,NA,NA,390599,NA,8997,218471,20788,4243,1312,400,3865,0,23,109782,2200033,19739,1321,13033,NA,NA,NA,NA,401283,NA,"11040006",NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,772566,NA,NA,4732,NA,NA,NA,7271,NA,NA,NA,567,516,NA,NA,NA,NA,0,NA,NA,NA,NA,478,0,23161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,147634,732,0,NA,3,26,4,26765,12798,NA,NA,6,NA,NA,186609,NA,1010,129579,3903,554,61,308,336,2206,0,1117663,2576827,15174,9532,6594,NA,NA,NA,NA,163564,NA,"11040002",NA,NA,NA,NA,NA,NA,0,0,NA,3,NA,NA,NA,NA,NA,NA,335544,NA,NA,4946,NA,NA,NA,799,NA,NA,NA,0,1,NA,NA,NA,NA,0,NA,NA,NA,NA,5,0,4484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,11710,2078,91,NA,323,1824,1,36774,5040,NA,NA,0,NA,NA,315272,NA,17209,160437,9429,4046,196,334,4218,40,35,3820,3771564,21811,337,14740,NA,NA,NA,NA,189577,NA,"11040008",NA,NA,NA,NA,NA,NA,33,588,NA,0,NA,NA,NA,NA,NA,NA,772306,NA,NA,7,NA,NA,NA,96,NA,NA,NA,99,9,NA,NA,NA,NA,0,NA,NA,NA,NA,115,0,7607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,882,0,0,NA,0,26,0,2090,3473,NA,NA,0,NA,NA,7729,NA,667,17398,707,111,3,429,2814,866134,0,1228818,2683104,1552,3701,880,NA,NA,NA,NA,1682,NA,"11040001",NA,NA,NA,NA,NA,NA,0,8,NA,6,NA,NA,NA,NA,NA,NA,5553,NA,NA,71,NA,NA,NA,5,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,1,382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,84653,17,240,NA,6,201,0,11347,55857,NA,NA,0,NA,NA,295525,NA,25,68707,1899,195,30,13,369,19,0,49115,1016287,961,539,5838,NA,NA,NA,NA,192003,NA,"11040004",NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,402470,NA,NA,4603,NA,NA,NA,13,NA,NA,NA,0,58,NA,NA,NA,NA,90,NA,NA,NA,NA,9,0,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,708326,36202,12,NA,13,318,0,15129,1379,NA,NA,257,NA,NA,557689,NA,8241,143924,9070,1879,341,207,13008,0,0,368,1144026,13038,246,4632,NA,NA,NA,NA,485086,NA,"11040007",NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,990944,NA,NA,419,NA,NA,NA,2050,NA,NA,NA,3718,2,NA,NA,NA,NA,0,NA,NA,NA,NA,6,0,17902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,185380,0,0,NA,65,197,0,7697,40913,NA,NA,5,NA,NA,471752,NA,813,99100,3967,1184,65,177,652,20,0,41793,840533,1266,1140,7336,NA,NA,NA,NA,438493,NA,"11040003",NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,692114,NA,NA,10065,NA,NA,NA,433,NA,NA,NA,0,45,NA,NA,NA,NA,441,NA,NA,NA,NA,66,0,5897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,305450,52,11,NA,877,9118,1,46288,17832,NA,NA,620,NA,NA,992282,NA,602,180937,8145,1284,85,133,1894,12,0,105359,1821797,6160,2534,16094,NA,NA,NA,NA,644350,NA,"11040005",NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,1301234,NA,NA,5771,NA,NA,NA,3927,NA,NA,NA,0,1490,NA,NA,NA,NA,8,NA,NA,NA,NA,0,0,6167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,403,78,102,NA,37410,1094,11318,23420,10075,NA,0,NA,10,0,134805,NA,51518,211357,28049,18004,1504,18173,31968,267303,7512,30698,4687409,24116,18873,1898,NA,NA,NA,NA,26076,NA,"11050001",NA,NA,NA,NA,231,NA,362,74,NA,NA,NA,NA,NA,NA,NA,NA,1314323,NA,NA,0,NA,NA,NA,158,NA,NA,NA,1492,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,9394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,8233,6091,0,NA,2795,254,637,7991,13978,NA,0,NA,0,0,12786,NA,113749,232348,50107,21438,7470,3830,1148887,33823,0,21,2119288,77,1511,27,NA,NA,NA,NA,7165,NA,"11050003",NA,NA,NA,NA,158,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,188363,NA,NA,0,NA,NA,NA,879,NA,NA,NA,2337,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,39851,12539,489,NA,514608,2138,146757,75806,35490,NA,314,NA,459,206,153506,NA,80758,475376,147686,92271,29370,6356,471414,118960,199,59,3245687,1111,1308,10552,NA,NA,NA,NA,104462,NA,"11050002",NA,NA,NA,NA,1506,NA,972,607,NA,NA,NA,NA,NA,NA,NA,NA,3445647,NA,NA,6,NA,NA,NA,5137,NA,NA,NA,50377,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,256,NA,41659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,79145,72664,318,NA,333,1991,33960,29682,41896,NA,NA,NA,577,0,74344,NA,163749,278279,34919,11564,2956,8850,846254,3845,0,8638,3210140,54344,20039,148,NA,NA,NA,NA,110323,NA,"11060006",NA,NA,NA,NA,27,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,936297,55,NA,0,NA,NA,NA,800,NA,NA,NA,85772,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,NA,34211,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,24409,68692,586,NA,22,512,9,7931,39553,NA,NA,NA,0,2,5380,NA,109850,101244,23198,4529,1775,1965,196932,22,32,4619,1809883,113417,14982,6,NA,NA,NA,NA,29030,NA,"11060001",NA,NA,NA,NA,4,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,131660,0,NA,10,NA,NA,NA,214,NA,NA,NA,41064,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1925,NA,8569,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,3146,1726,4,NA,553,56,1847,16904,1495,NA,NA,NA,1,0,62786,NA,13209,80153,7078,3290,595,700,27890,1211,0,240,2415819,9126,61,1316,NA,NA,NA,NA,58988,NA,"11060002",NA,NA,NA,NA,6,NA,6,10,NA,NA,NA,NA,NA,NA,NA,NA,391134,0,NA,11,NA,NA,NA,425,NA,NA,NA,356,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,5188,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,78412,165752,4056,NA,7818,592,124558,92826,87861,NA,NA,NA,274,0,160279,NA,88373,259426,45748,13215,3285,64770,78062,481,0,5043,2298397,124260,14901,3918,NA,NA,NA,NA,334731,NA,"11060004",NA,NA,NA,NA,1147,NA,1208,315,NA,NA,NA,NA,NA,NA,NA,NA,2396110,2,NA,1842,NA,NA,NA,438,NA,NA,NA,173027,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,4182,NA,84806,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,166740,211328,39,NA,2487,1171,86267,33399,31810,NA,NA,NA,211,0,45820,NA,36016,235283,34760,4896,1047,290,124107,24,1,5,1582730,76264,356,3259,NA,NA,NA,NA,307602,NA,"11060005",NA,NA,NA,NA,19,NA,488,0,NA,NA,NA,NA,NA,NA,NA,NA,2515570,22,NA,741,NA,NA,NA,581,NA,NA,NA,218239,1378,NA,NA,NA,NA,NA,NA,NA,NA,NA,6805,NA,90711,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,46383,27408,5019,NA,3024,785,23241,27413,1320,NA,NA,NA,0,1,46071,NA,24118,128342,10245,3749,519,160,68859,76,0,63,2155226,11114,93,5948,NA,NA,NA,NA,86917,NA,"11060003",NA,NA,NA,NA,6,NA,47,1339,NA,NA,NA,NA,NA,NA,NA,NA,980264,0,NA,348,NA,NA,NA,578,NA,NA,NA,2108,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1857,NA,18699,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,710,10293,0,NA,0,15,0,121,3005,NA,0,NA,4,0,863,NA,71274,212858,116470,62655,41522,2779,986681,146,0,124,1748561,149,396,0,NA,NA,NA,10,1017,NA,"11070107",NA,NA,NA,NA,1313,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,8642,88,NA,0,NA,0,NA,0,NA,NA,NA,3431,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,163235,161256,339,NA,0,1926,0,4112,50707,NA,0,NA,0,255,5441,NA,171077,187873,47134,12673,4131,2405,661706,429,2700,29,2676003,6548,749,0,NA,NA,NA,4,8058,NA,"11070103",NA,NA,NA,NA,26,NA,214,NA,NA,0,NA,NA,NA,NA,NA,NA,46279,0,NA,0,NA,0,NA,0,NA,NA,NA,150799,2,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,297,0,NA,2,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,15163,82809,24,NA,0,284,0,1772,21676,NA,0,NA,0,98,2960,NA,79098,269830,54353,13529,5080,2312,1141505,1621,917,100,4266834,3545,372,0,NA,NA,NA,0,5752,NA,"11070106",NA,NA,NA,NA,275,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,26992,59,NA,0,NA,0,NA,1,NA,NA,NA,29374,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,68,0,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,6787,104986,0,NA,0,239,0,1053,30617,NA,1,NA,0,0,759,NA,38402,161043,46504,27640,9413,1028,481797,110,16,119,1068756,88,239,5,NA,NA,NA,444,3734,NA,"11070105",NA,NA,NA,NA,3978,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,29038,17,NA,0,NA,18,NA,0,NA,NA,NA,37264,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,7,0,NA,13,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,1021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,25884,47734,149,NA,0,296,2,1710,34722,NA,5,NA,0,22,5304,NA,181085,306704,46381,22079,8773,3756,2256844,20033,400,7117,3344903,5116,1427,3,NA,NA,NA,6,6998,NA,"11070209",NA,NA,NA,NA,355,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,36190,0,NA,48,NA,7,NA,22,NA,NA,NA,40883,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,73,42,NA,3,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,53950,71792,0,NA,1,48,522,237,42960,NA,0,NA,20,3,8598,NA,183098,142329,44924,15375,5858,13959,642862,748,54,2623,1257581,27127,671,0,NA,NA,NA,0,16747,NA,"11070206",NA,NA,NA,NA,137,NA,8,NA,NA,0,NA,NA,NA,NA,NA,NA,10446,25,NA,3,NA,30,NA,0,NA,NA,NA,72240,2,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,6,0,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,17336,6672,0,NA,4,1,0,286,21803,NA,0,NA,0,7,1048,NA,17296,177652,35610,17409,4495,2344,1567881,3525,254,1981,1057726,2768,30,0,NA,NA,NA,0,252,NA,"11070208",NA,NA,NA,NA,365,NA,3,NA,NA,0,NA,NA,NA,NA,NA,NA,4466,1,NA,0,NA,0,NA,12,NA,NA,NA,9825,2,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,285,0,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,159006,169104,20,NA,6,312,0,4007,36532,NA,0,NA,0,27,3069,NA,35596,119286,20129,2098,250,980,341241,39,1292,13,2397745,6232,314,25,NA,NA,NA,0,5823,NA,"11070101",NA,NA,NA,NA,0,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,44202,0,NA,0,NA,0,NA,0,NA,NA,NA,98842,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,564,0,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,49579,87171,3,NA,0,42,0,1894,17588,NA,0,NA,0,9,3654,NA,28998,77892,20471,3867,745,2458,240411,41,2031,10,1855576,6279,271,5,NA,NA,NA,0,4879,NA,"11070102",NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,21006,0,NA,1,NA,0,NA,0,NA,NA,NA,48835,73,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,396,1,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,80427,69755,9,NA,0,20,0,983,17050,NA,0,NA,0,25,1658,NA,32290,61537,10686,965,101,1712,266003,113,2753,24,1365666,4077,218,3,NA,NA,NA,0,1929,NA,"11070104",NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,26700,0,NA,0,NA,0,NA,0,NA,NA,NA,72105,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,758,0,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,142540,362213,2,NA,258,514,0,20530,58946,NA,0,NA,0,3,7976,NA,77766,112843,29007,6015,765,1044,188638,13,341,24,2069682,28850,1837,969,NA,NA,NA,0,28386,NA,"11070201",NA,NA,NA,NA,0,NA,251,NA,NA,0,NA,NA,NA,NA,NA,NA,77084,0,NA,9,NA,0,NA,13,NA,NA,NA,33530,13,NA,NA,NA,205,0,NA,NA,NA,NA,NA,NA,3067,1,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,NA,48167,180906,175,NA,2,306,0,12929,22475,NA,0,NA,0,28,3487,NA,19568,68273,25102,9992,3057,646,106873,9,97,11,2138262,17548,177,47,NA,NA,NA,0,13274,NA,"11070203",NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,76461,0,NA,7,NA,0,NA,4,NA,NA,NA,20921,122,NA,NA,NA,3,0,NA,NA,NA,NA,NA,NA,1800,12,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,NA,381809,570210,2,NA,389,542,0,8920,102182,NA,0,NA,0,1381,8416,NA,54711,159062,50518,11133,3427,5054,346583,17,1738,86,1968818,8546,218,48,NA,NA,NA,0,19283,NA,"11070204",NA,NA,NA,NA,0,NA,121,NA,NA,1,NA,NA,NA,NA,NA,NA,83140,0,NA,0,NA,0,NA,5,NA,NA,NA,130541,9,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,1266,0,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,NA,478860,481937,2,NA,0,2884,0,2386,113139,NA,0,NA,0,994,20113,NA,47119,183167,42750,7710,2024,2850,397995,29,1961,110,1774150,88587,288,227,NA,NA,NA,0,29275,NA,"11070205",NA,NA,NA,NA,372,NA,6850,NA,NA,0,NA,NA,NA,NA,NA,NA,117304,0,NA,10,NA,0,NA,0,NA,NA,NA,296604,38,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1591,0,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,15,NA,517837,393527,94,NA,476,222,72,11288,284153,NA,0,NA,18,488,48828,NA,41012,398442,179931,54940,23880,26182,1548569,1628,122,8331,3267232,61966,552,187,NA,NA,NA,0,12846,NA,"11070207",NA,NA,NA,NA,2779,NA,138,NA,NA,0,NA,NA,NA,NA,NA,NA,150454,0,NA,0,NA,9,NA,1206,NA,NA,NA,413489,284,NA,NA,NA,580,0,NA,NA,NA,NA,NA,NA,628,0,NA,0,NA,12,NA,NA,NA,NA,800,NA,NA,NA,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,16,NA,182505,211947,0,NA,272,1309,0,51339,81311,NA,0,NA,0,0,3974,NA,42504,103091,19799,3874,511,498,141378,10,17,4,1215699,20884,83,775,NA,NA,NA,0,95944,NA,"11070202",NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,404994,0,NA,12,NA,0,NA,421,NA,NA,NA,98528,147,NA,NA,NA,2,361,NA,NA,NA,NA,NA,NA,21338,1,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,29,NA,NA,NA,0,455,NA,36288,5740,NA,NA,NA,NA,NA,6931,NA,8590,23863,7022,1950,83,2499,77124,1675146,1582,801647,2296598,3442,13887,0,NA,NA,NA,NA,15,NA,"11080001",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1854,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
1,2,NA,1872,NA,NA,NA,0,7,NA,1413,102,NA,NA,NA,NA,NA,112874,NA,481,31235,1611,1730,76,6011,117,12474,0,867381,1195091,555,426,3,NA,NA,NA,NA,10356,NA,"11080008",NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,70833,NA,NA,3677,NA,NA,NA,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
