"layer","zone","Background","Corn","Sorghum","Soybeans","Sunflower","Sweet Corn","Barley","Spring Wheat","Rye","Oats","Millet","Mustard","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Potatoes","Misc Vegs & Fruits","Peas","Clover/Wildflowers","Sod/Grass Seed","Fallow/Idle Cropland","Christmas Trees","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Pumpkins","Blueberries","Radishes","Turnips","Canola","Apples","Dry Beans","Tobacco","Winter Wheat","Switchgrass","Cabbage","HUC","Cranberries","Grapes","Strawberries","Peaches","Squash","Durum Wheat","Tomatoes","Peppers","Greens","Other Crops","Triticale","Carrots","Herbs","Pears","Dbl Crop Barley/Corn","Sweet Potatoes","Cucumbers","Aquaculture","Onions","Dbl Crop Triticale/Corn","Other Tree Crops","Dbl Crop WinWht/Soybeans","Sugarbeets","Watermelons","Cantaloupes","Plums","Dbl Crop WinWht/Sorghum","Dbl Crop Barley/Soybeans","Speltz","Walnuts","Dbl Crop WinWht/Corn","Cherries","Hops","Nectarines","Pop or Orn Corn","Asparagus","Dbl Crop Oats/Corn","Dbl Crop Corn/Soybeans","Eggplants","Cotton","Peanuts","Dbl Crop Soybeans/Oats","Gourds","Mint","Cauliflower","Rape Seed","Rice","Lettuce","Pecans","Dbl Crop WinWht/Cotton","Honeydew Melons","Sugarcane","Citrus","Olives","Oranges","Garlic","Vetch","Avocados","Celery","Other Small Grains","Flaxseed","Safflower","Chick Peas","Lentils","Perennial Ice/Snow ","Camelina","Pistachios","Apricots","Dbl Crop Lettuce/Barley","Dbl Crop Lettuce/Cantaloupe","Dbl Crop Lettuce/Cotton","Almonds","Caneberries","Pomegranates"
1,9,NA,1,0,0,0,NA,12,1,3,5,1,0,418,1062,0,0,NA,0,0,0,122,NA,891,10473,7084,1349,76,6994,473,19060,25,1515662,753312,2762,1577,NA,NA,NA,NA,NA,0,NA,0,NA,4,NA,NA,"10090204",NA,NA,NA,NA,NA,0,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,96,4,0,0,NA,1504,479,421,346,2682,0,48755,135992,0,0,NA,0,0,2,336,NA,23853,22644,9725,5020,1026,6273,5334,651105,75,2011761,353979,25863,13578,NA,NA,NA,NA,NA,0,NA,0,NA,110,NA,NA,"10090206",NA,NA,NA,NA,NA,0,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,189,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,10014,498,110,4,NA,10162,6399,2,738,1387,47,247624,132305,10,35,NA,439,39,287,13951,NA,9836,32122,10033,3076,204,878,694,1139958,131,2558456,3976095,27099,71643,NA,NA,NA,NA,NA,178,NA,6,NA,7127,NA,NA,"10090102",NA,NA,NA,NA,NA,361,NA,NA,NA,4,2871,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,23,NA,NA,NA,NA,NA,19,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,17,69,39,124,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,NA,171,222,31,13,NA,4435,1681,4,581,989,15,249776,112706,10,1,NA,133,29,17,18607,NA,1572,4583,2069,346,6,41,43,60548,3,983807,854422,973,8282,NA,NA,NA,NA,NA,108,NA,0,NA,5718,NA,NA,"10090210",NA,NA,NA,NA,NA,208,NA,NA,NA,0,395,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,13,NA,NA,NA,NA,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,6,16,73,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,93342,1395,48046,2724,NA,100922,1652440,165,29697,29811,123,581882,493588,2445,2470,NA,99969,2250,126,27998,NA,93418,130214,81436,31449,6102,2441,84192,258283,10472,2212106,8654101,82930,101746,NA,NA,NA,NA,NA,20518,NA,7121,NA,97048,NA,NA,"10100004",NA,NA,NA,NA,NA,81453,NA,NA,NA,118,3748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95757,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,7,7180,16773,14658,64817,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,78244,1854,8991,920,NA,72486,172345,0,10573,6276,46,333500,222252,19,47,NA,31345,81,87,77884,NA,78587,59023,44606,16825,2702,37846,842,792410,85,5129461,6235267,54904,136070,NA,NA,NA,NA,NA,1438,NA,531,NA,150530,NA,NA,"10100001",NA,NA,NA,NA,NA,2473,NA,NA,NA,406,6597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21931,NA,NA,NA,NA,NA,1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,8,1689,30153,164,6522,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,643,30,370,0,NA,2512,3992,0,14,125,1,54739,26394,0,0,NA,6840,3,4,389,NA,4655,3360,2978,1624,130,959,25,6005,0,1149647,1230267,1232,9240,NA,NA,NA,NA,NA,97,NA,0,NA,4282,NA,NA,"10100002",NA,NA,NA,NA,NA,58,NA,NA,NA,7,630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,8,46,12,213,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,69,45,18,0,NA,1566,1889,0,86,200,1,48296,70342,0,7,NA,4117,1,1,475,NA,1893,20770,4470,1297,127,4285,4153,743521,414,1219735,1564636,31797,33488,NA,NA,NA,NA,NA,81,NA,1,NA,5288,NA,NA,"10100003",NA,NA,NA,NA,NA,40,NA,NA,NA,0,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,5,4,64,6,160,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,16880,3500,111,327,NA,20351,49686,491,2140,11601,11,468994,212022,186,5,NA,11191,622,82,33920,NA,3647,22524,9169,4081,459,179,541,34445,99,1143455,2444710,1231,12419,NA,NA,NA,NA,NA,384,NA,0,NA,15280,NA,NA,"10100005",NA,NA,NA,NA,NA,4595,NA,NA,NA,19,3958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2,272,5442,2181,5175,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,74705,644,1306,21307,NA,24704,256939,63,11700,7240,14,95584,216709,1648,3,NA,32018,44,1,5709,NA,26073,76706,18451,6148,508,5006,173682,87678,19588,3124605,1820340,3145,13814,NA,NA,NA,NA,NA,18446,NA,5,NA,16234,NA,NA,"10110203",NA,NA,NA,NA,NA,74683,NA,NA,NA,7,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8269,21,574,9219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,4099,202,130065,4901,NA,12874,139781,75,1952,1953,1057,38546,63192,2,5,NA,122731,4,7,28455,NA,41690,66022,33941,19667,2808,702,1992,72,223,23250,596905,1102,90093,NA,NA,NA,NA,NA,286215,NA,730,NA,154,NA,NA,"10110102",NA,NA,NA,NA,NA,752447,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,40409,264,15824,154520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,280553,2477,1559383,80476,NA,120312,2534480,2586,52177,19568,5070,329822,619611,154,1783,NA,253969,334,27,97199,NA,2104923,409315,196352,91104,16010,33268,432192,4531,23144,1606590,5414911,38014,604156,NA,NA,NA,NA,NA,1340619,NA,26497,NA,7217,NA,NA,"10110101",NA,NA,NA,NA,NA,937951,NA,NA,NA,489,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15591,NA,NA,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,163462,719,8680,105594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,38600,4150,263,9582,NA,21238,95029,285,13409,13344,6,558201,578767,509,21,NA,1917,14,4805,58692,NA,19917,45851,23182,6277,406,4267,998,242185,194,3603619,4559806,5105,32070,NA,NA,NA,NA,NA,2142,NA,4,NA,29836,NA,NA,"10110201",NA,NA,NA,NA,NA,1674,NA,NA,NA,85,3567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,1,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6184,6301,6,1138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,12332,5467,38,573,NA,11601,50846,29,1538,5781,9,247803,150524,239,2,NA,7741,9,61,20837,NA,5579,7650,6065,1737,42,336,203,86798,74,1392574,1349609,2451,16053,NA,NA,NA,NA,NA,33,NA,1,NA,31344,NA,NA,"10110202",NA,NA,NA,NA,NA,1466,NA,NA,NA,4515,7891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5139,88,1,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,47034,467,2156,14510,NA,22846,168050,505,7105,7589,2150,213634,196776,5577,0,NA,58848,19,19,3383,NA,2752,37868,10665,3427,408,340,29391,12916,2693,724945,675994,1616,5417,NA,NA,NA,NA,NA,22689,NA,3,NA,39994,NA,NA,"10110204",NA,NA,NA,NA,NA,146173,NA,NA,NA,45,1855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,745,1432,8234,28420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,14017,303,18928,431,NA,22016,171796,58,16597,7367,2,98485,143765,1125,8,NA,8536,31,5,27720,NA,107449,58508,33586,19575,3101,4114,656331,99483,48656,2587483,923513,22710,26158,NA,NA,NA,NA,NA,5532,NA,11,NA,682,NA,NA,"10110205",NA,NA,NA,NA,NA,45504,NA,NA,NA,34,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4734,16,39,2492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,295,582,1,94,NA,440,227,91,2301,693,NA,63076,130346,0,1,NA,14,0,0,4612,NA,3103,17181,15168,9724,1821,1972,198,1027620,68,545738,2945090,3195,14775,NA,NA,NA,NA,NA,0,NA,5,NA,2315,NA,NA,"10120107",NA,NA,NA,NA,NA,4,NA,NA,NA,0,148,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,23,29,0,0,NA,266,9,63,169,53,NA,6917,33547,0,0,NA,0,0,1,530,NA,2213,10221,2005,1076,170,72622,13,30218,0,1208323,2744442,4472,17063,NA,NA,NA,NA,NA,0,NA,1,NA,232,NA,NA,"10120103",NA,NA,NA,NA,NA,0,NA,NA,NA,0,58,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,780,721,20,100,NA,124,104,90,420,241,NA,33162,54057,0,0,NA,37,0,2,2290,NA,5981,7460,3783,1442,74,4382,175,84324,585,118514,2440865,1660,20509,NA,NA,NA,NA,NA,0,NA,10,NA,3933,NA,NA,"10120108",NA,NA,NA,NA,NA,0,NA,NA,NA,4,277,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,28,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,5618,1775,58,9478,NA,168,1132,14,3530,6841,NA,28302,140715,0,1,NA,20,8,1,21437,NA,24671,18974,10962,4654,497,868,137,443603,44,165162,3113454,512,8134,NA,NA,NA,NA,NA,0,NA,3,NA,22226,NA,NA,"10120106",NA,NA,NA,NA,NA,1,NA,NA,NA,2,2988,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,27769,5899,250,6130,NA,363,15120,14,5706,10526,NA,66690,157407,0,0,NA,43,6,1,16883,NA,16320,55218,28665,15239,2304,387707,1404,1557269,1269,299570,3394525,6475,16968,NA,NA,NA,NA,NA,0,NA,0,NA,11013,NA,NA,"10120109",NA,NA,NA,NA,NA,0,NA,NA,NA,33,669,NA,NA,NA,NA,NA,NA,NA,NA,3283,NA,NA,0,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,114,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,1918,2186,17,2146,NA,102,17633,0,815,10066,NA,15534,79568,0,0,NA,9,1,2,4675,NA,7440,34258,34402,35945,12783,7074,679,1023952,558,85159,658301,8252,10008,NA,NA,NA,NA,NA,0,NA,0,NA,4393,NA,NA,"10120110",NA,NA,NA,NA,NA,0,NA,NA,NA,4,217,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,64013,38866,4608,61620,NA,242,39067,7,2713,49316,NA,100819,348999,0,0,NA,5380,1,33,56622,NA,22901,59803,35262,20387,6560,139562,5927,692443,40362,143259,2382078,11774,35280,NA,NA,NA,NA,NA,0,NA,0,NA,161284,NA,NA,"10120111",NA,NA,NA,NA,NA,0,NA,NA,NA,407,1028,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12342,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,133532,45070,7870,126460,NA,53,52059,57,7452,34850,NA,81222,218059,0,0,NA,337,0,22,53400,NA,44192,31793,8866,1658,103,8400,51856,44985,19230,30785,3464237,13980,45622,NA,NA,NA,NA,NA,0,NA,0,NA,128752,NA,NA,"10120112",NA,NA,NA,NA,NA,0,NA,NA,NA,1,85,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9154,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,69399,10348,6562,9544,NA,924,8825,28,3588,14141,NA,73024,409846,0,0,NA,9716,5,10,40978,NA,33839,24486,13165,2873,315,1859,7219,893,391,20476,4451982,20086,35225,NA,NA,NA,NA,NA,0,NA,0,NA,49771,NA,NA,"10120113",NA,NA,NA,NA,NA,0,NA,NA,NA,10,357,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,10070,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,50325,27210,3526,15932,NA,3858,22642,1470,16586,25582,NA,318240,638924,2,0,NA,48,2,40,50057,NA,86899,74045,40458,14041,4078,25333,5908,573354,7167,565784,6592599,24440,85804,NA,NA,NA,NA,NA,2,NA,51,NA,59080,NA,NA,"10120202",NA,NA,NA,NA,NA,12,NA,NA,NA,28,5272,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,0,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188,3350,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,1789,344,21,806,NA,2287,582,198,3219,1252,NA,92983,230132,0,0,NA,26,0,1,2176,NA,1129,35025,21593,10951,2527,1750,6768,1543486,3535,280501,764563,2086,11936,NA,NA,NA,NA,NA,1,NA,1,NA,1759,NA,NA,"10120203",NA,NA,NA,NA,NA,25,NA,NA,NA,0,333,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,NA,3,14,0,0,NA,370,2,7,90,64,NA,970,7949,0,0,NA,0,0,0,596,NA,1381,10344,2229,1138,150,58602,253,21889,12,1655527,1217076,2627,10129,NA,NA,NA,NA,NA,0,NA,0,NA,102,NA,NA,"10120101",NA,NA,NA,NA,NA,0,NA,NA,NA,0,22,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,NA,1,2,0,0,NA,24,0,0,18,2,NA,249,879,0,0,NA,0,0,0,59,NA,721,3356,1148,824,157,3117,22,1665,3,786402,616970,1463,6172,NA,NA,NA,NA,NA,0,NA,1,NA,17,NA,NA,"10120102",NA,NA,NA,NA,NA,0,NA,NA,NA,0,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,NA,61,235,0,5,NA,186,218,153,287,69,NA,9702,56306,0,0,NA,0,0,0,3125,NA,1473,6600,2139,1784,117,13828,53,97483,0,596874,2289509,2621,45168,NA,NA,NA,NA,NA,0,NA,4,NA,372,NA,NA,"10120104",NA,NA,NA,NA,NA,0,NA,NA,NA,0,43,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,10,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,15,NA,7,54,0,0,NA,89,5,10,98,18,NA,3290,18238,0,0,NA,0,0,0,284,NA,1480,6519,2015,1447,220,2763,19,29663,0,821493,1987197,764,9928,NA,NA,NA,NA,NA,0,NA,1,NA,192,NA,NA,"10120105",NA,NA,NA,NA,NA,0,NA,NA,NA,0,532,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,16,NA,419,1404,0,32,NA,5472,4763,2324,5009,5220,NA,172018,651474,0,0,NA,0,0,7,21887,NA,44925,53553,34974,27645,6475,60456,1544,913218,126,3111366,3308644,2600,8277,NA,NA,NA,NA,NA,0,NA,15,NA,6573,NA,NA,"10120201",NA,NA,NA,NA,NA,0,NA,NA,NA,5,2451,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,18,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,858047,21833,1605756,44616,NA,61490,538698,24581,67103,17188,970,267817,403555,25030,24188,NA,8912,222,15,3171,NA,829644,289080,52051,29549,7239,1021,8875,276,157,651,4435076,5643,687696,NA,NA,NA,0,NA,64257,NA,25354,NA,13088,0,NA,"10130103",NA,NA,NA,NA,NA,25968,NA,NA,NA,189,3,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7559,0,3,271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,1089010,81054,775421,492684,NA,2008,632829,10183,28752,41137,0,130114,224803,0,0,NA,3329,6,1,33911,NA,924629,115773,43514,11157,2475,1542,2782,289,68,990,5736441,5818,169703,NA,NA,NA,0,NA,72,NA,0,NA,465619,430,NA,"10130105",NA,NA,NA,NA,NA,0,NA,NA,NA,170,577,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382,1227,112,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,516116,1850,995891,43127,NA,40605,839515,745,34165,5404,6,106342,192487,1670,4019,NA,13427,424,0,1743,NA,334065,182624,44218,20181,5308,19715,88587,221,91,2521,2877933,112607,418247,NA,NA,NA,0,NA,131153,NA,117883,NA,1230,0,NA,"10130101",NA,NA,NA,NA,NA,80124,NA,NA,NA,117,3,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35461,0,1620,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,398963,3885,557411,101169,NA,11771,191057,11569,26939,3134,20,79768,78817,145,663,NA,149,70,1,2223,NA,80170,75514,15220,4377,937,103,3456,57,112,1461,1246224,1348,66516,NA,NA,NA,1,NA,6121,NA,4679,NA,3757,0,NA,"10130104",NA,NA,NA,NA,NA,2434,NA,NA,NA,8,7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,264120,2010,210436,124559,NA,66586,1062992,781,80585,21679,14,259272,489317,9309,1234,NA,18069,93,0,10983,NA,20717,137358,53456,14024,2823,18615,55736,2138,449,2864542,1239113,22280,35786,NA,NA,NA,0,NA,74168,NA,7198,NA,10903,0,NA,"10130201",NA,NA,NA,NA,NA,10154,NA,NA,NA,917,417,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,15,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7842,2,2033,494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
