"layer","zone","Background","Corn","Soybeans","Barley","Spring Wheat","Winter Wheat","Rye","Oats","Canola","Mustard","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Potatoes","Misc Vegs & Fruits","Peas","Clover/Wildflowers","Sod/Grass Seed","Fallow/Idle Cropland","Christmas Trees","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Blueberries","Turnips","Sorghum","Sweet Corn","Millet","Apples","Cauliflower","Squash","Other Tree Crops","HUC","Switchgrass","Cranberries","Tobacco","Other Crops","Grapes","Pumpkins","Sunflower","Aquaculture","Dry Beans","Peppers","Peaches","Strawberries","Tomatoes","Cabbage","Herbs","Triticale","Plums","Pears","Durum Wheat","Onions","Cherries","Dbl Crop WinWht/Corn","Dbl Crop Triticale/Corn","Pop or Orn Corn","Dbl Crop WinWht/Soybeans","Speltz","Sweet Potatoes","Watermelons","Asparagus","Greens","Dbl Crop Oats/Corn","Dbl Crop WinWht/Sorghum","Dbl Crop Barley/Corn","Dbl Crop Barley/Soybeans","Carrots","Cucumbers","Nectarines","Gourds","Dbl Crop Soybeans/Oats","Eggplants","Cotton","Peanuts","Cantaloupes","Sugarbeets","Rape Seed","Hops","Garlic","Honeydew Melons","Dbl Crop Corn/Soybeans","Walnuts","Pecans","Dbl Crop WinWht/Cotton","Rice","Dbl Crop Soybeans/Cotton","Olives","Citrus","Oranges","Sugarcane","Radishes","Avocados","Vetch","Mint","Celery","Other Small Grains","Flaxseed","Safflower","Chick Peas","Lentils","Perennial Ice/Snow ","Camelina","Pistachios","Lettuce","Dbl Crop Lettuce/Cotton","Dbl Crop Lettuce/Cantaloupe","Dbl Crop Lettuce/Barley","Almonds","Caneberries","Apricots","Pomegranates"
1,8,1142126,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,"09030011",0,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,0,40,35,0,4,0,0,3,0,NA,84,195,0,0,NA,0,7,2,12,1,381697,41397,7983,2251,319,8820,228979,192028,1003144,236084,7103,829880,35737,NA,NA,NA,0,1,0,2,NA,NA,NA,"09030002",0,NA,NA,3,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,12812184,30,139,0,1,0,12,0,0,NA,181,254,0,1,NA,0,9,1,0,0,220289,7844,6890,2748,271,228,113887,37110,210217,35646,7395,604087,87387,NA,NA,NA,0,0,0,0,NA,NA,NA,"09030003",0,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,4484918,0,NA,0,0,0,NA,0,0,0,0,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09040004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,2827958,92,NA,85,558,1076,NA,4,271,1,10054,9126,NA,2,NA,9,NA,4,220,NA,51075,6750,1911,432,22,176390,180440,444302,28269,273638,215764,5381,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09040001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,1,NA,NA,NA,NA,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,4913107,0,NA,0,6,4,NA,16,2,2,33,38,NA,0,NA,6,NA,0,1,NA,13156,2,3,2,0,93234,3699,300518,4781,104314,5105,274,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09040002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,5393443,0,NA,0,0,0,NA,0,0,0,0,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09040003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,10,0,769,269,303,9,14,3,5,16242,17443,0,3,NA,28,5,74,57,NA,597,13238,6562,1357,62,877,134,1254691,93,404692,454227,4127,7547,NA,NA,NA,0,NA,0,NA,NA,NA,NA,"10020006",NA,NA,NA,2,NA,NA,2,NA,0,NA,NA,NA,NA,NA,0,518,NA,NA,0,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,17,0,16,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,41,0,3134,115,89,0,2,23,2,15078,29762,0,0,NA,0,0,5,15,NA,63062,22593,8446,3292,73,4370,796,1121258,200,3897352,1283446,4919,202685,NA,NA,NA,0,NA,0,NA,NA,NA,NA,"10020001",NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,279,NA,NA,0,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,1026,0,36535,43001,1233,0,26,43,8,190949,55564,1,7187,NA,7,0,3,889,NA,1871,33294,17003,8430,906,2067,443,715014,38,1426431,1749107,7468,21391,NA,NA,NA,0,NA,4,NA,NA,NA,NA,"10020002",NA,NA,NA,11,NA,NA,7,NA,0,NA,NA,NA,NA,NA,0,1509,NA,NA,14,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,8,0,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,785,0,4047,2166,204,12,44,49,1,48227,27670,0,742,NA,15,0,4,388,NA,5047,15811,3570,426,29,2194,486,773088,54,1359118,506564,5780,22615,NA,NA,NA,0,NA,0,NA,NA,NA,NA,"10020003",NA,NA,NA,2,NA,NA,9,NA,0,NA,NA,NA,NA,NA,0,58,NA,NA,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,82,0,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,23,0,2666,595,192,0,12,42,2,26705,14065,0,19,NA,0,0,2,46,NA,11949,33936,11094,2369,60,48389,1217,4093674,68,1897570,1858642,6350,21460,NA,NA,NA,0,NA,8,NA,NA,NA,NA,"10020004",NA,NA,NA,6,NA,NA,16,NA,0,NA,NA,NA,NA,NA,1,164,NA,NA,1,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,1,1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,1338,1,13100,17627,18412,119,1211,191,17,132850,47333,0,1622,NA,6020,0,2505,26105,NA,15209,31783,15383,1468,168,3943,232,1145141,84,863688,1337929,12592,41758,NA,NA,NA,25,NA,14,NA,NA,NA,NA,"10020005",NA,NA,NA,48,NA,NA,8,NA,0,NA,NA,NA,NA,NA,0,1003,NA,NA,15,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1499,2,231,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,9077,0,90492,121337,68328,12,697,5053,45,276615,91562,0,16278,NA,15203,5,2002,100461,NA,6508,106718,49755,18675,3138,26464,2910,2445500,655,1308444,481433,27171,37032,NA,NA,NA,26,NA,7,NA,NA,NA,NA,"10020008",NA,NA,NA,48,NA,NA,749,NA,1,NA,NA,NA,NA,NA,0,254,NA,NA,794,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,457,5,816,1645,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,859,2,6571,18281,14791,3,129,101,7,59141,18553,0,321,NA,1050,0,1708,24791,NA,96761,40409,12070,2783,342,27439,3436,2836100,545,3064579,1003565,22758,96352,NA,NA,NA,2,NA,1,NA,NA,NA,NA,"10020007",NA,NA,NA,10,NA,NA,31,NA,0,NA,NA,NA,NA,NA,0,30,NA,NA,714,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,231,1,40,370,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,1931,0,77123,90486,60402,0,19,10080,423,123596,60115,22,8,39,1128,44,19,7557,NA,25045,19973,5159,604,60,150302,113475,567422,47159,1093589,1171214,25408,37995,NA,NA,NA,5,NA,7,NA,NA,NA,NA,"10030201",NA,NA,NA,56,NA,NA,1,NA,0,NA,NA,NA,NA,NA,0,1803,NA,NA,7443,NA,19,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,9,802,2,1728,2632,41,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,167,12,79112,88531,648497,0,45,20157,1163,126778,84803,17,1,3,3743,0,31,10685,NA,16865,33391,9147,2472,419,35245,50584,80679,8475,326838,1761911,14251,31406,NA,NA,NA,6,NA,8,NA,NA,NA,NA,"10030202",NA,NA,NA,143,NA,NA,4,NA,2,NA,NA,NA,NA,NA,4,1224,NA,NA,6356,NA,22,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,40,1152,4,3571,7640,97,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,347,37,145250,869704,137935,3,753,11980,17132,45428,78150,1011,2,0,73223,76,786,13027,NA,17368,39892,3272,216,5,2126,33,5579,69,195371,1090517,334,3446,NA,NA,NA,16,NA,34,NA,NA,NA,NA,"10030204",NA,NA,NA,1069,NA,NA,11,NA,0,NA,NA,NA,NA,NA,1,6767,NA,NA,15048,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6233,17967,21,14226,44868,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,879,846,254176,408873,657788,18,101,36693,6769,297160,204242,10,60,0,78754,2501,57,202718,NA,51662,90240,59079,25412,5069,17480,1515,988656,12751,2023285,1878900,36244,53784,NA,NA,NA,162,NA,99,NA,NA,NA,NA,"10030102",NA,NA,NA,9977,NA,NA,142,NA,0,NA,NA,NA,NA,NA,6,1589,NA,NA,4734,NA,3,NA,NA,NA,NA,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,24,35491,370,17290,20046,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,117,2260,238,701333,2095728,1206581,30,5794,80648,81522,318671,252603,12115,21,156,204808,1511,1339,567782,NA,110135,170327,33704,3519,589,17255,312,8430,477,714370,3504261,11431,33094,NA,NA,NA,483,NA,552,NA,NA,NA,NA,"10030203",NA,NA,NA,9751,NA,NA,82,NA,0,NA,NA,NA,NA,NA,333,5703,NA,NA,110410,NA,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,4148,99590,2753,101050,138211,0,47,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,333,2,32751,15595,21862,4,1357,1963,20,185836,86831,2,23,0,7428,17,211,3877,NA,5612,28355,9676,1233,27,1086,550,2069882,1482,1966511,1307484,10799,13043,NA,NA,NA,1,NA,11,NA,NA,NA,NA,"10030103",NA,NA,NA,47,NA,NA,2,NA,9,NA,NA,NA,NA,NA,0,211,NA,NA,17,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,141,0,494,71,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,0,14,3612,13525,43413,66905,3,6,2936,11,144529,58357,0,1,0,2194,417,5,7831,NA,1478,15177,7064,1400,11,173,899,906756,1951,726110,263298,7114,5870,NA,NA,NA,4,NA,6,NA,NA,NA,NA,"10030105",NA,NA,NA,1390,NA,NA,0,NA,2,NA,NA,NA,NA,NA,0,28,NA,NA,300,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,6476,27,8726,980,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,0,286,82,278897,475487,782289,6,3852,32064,6147,248116,168164,384,22,42,34100,663,42,490822,NA,42456,69868,16590,869,152,93752,1714,318784,2863,818231,1781406,48812,51767,NA,NA,NA,129,NA,48,NA,NA,NA,NA,"10030205",NA,NA,NA,22257,NA,NA,73,NA,1,NA,NA,NA,NA,NA,1,1104,NA,NA,15356,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,48,27213,1538,39099,21884,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,0,3580,14,37861,100751,66510,2,1113,310,116,282165,98590,3,6421,0,1816,132,627,92826,NA,215106,85652,73598,29708,3814,5951,982,3503911,3565,2396838,2574541,18542,32004,NA,NA,NA,47,NA,381,NA,NA,NA,NA,"10030101",NA,NA,NA,129,NA,NA,17,NA,3,NA,NA,NA,NA,NA,2,1889,NA,NA,323,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1033,19,246,194,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,0,714,9,241472,105269,153729,8,159,23116,586,245754,157362,29,15,0,13126,152,59,49292,NA,31045,59717,25689,6465,1324,170199,556,1190890,1134,1475250,1360595,25048,34262,NA,NA,NA,12,NA,264,NA,NA,NA,NA,"10030104",NA,NA,NA,6079,NA,NA,1336,NA,0,NA,NA,NA,NA,NA,875,1016,NA,NA,4559,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,10,2705,535,9020,3441,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,1386,128,24898,189908,21674,0,3459,99,31,279988,180646,193,0,NA,24900,457,32,12101,NA,1007303,36748,7213,559,8,3020,1868,1034981,59,6477502,5697641,52867,61777,NA,NA,NA,3267,0,4918,NA,NA,NA,NA,"10040104",NA,NA,NA,62,NA,NA,17,NA,1,NA,NA,NA,NA,NA,NA,3535,NA,NA,411,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,40,690,158,258,1938,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,429,28,118519,387399,353533,1,1279,6473,2178,258235,120753,0,0,NA,72682,5589,288,149461,NA,39597,35487,9962,377,24,667,7466,229853,138,1596391,2029912,17029,18378,NA,NA,NA,175,0,8193,NA,NA,NA,NA,"10040101",NA,NA,NA,445,NA,NA,15,NA,0,NA,NA,NA,NA,NA,NA,2920,NA,NA,11714,NA,NA,NA,NA,NA,NA,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2672,NA,NA,477,49091,1383,9995,16849,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,1462,46,117497,203324,292121,3,253,18822,168,300608,122640,0,0,NA,36880,826,692,107328,NA,17023,31683,9955,311,17,525,508,153550,506,861100,1291169,9545,35337,NA,NA,NA,16,0,1631,NA,NA,NA,NA,"10040102",NA,NA,NA,1134,NA,NA,8,NA,8,NA,NA,NA,NA,NA,NA,449,NA,NA,2149,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,4,21395,5122,10408,5482,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,7493,207,252266,386623,407928,2,3378,7575,196,1110669,251131,0,29,NA,10015,1306,315,152827,NA,5577,75970,17690,2003,160,870,45617,1652375,1740,2041999,1356821,66551,60043,NA,NA,NA,1325,19,4659,NA,NA,NA,NA,"10040103",NA,NA,NA,1172,NA,NA,75,NA,17,NA,NA,NA,NA,NA,NA,623,NA,NA,1600,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,46,3103,3670,10962,12017,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,2844,220,72841,223910,20227,0,549,35,20,148159,121191,0,0,NA,8819,31,232,3152,NA,7178,20110,2077,94,12,503,158,993,1,1250762,2547711,2044,7674,NA,NA,NA,239,0,4417,NA,NA,NA,NA,"10040105",NA,NA,NA,5,NA,NA,26,NA,0,NA,NA,NA,NA,NA,NA,4336,NA,NA,224,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,5,4329,241,418,2533,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,5258,183,32739,293303,43862,0,180,26,11,98260,174947,67,0,NA,23904,1,148,32355,NA,4240,33605,1050,42,6,611,104,607,1,420925,2329338,547,2096,NA,NA,NA,551,0,7575,NA,NA,NA,NA,"10040106",NA,NA,NA,11,NA,NA,8,NA,0,NA,NA,NA,NA,NA,NA,5982,NA,NA,387,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,335,2951,35,3419,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,3251,120,91416,123566,242806,3,1824,2196,1658,684168,331646,0,63,NA,27864,84,146,81073,NA,21236,71811,11424,1037,188,5348,4095,1736967,390,2528187,5384167,71470,101998,NA,NA,NA,1293,1,1954,NA,NA,NA,NA,"10040201",NA,NA,NA,33,NA,NA,129,NA,26,NA,NA,NA,NA,NA,NA,1692,NA,NA,6160,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,22,179,7993,4962,1371,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,4252,8,78120,45284,59617,0,583,116,76,177679,99405,0,0,NA,6526,5,17,8739,NA,7092,19452,5454,1120,116,578,854,584847,5,2247065,2138495,18622,21199,NA,NA,NA,202,0,514,NA,NA,NA,NA,"10040202",NA,NA,NA,6,NA,NA,82,NA,0,NA,NA,NA,NA,NA,NA,927,NA,NA,68,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,3,63,4444,85,6124,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,1377,52,10983,11502,8928,0,175,13,2,154105,44793,0,1,NA,194,0,1,692,NA,4342,5181,1232,98,2,144,8993,297544,202,803642,555596,22841,19069,NA,NA,NA,13,0,1154,NA,NA,NA,NA,"10040203",NA,NA,NA,2,NA,NA,967,NA,0,NA,NA,NA,NA,NA,NA,98,NA,NA,11,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,11,2,2178,23,172,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,529,0,15686,32461,36055,4,75,60,18,347867,81963,0,0,NA,1049,98,18,10812,NA,14520,13076,4528,195,1,4342,22518,259030,435,1472040,988439,26332,25846,NA,NA,NA,58,0,260,NA,NA,NA,NA,"10040204",NA,NA,NA,10,NA,NA,51,NA,0,NA,NA,NA,NA,NA,NA,758,NA,NA,12,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,343,36,14541,55,108,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,336,7,8579,32856,27086,4,95,33,10,128667,69196,0,0,NA,363,18,40,14530,NA,13431,9270,2483,204,1,501,450,456128,0,2806651,1256336,9776,18348,NA,NA,NA,67,0,441,NA,NA,NA,NA,"10040205",NA,NA,NA,33,NA,NA,22,NA,2,NA,NA,NA,NA,NA,NA,453,NA,NA,46,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,44,17,5691,7,47,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,4579,1378,9252,401493,4417,0,9504,2100,13,140798,92454,0,0,0,29162,64,28,69692,NA,14528,30079,13802,2415,924,416,536,1563,11,1397336,1953728,47466,29194,NA,NA,NA,316,NA,358,NA,NA,NA,NA,"10050012",NA,NA,NA,145,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,0,1193,NA,NA,6693,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,311,6401,47,4676,53667,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
