"layer","zone","Background","Corn","Sorghum","Soybeans","Sunflower","Sweet Corn","Barley","Spring Wheat","Winter Wheat","Rye","Oats","Canola","Mustard","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Sugarbeets","Potatoes","Peas","Clover/Wildflowers","Sod/Grass Seed","Fallow/Idle Cropland","Christmas Trees","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Peppers","Blueberries","Cranberries","Dry Beans","Millet","Apples","Peaches","Misc Vegs & Fruits","Other Crops","HUC","Squash","Tobacco","Dbl Crop Barley/Soybeans","Pop or Orn Corn","Grapes","Pears ","Tomatoes","Strawberries","Pumpkins","Aquaculture","Herbs","Carrots","Gourds","Cucumbers","Other Tree Crops","Cabbage","Broccoli","Eggplants","Triticale","Sweet Potatoes","Onions","Dbl Crop WinWht/Soybeans","Watermelons","Cherries","Greens","Plums","Dbl Crop WinWht/Corn","Dbl Crop Triticale/Corn","Dbl Crop Barley/Corn","Turnips","Walnuts","Hops","Cantaloupes","Nectarines","Dbl Crop WinWht/Sorghum","Switchgrass","Asparagus","Dbl Crop Oats/Corn","Dbl Crop Soybeans/Oats","Cotton","Peanuts","Dbl Crop Corn/Soybeans","Safflower","Lettuce","Radishes","Speltz","Cauliflower","Lentils","Rape Seed","Pecans","Dbl Crop WinWht/Cotton","Rice","Honeydew Melons","Olives","Citrus","Oranges","Sugarcane","Vetch","Avocados","Mint","Celery","Garlic","Camelina","Other Small Grains","Flaxseed","Durum Wheat","Chick Peas","Perennial Ice/Snow","Pistachios","Dbl Crop Lettuce/Cotton","Dbl Crop Lettuce/Durum Wht","Dbl Crop Lettuce/Cantaloupe","Dbl Crop Lettuce/Barley","Almonds","Pomegranates","Caneberries","Apricots","Prunes"
1,1,NA,774652,449519,40602,299,NA,680,12,575047,452,1617,NA,NA,40758,2146,NA,0,311,21,NA,3,490146,NA,5733,167887,25661,11022,4068,874,1485,58,8,1180145,1101627,7470,9263,NA,NA,NA,0,6299,0,NA,NA,0,"11040006",NA,NA,1,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,24470,NA,NA,808,NA,NA,NA,NA,2570,5019,0,NA,NA,NA,NA,NA,19941,NA,NA,NA,NA,34507,0,NA,NA,NA,NA,NA,NA,NA,NA,0,252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,207451,222718,1264,2260,NA,39,25,189896,158,285,NA,NA,21205,9894,NA,5,567,5,NA,0,247201,NA,1738,108847,8015,1952,321,619,392,1633,81,1527200,2141953,13055,14158,NA,NA,NA,9,189,0,NA,NA,3,"11040002",NA,NA,0,0,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,9332,NA,NA,12,NA,NA,NA,NA,75,465,0,NA,NA,NA,NA,NA,5652,NA,NA,NA,NA,8893,0,NA,NA,NA,NA,NA,NA,NA,NA,0,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,30451,287190,8080,10,NA,81,0,530218,5282,692,NA,NA,37350,1924,NA,0,0,166,NA,9,406927,NA,7254,136599,19164,7997,900,647,2108,10,77,1970,3765261,13578,13854,NA,NA,NA,0,1292,0,NA,NA,91,"11040008",NA,NA,0,0,NA,NA,NA,NA,0,NA,449,NA,NA,NA,NA,NA,NA,NA,58407,NA,NA,17,NA,NA,NA,NA,1162,3,0,NA,NA,NA,NA,NA,4323,NA,NA,NA,NA,8188,1,NA,NA,NA,NA,NA,NA,NA,NA,0,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,2175,4594,4,13,NA,2,3,3767,40,80,NA,NA,1657,3449,NA,0,1,0,NA,0,5793,NA,559,28226,2521,1059,169,35,5339,862722,13,2090172,1802526,2914,8998,NA,NA,NA,0,43,149,NA,NA,0,"11040001",NA,NA,0,0,NA,NA,NA,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,819,NA,NA,1,NA,NA,NA,NA,17,18,5,NA,NA,NA,NA,NA,208,NA,NA,NA,NA,91,0,NA,NA,NA,NA,NA,NA,NA,NA,40,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,206449,231405,2863,3181,NA,0,24,156311,1795,329,NA,NA,3279,58180,NA,1,43,0,NA,0,416820,NA,110,52968,3142,771,75,55,348,9,0,191500,847948,861,764,NA,NA,NA,1,272,0,NA,NA,0,"11040004",NA,NA,0,1,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,3032,NA,NA,0,NA,NA,NA,NA,35,94,0,NA,NA,NA,NA,NA,9136,NA,NA,NA,NA,6,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,790220,608446,99277,74,NA,13,21,663664,1064,18,NA,NA,17873,2607,NA,0,0,3,NA,4,674020,NA,3791,135701,13144,5220,1136,830,8411,7,10,22719,1036734,4384,15507,NA,NA,NA,0,78,0,NA,NA,0,"11040007",NA,NA,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,28667,NA,NA,30,NA,NA,NA,NA,121,435,0,NA,NA,NA,NA,NA,12793,NA,NA,NA,NA,11407,0,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,290223,517661,220,6215,NA,0,12,394748,229,367,NA,NA,9053,22188,NA,0,2010,1,NA,0,621895,NA,1128,77549,7235,3461,1157,452,1043,3,4,204433,648803,806,1627,NA,NA,NA,0,137,0,NA,NA,0,"11040003",NA,NA,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,12145,NA,NA,0,NA,NA,NA,NA,62,2360,0,NA,NA,NA,NA,NA,24305,NA,NA,NA,NA,77,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,562597,718288,105,5248,NA,0,21,710011,3307,73,NA,NA,36401,76666,NA,0,65,4,NA,0,1338993,NA,1254,128333,14255,5532,1041,311,1073,8,7,350248,1467433,4543,3682,NA,NA,NA,1,377,0,NA,NA,0,"11040005",NA,NA,0,2,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,14030,NA,NA,0,NA,NA,NA,NA,4524,3330,0,NA,NA,NA,NA,NA,27308,NA,NA,NA,NA,1441,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,4140,110700,11500,30,0,735,2,1163600,75537,339,6011,NA,26020,12076,NA,NA,2,91,0,133,61424,0,56510,113151,53344,33435,3370,19375,32131,240829,17042,49587,4753865,7871,43710,NA,NA,NA,278,264,NA,3,NA,81,"11050001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7126,NA,NA,NA,NA,NA,NA,NA,43296,NA,NA,1215,NA,NA,NA,NA,61,0,1,NA,NA,NA,NA,NA,14636,NA,NA,NA,0,5157,382,NA,NA,NA,NA,NA,NA,NA,NA,16,101,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,6433,4076,10736,7,0,35,0,195994,2244,2862,7,NA,9766,60475,NA,NA,0,229,2,949,1384,1,122615,155277,75980,43312,14104,3305,1310737,52692,1632,24842,1860673,2397,3696,NA,NA,NA,0,242,NA,0,NA,369,"11050003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5407,NA,NA,10154,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,381,NA,NA,NA,0,504,3,NA,NA,NA,NA,NA,NA,NA,NA,1292,3,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,61939,67477,121769,1879,2,6572,484,3457384,602446,5376,24404,NA,56931,132450,NA,NA,17,918,42,3666,768,7,101797,343955,173268,174604,46492,5729,532917,137968,2760,9417,3058992,3131,8345,NA,NA,NA,205,592,NA,5,NA,393,"11050002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4131,NA,NA,NA,NA,NA,NA,NA,42172,NA,NA,90350,NA,NA,NA,NA,146,45,8,NA,NA,NA,NA,NA,15691,NA,NA,NA,1,13182,1423,NA,NA,NA,NA,NA,NA,NA,NA,713,844,NA,NA,NA,NA,NA,NA,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,103880,109291,157717,15,NA,4407,0,883799,1174,3277,1224,NA,17492,106086,1,NA,NA,218,2,439,3981,1,189381,162407,68011,28470,5195,2085,1006633,12609,1290,17972,3057173,28302,10180,NA,NA,NA,164,2783,NA,50,NA,1524,"11060006",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2283,NA,NA,142561,NA,NA,NA,NA,526,0,NA,NA,NA,NA,NA,NA,7617,NA,NA,1,371,4541,1,NA,NA,NA,NA,NA,NA,NA,NA,1095,32,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,45810,27364,100857,0,NA,5,0,89981,185,2400,25,NA,13443,72568,417,NA,NA,9,14,111,162,0,115494,62395,35433,12122,3439,2060,218080,853,315,3981,1807847,49010,18658,NA,NA,NA,0,200,NA,3,NA,10,"11060001",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,549,NA,NA,51690,NA,NA,NA,NA,9,0,NA,NA,NA,NA,NA,NA,1161,NA,NA,0,1,5322,0,NA,NA,NA,NA,NA,NA,NA,NA,191,3,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,3408,105361,15041,5,NA,40,0,327203,2630,735,75,NA,21901,1637,0,NA,NA,4,0,21,45518,0,14596,57050,13599,10030,1591,269,30503,1783,1510,1667,2414046,10049,4031,NA,NA,NA,1,202,NA,0,NA,7,"11060002",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2894,NA,NA,NA,NA,NA,NA,NA,9046,NA,NA,238,NA,NA,NA,NA,57,1,NA,NA,NA,NA,NA,NA,3153,NA,NA,0,0,5515,0,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,137413,231157,487717,149,NA,4672,0,2226661,14316,3262,9636,NA,101526,140242,594,NA,NA,528,0,1265,11819,0,85172,178312,72471,43341,8750,64686,77376,3706,742,7844,2295658,82493,48974,NA,NA,NA,76,1266,NA,4,NA,1817,"11060004",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,10467,NA,NA,NA,NA,NA,NA,NA,57471,NA,NA,212032,NA,NA,NA,NA,588,0,NA,NA,NA,NA,NA,NA,21484,NA,NA,0,8,73695,15,NA,NA,NA,NA,NA,NA,NA,NA,183,561,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,171174,317877,599688,1462,NA,116,0,2059185,3214,5436,18292,NA,62966,69100,0,NA,NA,3,0,238,11416,0,31949,179608,47545,19143,4070,699,154722,175,439,383,1516556,53839,5814,NA,NA,NA,0,1312,NA,8,NA,354,"11060005",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,12389,NA,NA,274985,NA,NA,NA,NA,2029,10,NA,NA,NA,NA,NA,NA,28215,NA,NA,197,15,161874,5,NA,NA,NA,NA,NA,NA,NA,NA,152,3815,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,46583,142559,114167,94,NA,102,2,828144,3537,2205,236,NA,44727,4452,0,NA,NA,3,0,94,39107,0,18116,82472,16983,9008,1692,188,68591,314,234,819,2152562,23027,4973,NA,NA,NA,3,860,NA,0,NA,13,"11060003",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,9041,NA,NA,NA,NA,NA,NA,NA,14994,NA,NA,6064,NA,NA,NA,NA,54,24,NA,NA,NA,NA,NA,NA,10846,NA,NA,0,9,34426,3,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,418,1153,9970,0,NA,1,NA,10293,15,23,0,NA,166,12621,0,NA,NA,8,44,1135,156,NA,74565,157365,114939,88455,54534,6110,1110457,716,569,23453,1593566,3694,1021,NA,0,NA,NA,13,0,1,NA,0,"11070107",NA,NA,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,170,NA,NA,1168,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,99,NA,NA,0,0,75,1,0,NA,NA,NA,NA,NA,NA,NA,6214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,149792,2929,211302,0,NA,8,NA,21311,50,2295,0,NA,1817,80530,0,NA,NA,3,140,550,2228,NA,173972,123726,72448,24709,6795,3622,766331,930,16686,7101,2515146,9969,3690,NA,0,NA,NA,38,0,7,NA,365,"11070103",NA,NA,1,0,NA,NA,NA,NA,51,NA,1,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,166250,NA,NA,NA,NA,492,1,0,NA,NA,NA,NA,NA,73,NA,NA,0,113,18,0,0,NA,NA,NA,NA,NA,NA,NA,1454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,18726,2827,93642,0,NA,1,NA,35699,84,200,1,NA,3671,35467,1,NA,NA,13,98,541,1672,NA,84119,172099,69262,28596,7264,3843,1374861,1930,5491,22772,4020192,7567,4141,NA,0,NA,NA,14,0,3,NA,4,"11070106",NA,NA,0,0,NA,NA,NA,NA,0,NA,42,NA,NA,NA,NA,NA,NA,NA,415,NA,NA,21704,NA,NA,NA,NA,6,0,0,NA,NA,NA,NA,NA,33,NA,NA,0,2,213,9,0,NA,NA,NA,NA,NA,NA,NA,9860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,17822,1266,99624,0,NA,0,NA,19324,19,671,0,NA,203,58980,0,NA,NA,0,4,3477,6257,NA,38881,104596,77018,51326,16213,1674,550661,228,611,6163,944421,15227,1798,NA,4,NA,NA,23,0,148,NA,5,"11070105",NA,NA,0,0,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,401,NA,NA,25793,NA,NA,NA,NA,4,0,0,NA,NA,NA,NA,NA,222,NA,NA,0,0,6079,4,0,NA,NA,NA,NA,NA,NA,NA,5985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,26341,4107,52298,0,NA,0,NA,23519,10,196,2,NA,861,98334,0,NA,NA,0,0,1014,10598,NA,190927,230457,85399,43695,14574,5518,2233898,15946,81371,15553,3224395,8049,2979,NA,0,NA,NA,215,0,33,NA,9,"11070209",NA,NA,0,0,NA,NA,NA,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,32482,NA,NA,NA,NA,212,0,0,NA,NA,NA,NA,NA,366,NA,NA,0,0,30,0,0,NA,NA,NA,NA,NA,NA,NA,1726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,64638,1020,78497,0,NA,0,NA,6402,1,33,2,NA,316,92419,0,NA,NA,0,60,293,586,NA,185473,114024,58961,28200,9614,13824,612374,806,5114,3556,1214813,35427,2627,NA,0,NA,NA,48,0,9,NA,18,"11070206",NA,NA,1,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,76689,NA,NA,NA,NA,22,0,0,NA,NA,NA,NA,NA,718,NA,NA,0,2,14,0,0,NA,NA,NA,NA,NA,NA,NA,10333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,15309,1138,17149,0,NA,19,NA,2491,14,6,0,NA,551,65786,0,NA,NA,0,66,311,74,NA,20090,178114,53025,31227,8979,2534,1516791,4049,24536,3957,986500,2628,671,NA,0,NA,NA,11,2,0,NA,30,"11070208",NA,NA,10,1,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,15022,NA,NA,NA,NA,80,0,0,NA,NA,NA,NA,NA,6,NA,NA,0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,156658,4497,258346,0,NA,1,NA,6845,93,59,0,NA,3077,45735,0,NA,NA,0,149,7,156,NA,38002,80680,33293,6470,639,1186,406269,369,10777,1040,2288095,4990,1007,NA,0,NA,NA,0,0,0,NA,2,"11070101",NA,NA,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,97953,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,149,NA,NA,0,13,13,0,116,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,59433,2034,122824,0,NA,1,NA,7706,26,544,2,NA,1732,21129,0,NA,NA,0,29,3,93,NA,31758,49083,27676,8294,1325,2475,292519,522,14218,401,1779078,5915,1005,NA,0,NA,NA,22,0,0,NA,0,"11070102",NA,NA,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,44156,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,22,NA,NA,0,67,34,0,54,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,74837,1193,112419,0,NA,0,NA,7520,19,27,0,NA,1169,20938,0,NA,NA,0,30,8,51,NA,34733,46286,18109,3501,290,2501,333739,615,16542,360,1268527,2778,672,NA,0,NA,NA,3,0,0,NA,1,"11070104",NA,NA,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,70663,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,17,NA,NA,0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,148127,26027,460132,30,NA,1,NA,27224,78,166,0,NA,16181,73391,0,NA,NA,0,21,33,1130,NA,92040,81202,47494,10688,1728,1675,216680,113,2697,361,1978927,18260,3097,NA,0,NA,NA,5,0,0,NA,0,"11070201",NA,NA,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,43865,NA,NA,NA,NA,2,1,0,NA,NA,NA,NA,NA,1878,NA,NA,0,4,14,0,11,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,NA,63585,9565,225541,17,NA,1,NA,30147,1,268,0,NA,12296,34588,0,NA,NA,0,6,14,110,NA,20712,48909,31508,13744,4812,874,122288,198,405,240,2099156,5869,1236,NA,0,NA,NA,2,0,0,NA,0,"11070203",NA,NA,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,417,NA,NA,41810,NA,NA,NA,NA,0,2,0,NA,NA,NA,NA,NA,1727,NA,NA,0,527,15,0,151,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,NA,374519,6001,739775,2,NA,0,NA,13733,6,1220,0,NA,7000,132918,0,NA,NA,0,1882,41,523,NA,56245,103370,78673,22353,5826,5477,389515,198,17011,1370,1835161,4152,1099,NA,0,NA,NA,13,0,0,NA,168,"11070204",NA,NA,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,119552,NA,NA,NA,NA,4,0,0,NA,NA,NA,NA,NA,198,NA,NA,0,152,0,0,0,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,NA,476511,7188,577654,110,NA,60,NA,23019,9,3104,0,NA,856,139288,0,NA,NA,0,1263,540,648,NA,47409,100918,90547,25507,4490,2365,377817,57,8661,1468,1791095,73564,5251,NA,0,NA,NA,66,0,0,NA,475,"11070205",NA,NA,331,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,132,NA,NA,339211,NA,NA,NA,NA,90,0,0,NA,NA,NA,NA,NA,136,NA,NA,0,464,1,0,115,NA,NA,NA,NA,NA,NA,NA,1007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,15,NA,552974,3344,603786,11,NA,222,NA,11101,235,402,0,NA,9210,421235,0,NA,NA,0,1106,10652,7399,NA,41936,296961,249536,108649,36838,16292,1339634,2275,19665,6534,3178939,70497,2531,NA,0,NA,NA,97,4,0,NA,100,"11070207",NA,NA,578,840,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,160,NA,NA,457986,NA,NA,NA,NA,416,11,7,NA,NA,NA,NA,NA,506,NA,NA,11,48,1,0,0,NA,NA,NA,NA,NA,NA,NA,483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,16,NA,254164,36640,362286,609,NA,1,NA,219552,125,1861,4,NA,51837,99158,0,NA,NA,0,3,25,64,NA,41781,77055,29262,9644,1368,958,153471,256,263,181,1154713,6190,215,NA,0,NA,NA,232,0,0,NA,0,"11070202",NA,NA,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,2306,NA,NA,192716,NA,NA,NA,NA,602,64,0,NA,NA,NA,NA,NA,5046,NA,NA,0,723,54,0,102,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,137,58,NA,0,NA,0,0,93,0,5,0,NA,38275,8147,NA,NA,NA,NA,NA,NA,11587,NA,9743,28176,8153,5409,968,1425,65886,1649755,5538,1444257,1665855,4420,16519,0,NA,NA,NA,9,4,NA,NA,NA,"11080001",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,214,NA,0,NA,NA,110,NA,NA,0,12,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,17,0,NA,NA,NA,NA,NA,NA,NA,NA,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,76,32269,NA,0,NA,1,2,17265,4,18,2,NA,5677,1894,NA,NA,NA,NA,NA,NA,77609,NA,325,17373,5902,2781,238,158,34,11073,0,2113221,18200,696,1565,4,NA,NA,NA,2,0,NA,NA,NA,"11080008",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,4,NA,NA,NA,NA,NA,NA,NA,3387,NA,0,NA,NA,0,NA,NA,157,11,0,NA,NA,NA,NA,NA,5415,NA,NA,NA,NA,3887,35,NA,NA,NA,NA,NA,NA,NA,NA,11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,29,44,NA,0,NA,0,0,1018,0,0,0,NA,17322,17217,NA,NA,NA,NA,NA,NA,7722,NA,12969,30755,3973,1011,145,2361,13963,1368821,1913,776447,730873,5254,28143,0,NA,NA,NA,5,2,NA,NA,NA,"11080002",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,31,NA,4,NA,NA,128,NA,NA,0,1,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,42,41,NA,0,NA,0,0,195,19,16,0,NA,1959,11768,NA,NA,NA,NA,NA,NA,563,NA,20044,25670,4270,1796,79,107,5732,895847,300,2750002,2175795,3785,13306,0,NA,NA,NA,0,31,NA,NA,NA,"11080003",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,38,NA,0,NA,NA,22,NA,NA,0,7,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,6,0,NA,NA,NA,NA,NA,NA,NA,NA,46,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
