"layer","zone","Background","Corn","Sorghum","Soybeans","Sunflower","Sweet Corn","Barley","Spring Wheat","Rye","Oats","Rape Seed","Mustard","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Sugarbeets","Potatoes","Misc Vegs & Fruits","Peas","Clover/Wildflowers","Sod/Grass Seed","Fallow/Idle Cropland","Christmas Trees","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Blueberries","Canola","Other Crops","Apples","Pumpkins","HUC","Peppers","Cranberries","Squash","Winter Wheat","Grapes","Tobacco","Tomatoes","Herbs","Peaches","Cabbage","Strawberries","Durum Wheat","Other Tree Crops","Greens","Gourds","Triticale","Switchgrass","Aquaculture","Millet","Speltz","Onions","Hops","Cherries","Pears","Dbl Crop WinWht/Corn","Dry Beans","Pop or Orn Corn","Dbl Crop WinWht/Soybeans","Sweet Potatoes","Watermelons","Plums","Dbl Crop Triticale/Corn","Dbl Crop Barley/Soybeans","Cucumbers","Nectarines","Dbl Crop WinWht/Sorghum","Dbl Crop Barley/Corn","Cotton","Peanuts","Cantaloupes","Dbl Crop Soybeans/Oats","Eggplants","Turnips","Dbl Crop Oats/Corn","Other Small Grains","Carrots","Walnuts","Radishes","Pecans","Dbl Crop WinWht/Cotton","Rice","Honeydew Melons","Dbl Crop Corn/Soybeans","Asparagus","Caneberries","Olives","Sugarcane","Oranges","Citrus","Avocados","Pomegranates","Cauliflower","Mint","Safflower","Vetch","Flaxseed","Chick Peas","Lentils","Perennial Ice/Snow ","Camelina","Dbl Crop Soybeans/Cotton","Pistachios","Lettuce","Apricots","Garlic","Dbl Crop Lettuce/Cantaloupe","Dbl Crop Lettuce/Cotton","Dbl Crop Lettuce/Barley","Celery","Almonds"
1,6,NA,1529336,2095,1341268,NA,0,7,3,844,3822,NA,NA,71728,87461,NA,NA,6,NA,135,9,4549,20217,NA,51529,178194,153737,71799,31681,3666,282407,323,255,178,868323,14489,11730,NA,NA,NA,103,4,NA,"10200203",NA,NA,NA,9265,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1202,0,NA,55,NA,NA,NA,NA,NA,NA,0,37,0,NA,1,NA,0,0,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,1322317,3440,673550,0,277,34,0,6404,3006,NA,NA,105019,13963,NA,0,1685,NA,47,NA,5,98912,NA,37593,98896,32292,5237,2095,5182,89903,685,167,289,1725072,105086,75935,NA,NA,NA,6,NA,0,"10210009",NA,NA,NA,2339,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,218,NA,NA,NA,NA,NA,0,54,333,0,NA,NA,NA,1,29,NA,NA,30,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,1872,1029,147,23,0,0,5,349,245,NA,NA,12777,1498,NA,2,0,NA,20,NA,0,459,NA,63438,15781,8067,1169,193,1418,333,4278,10943,176,5579504,4044,305877,NA,NA,NA,67,NA,0,"10210001",NA,NA,NA,397,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231,NA,NA,1881,NA,NA,NA,NA,NA,0,9,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,10627,6446,200,0,0,0,2,2018,831,NA,NA,10741,3088,NA,23,91,NA,15,NA,1,2254,NA,21163,9309,2486,75,7,3638,519,9841,33056,2394,4949313,5033,142238,NA,NA,NA,34,NA,0,"10210002",NA,NA,NA,438,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1645,NA,NA,NA,NA,NA,0,4,4,0,NA,NA,NA,0,0,NA,NA,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,828457,24053,280225,0,4,107,7,4230,4880,NA,NA,166447,8021,NA,0,5,NA,77,NA,5,30543,NA,55820,85927,33040,3988,878,1512,45382,913,16563,834,3410136,54693,77660,NA,NA,NA,28,NA,1,"10210003",NA,NA,NA,6449,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,NA,NA,772,NA,NA,NA,NA,NA,0,5,603,0,NA,NA,NA,2,1,NA,NA,35,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,821515,34175,236531,0,30,16,592,5108,7080,NA,NA,112003,5865,NA,0,11,NA,44,NA,5,11803,NA,9308,81353,20430,1365,403,784,18601,1504,20169,1452,3018147,49857,68907,NA,NA,NA,540,NA,0,"10210004",NA,NA,NA,16674,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,1602,NA,NA,NA,NA,NA,620,7,2454,0,NA,NA,NA,0,52,NA,NA,131,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,476093,20631,153652,0,0,14,64,599,4458,NA,NA,88299,2890,NA,0,3,NA,285,NA,16,5814,NA,1072,43045,23361,4775,1312,466,23788,91,2445,171,1257663,10217,6385,NA,NA,NA,23,NA,0,"10210005",NA,NA,NA,2693,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,467,NA,NA,NA,NA,NA,82,1,785,0,NA,NA,NA,2,0,NA,NA,0,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,38843,13694,7678,4,2,103,50,1976,2567,NA,NA,25393,5331,NA,0,7,NA,22,NA,4,2650,NA,69557,16711,4109,172,7,1575,7293,901,4075,184,6142942,16969,394579,NA,NA,NA,39,NA,0,"10210006",NA,NA,NA,908,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,1895,NA,NA,NA,NA,NA,0,730,1,0,NA,NA,NA,0,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,547576,15538,183668,0,11,14,0,2406,4272,NA,NA,107992,6723,NA,0,6,NA,73,NA,0,34665,NA,28494,60978,22150,2992,861,1194,87698,3661,5095,223,1628200,30509,35325,NA,NA,NA,26,NA,0,"10210007",NA,NA,NA,2816,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,743,NA,NA,NA,NA,NA,0,0,193,0,NA,NA,NA,0,0,NA,NA,14,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,11107,3719,5267,0,0,32,10,929,1196,NA,NA,6979,2375,NA,0,0,NA,0,NA,0,8871,NA,51896,8564,2665,74,7,616,3479,585,1005,91,2559631,11276,170994,NA,NA,NA,7,NA,0,"10210008",NA,NA,NA,169,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,1004,NA,NA,NA,NA,NA,0,53,21,0,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,555242,4739,253693,1,74,14,0,3024,3083,NA,NA,87545,5890,NA,0,66,NA,18,NA,1,23761,NA,15957,50274,14054,890,274,2954,40741,357,390,134,2356598,38071,77693,NA,NA,NA,5,NA,1,"10210010",NA,NA,NA,1406,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,1637,NA,NA,NA,NA,NA,0,0,108,2,NA,NA,NA,1,15,NA,NA,14,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,2735547,1301,2036315,NA,2,29,29,2942,9785,NA,NA,200420,51591,NA,NA,3,NA,630,6,2381,107377,NA,50043,202243,67605,16215,5841,7525,185307,181,134,225,570096,69042,12745,NA,NA,NA,89,9,9,"10220003",NA,NA,NA,6914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157,NA,NA,200,NA,NA,NA,NA,NA,NA,0,25,1,NA,7,NA,0,NA,NA,NA,829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,1305428,6460,660924,NA,0,160,9,9507,7910,NA,NA,128578,31640,NA,NA,3299,NA,32,0,11,178285,NA,61487,171728,40029,8427,3847,6847,89131,1469,562,380,4848907,111814,617178,NA,NA,NA,103,0,1,"10220001",NA,NA,NA,2323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,NA,NA,1470,NA,NA,NA,NA,NA,NA,1420,25882,0,NA,0,NA,2,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,1022643,1058,594385,NA,0,11,0,1999,10437,NA,NA,72196,26524,NA,NA,1,NA,2,0,0,75395,NA,6912,85558,23830,6134,2894,904,59039,77,379,52,422618,9766,8015,NA,NA,NA,58,0,0,"10220002",NA,NA,NA,2119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,462,NA,NA,127,NA,NA,NA,NA,NA,NA,1,8386,0,NA,0,NA,1,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,1440092,601,1132001,NA,1,18,1,470,7426,NA,NA,86669,12380,NA,NA,0,NA,3,14,117,14807,NA,5691,97282,30244,4220,1682,1467,36692,62,80,63,152394,3932,2316,NA,NA,NA,32,2,0,"10220004",NA,NA,NA,433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,163,NA,NA,NA,NA,NA,NA,0,12,0,NA,0,NA,0,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,3306400,31,2552613,1,30,32,21,139,10839,NA,NA,64758,29505,1,6,1,NA,6,30,75,179728,NA,143690,301092,68253,27585,6550,14945,170514,11234,147904,775,748695,25288,319492,NA,NA,364,117,79,0,"10230003",NA,NA,NA,368,NA,NA,NA,NA,NA,NA,6,272,NA,NA,NA,2,5,NA,2,NA,NA,NA,NA,NA,NA,8,58,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,1296716,193,891328,0,0,73,0,26,2906,NA,NA,20522,4079,0,0,0,NA,0,0,0,11383,NA,5553,113870,45820,24526,6574,6809,18483,42,5847,95,134123,1660,45588,NA,NA,1,0,0,0,"10230002",NA,NA,NA,132,NA,NA,NA,NA,NA,NA,0,60,NA,NA,NA,0,6,NA,13,NA,NA,NA,NA,NA,NA,2,20,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,1293024,99,986640,0,1,5,0,22,3597,NA,NA,27090,1775,0,0,0,NA,0,0,0,43415,NA,4464,103375,24411,6592,1427,3009,30708,954,2481,74,215738,4678,26859,NA,NA,0,0,0,0,"10230004",NA,NA,NA,27,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,17,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,954089,5,775779,0,17,0,0,253,4863,NA,NA,24505,2579,0,0,0,NA,0,10,21,2893,NA,5050,80116,15993,3987,1098,2073,61017,2090,2155,127,173903,2501,13481,NA,NA,0,0,0,0,"10230005",NA,NA,NA,329,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,390,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,1485699,4,1007793,0,22,0,1,218,6120,NA,NA,42134,5724,0,0,0,NA,0,71,140,62902,NA,13911,119597,35304,10000,2535,4502,214488,2555,1304,235,376131,3963,22955,NA,NA,0,0,0,1,"10230007",NA,NA,NA,2836,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,3186,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,1763679,2465,1274476,3,0,37,9,202,7406,NA,NA,86855,14659,0,0,0,NA,150,4,432,187865,NA,58295,162282,83403,24323,10667,10856,337555,3633,1167,192,467554,51697,78840,NA,NA,0,21,2,0,"10230001",NA,NA,NA,713,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,6,68,NA,14,NA,NA,NA,NA,NA,NA,0,244,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,834643,111,623959,0,1,0,87,118,2449,NA,NA,27003,9987,0,0,0,NA,14,23,641,182652,NA,52346,209040,341353,164215,77368,15745,226918,4240,540,453,341614,48749,40442,NA,NA,0,0,2,0,"10230006",NA,NA,NA,567,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,20,0,NA,14,NA,NA,NA,NA,NA,NA,0,5,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,723861,77,622161,0,0,0,22,226,615,NA,NA,12178,7474,NA,NA,NA,17,0,18,914,267580,NA,45618,72345,54854,9865,2644,10644,264558,1513,919,286,219005,34034,68361,NA,NA,0,1,3,1,"10240001",NA,NA,NA,753,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,49,0,NA,35,NA,NA,NA,NA,NA,0,NA,41,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,943065,580,862248,0,0,1,0,66,128,NA,NA,20548,33241,NA,NA,NA,1,19,18,269,21070,NA,22779,79875,26929,4611,1078,1030,199084,197,322,207,330398,9867,6489,NA,NA,0,0,3,0,"10240006",NA,NA,NA,4628,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,53,0,NA,44,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,1165673,3577,1013351,2,0,70,0,659,253,NA,NA,29388,59565,NA,NA,NA,0,11,94,396,31952,NA,32118,112818,28013,3975,1592,1054,330811,648,925,516,626555,12155,12174,NA,NA,4,5,3,0,"10240008",NA,NA,NA,11882,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,36,4,NA,515,NA,NA,NA,NA,NA,0,NA,0,320,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,793085,253,799884,0,0,0,0,62,3750,NA,NA,27032,59477,NA,NA,NA,0,118,167,41,33929,NA,21922,84529,28039,2210,354,1818,355935,1803,9898,250,616340,19812,10695,NA,NA,0,0,24,0,"10240010",NA,NA,NA,2552,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,29,0,NA,18,NA,NA,NA,NA,NA,0,NA,0,1615,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,4,NA,NA,NA,NA,NA,45,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,1003791,598,1113163,0,2,0,0,666,3124,NA,NA,25783,206303,NA,NA,NA,0,25,376,196,65322,NA,69071,167114,87627,21456,9406,3443,725685,777,7625,599,1207540,54343,6821,NA,NA,0,0,18,4,"10240012",NA,NA,NA,6210,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,74,0,NA,79,NA,NA,NA,NA,NA,0,NA,2,2095,NA,NA,NA,NA,NA,NA,NA,41,NA,0,NA,NA,6,NA,NA,NA,NA,NA,26,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,1525259,890,1300836,0,0,0,0,118,1551,NA,NA,15841,35938,NA,NA,NA,2,15,54,44,655623,NA,57766,154174,49954,7555,1391,6675,489215,105,2868,568,427932,49167,102281,NA,NA,3,0,0,0,"10240005",NA,NA,NA,4776,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,54,1,NA,75,NA,NA,NA,NA,NA,2,NA,3695,385,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,0,NA,NA,NA,NA,NA,19,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,504033,9683,489935,126,0,7,0,2052,593,NA,NA,21474,55935,NA,NA,NA,0,0,132,174,7775,NA,15664,58885,13310,1678,683,1004,256701,358,1009,563,577532,3102,2900,NA,NA,3,17,0,0,"10240007",NA,NA,NA,19640,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,262,9,NA,364,NA,NA,NA,NA,NA,10,NA,0,349,NA,NA,NA,NA,NA,NA,NA,14,NA,9,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,2143806,9,1813259,0,0,1,11,837,4230,NA,NA,35886,6967,NA,NA,NA,0,0,29,27,18602,NA,12331,133595,66475,8968,2542,4666,96327,250,595,82,357360,15365,28551,NA,NA,0,0,0,0,"10240002",NA,NA,NA,1205,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,0,NA,1,NA,NA,NA,NA,NA,0,NA,787,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,1349656,9,1118165,0,0,0,0,164,3919,NA,NA,32172,12911,NA,NA,NA,0,0,31,34,9615,NA,19918,102561,56595,9640,3207,3243,103576,365,2081,211,429852,20679,25420,NA,NA,0,0,0,0,"10240003",NA,NA,NA,843,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,0,NA,0,NA,NA,NA,NA,NA,0,NA,861,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,716671,134,654482,0,0,0,1,469,6004,NA,NA,52310,23552,NA,NA,NA,0,0,133,1,1556,NA,12661,66084,32289,3535,896,1308,150269,1482,9220,387,539444,10502,2570,NA,NA,0,0,0,0,"10240009",NA,NA,NA,1935,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,3,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,123384,35,89672,0,0,0,0,0,0,NA,NA,661,881,NA,NA,NA,0,0,1,1,145551,NA,3948,14723,5892,905,216,796,58237,160,371,22,38851,3072,16164,NA,NA,0,0,0,0,"10240004",NA,NA,NA,5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,8,NA,NA,NA,NA,NA,0,NA,109,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,NA,553379,68,587665,0,0,0,0,55,3867,NA,NA,23254,69195,NA,NA,NA,0,1,71,31,13315,NA,17200,77753,41291,10013,3476,973,271347,736,7313,254,534882,12911,2396,NA,NA,0,0,6,0,"10240013",NA,NA,NA,2515,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,6,1,NA,6,NA,NA,NA,NA,NA,0,NA,0,987,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,11,NA,NA,NA,NA,NA,35,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,NA,459851,824,431092,1,0,1,0,64,88,NA,NA,2820,74752,NA,NA,NA,0,1,58,136,266009,NA,75467,184974,159609,62010,25772,5174,743007,57,7314,432,422542,44285,26316,NA,NA,1,6,79,2,"10240011",NA,NA,NA,3385,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,8,0,NA,2391,NA,NA,NA,NA,NA,4,NA,0,991,NA,NA,NA,NA,NA,NA,NA,5,NA,0,NA,NA,14,NA,NA,NA,NA,NA,0,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,1822233,87849,939236,54,2,16,1,2228,10204,NA,NA,121449,13793,NA,0,0,NA,22,7,81,53311,NA,38647,181613,41934,4862,1617,1689,197928,88,279,13135,2442059,62907,17003,NA,NA,8,5,NA,0,"10250016",NA,NA,NA,190739,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1026,0,NA,1625,NA,0,NA,NA,NA,44,0,113,228,NA,0,NA,410,61,NA,NA,179,132,17,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,455703,50598,71126,0,92,10,20,2952,3968,NA,NA,17646,620,NA,0,1,NA,3,0,0,58143,NA,9638,57353,4338,574,192,229,1469,5321,25890,2406,1760658,38762,8073,NA,NA,0,126,NA,0,"10250008",NA,NA,NA,83007,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,175,0,NA,315,NA,0,NA,NA,NA,0,2978,6573,0,NA,0,NA,0,0,NA,NA,20,0,0,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
