"layer","zone","Background","Corn","Soybeans","Barley","Spring Wheat","Rye","Oats","Speltz","Canola","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Potatoes","Peas","Herbs","Clover/Wildflowers","Fallow/Idle Cropland","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Triticale","Broccoli","Cauliflower","Blueberries","Other Crops","Radishes","Apples","Christmas Trees","Mustard","HUC","Misc Vegs & Fruits","Carrots","Pumpkins","Sorghum","Sweet Corn","Hops","Sod/Grass Seed","Aquaculture","Tomatoes","Grapes","Peppers","Cabbage","Other Small Grains","Dry Beans","Squash","Dbl Crop WinWht/Corn","Tobacco","Winter Wheat","Durum Wheat","Peaches","Eggplants","Sunflower","Other Tree Crops","Millet","Cranberries","Pears","Dbl Crop Oats/Corn","Onions","Dbl Crop WinWht/Soybeans","Greens","Dbl Crop Barley/Soybeans","Plums","Cherries","Strawberries","Sweet Potatoes","Dbl Crop Barley/Corn","Watermelons","Cotton","Dbl Crop WinWht/Sorghum","Sugarbeets","Cucumbers","Asparagus","Cantaloupes","Nectarines","Switchgrass","Dbl Crop Soybeans/Oats","Pop or Orn Corn","Garlic","Flaxseed","Dbl Crop Corn/Soybeans","Walnuts","Caneberries","Peanuts","Rape Seed","Pecans","Dbl Crop WinWht/Cotton","Rice","Olives","Sugarcane","Oranges","Citrus","Turnips","Camelina","Vetch","Mint","Celery","Gourds","Lentils","Safflower","Perennial Ice/Snow ","Lettuce","Pistachios","Honeydew Melons","Almonds","Dbl Crop Lettuce/Cotton","Chick Peas","Apricots","Pomegranates"
1,7,NA,7597,NA,162750,79796,NA,594,NA,3139,218805,81955,NA,19330,12288,NA,NA,105598,4430,109754,50186,12739,950,25435,2461,2368738,1553,1143080,764541,56863,4943,623,NA,NA,NA,NA,NA,NA,NA,13,"10020008",NA,NA,NA,NA,NA,NA,261,NA,NA,NA,NA,NA,7,46,NA,NA,NA,76396,195,NA,NA,0,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,1198,6,5,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,7,NA,13503,12542,NA,21,NA,1,53705,9433,NA,226,76,NA,NA,22014,89932,49112,13544,2432,264,22680,7538,3033313,350,2490701,1424351,54168,36167,977,NA,NA,NA,NA,NA,NA,NA,1,"10020007",NA,NA,NA,NA,NA,NA,894,NA,NA,NA,NA,NA,0,25,NA,NA,NA,16873,12,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,13,0,1,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,448,NA,90273,25030,NA,105,0,5325,109369,47919,1,7,4283,0,252,57530,23506,27944,8071,561,14,137948,145179,729750,20032,641641,1469787,52345,831,425,NA,NA,NA,NA,NA,NA,NA,215,"10030201",0,NA,NA,NA,NA,NA,4381,NA,NA,NA,NA,NA,17,2815,NA,NA,NA,66614,18066,NA,NA,0,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,13484,0,243,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,2,NA,308784,85561,NA,91,0,43,97475,88120,1,0,110729,0,104,279215,14704,61870,11105,2213,216,27448,59594,81726,2552,164349,1627206,21063,2253,1613,NA,NA,NA,NA,NA,NA,NA,8320,"10030202",0,NA,NA,NA,NA,NA,146,NA,NA,NA,NA,NA,693,36007,NA,NA,NA,283536,38924,NA,NA,0,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,39098,0,429,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,76,NA,98918,364265,NA,661,0,7412,28031,66679,957,0,58041,0,0,648016,16557,76748,4840,333,2,1821,2,6799,54,60738,934835,3281,245,2408,NA,NA,NA,NA,NA,NA,NA,19220,"10030204",0,NA,NA,NA,NA,NA,2289,NA,NA,NA,NA,NA,285,3794,NA,NA,NA,386331,22714,NA,NA,6,NA,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA,NA,NA,42861,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,3900,NA,258555,160899,NA,1083,88,1835,213879,153103,38,68,37443,0,0,619321,42117,119427,55661,23765,3683,28564,611,1020086,22180,924133,2928781,99475,7650,234,NA,NA,NA,NA,NA,NA,NA,4029,"10030102",3,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,649,14292,NA,NA,NA,708832,12351,NA,NA,1,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,NA,NA,NA,15164,2104,0,NA,NA,NA,NA,NA,NA,NA,NA
1,5,117,1453,NA,702743,745588,NA,1247,0,15606,218292,353777,776,12,140052,0,343,2396164,103270,278144,31770,3055,346,20668,748,11911,442,180601,3347267,51709,1653,2181,NA,NA,NA,NA,NA,NA,NA,27698,"10030203",0,NA,NA,NA,NA,NA,431,NA,NA,NA,NA,NA,2569,81468,NA,NA,NA,1657713,122669,NA,NA,85,NA,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,55,NA,NA,NA,109306,1326,0,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,103,NA,39290,9535,NA,513,2,20,151036,61277,0,65,6785,0,0,7848,3519,45663,9139,876,9,3046,190,2122375,2708,905559,2345987,32811,154,35,NA,NA,NA,NA,NA,NA,NA,1494,"10030103",0,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,46,257,NA,NA,NA,21729,228,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,2524,14,6,NA,NA,NA,NA,NA,NA,NA,NA
1,7,0,62,NA,22324,11419,NA,14,0,848,109774,44989,0,3,4903,0,0,44559,426,15178,5972,762,29,4468,453,925578,2788,362934,633659,25555,165,0,NA,NA,NA,NA,NA,NA,NA,1689,"10030105",0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,6,48,NA,NA,NA,80155,78,NA,NA,0,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,152,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,8,0,1153,NA,342282,214730,NA,1759,0,1125,187789,163104,2,30,30890,147,4,945986,39044,91573,19073,781,108,87117,5812,353744,4229,385491,2073226,100517,2353,615,NA,NA,NA,NA,NA,NA,NA,5817,"10030205",5,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,1370,47018,NA,NA,NA,747272,20495,NA,NA,0,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,22177,4,1,NA,NA,NA,NA,NA,NA,NA,NA
1,9,0,2390,NA,58833,86846,NA,689,0,87,217336,81037,0,7842,5791,0,0,105621,208315,146292,111273,27656,3706,9223,174,3672018,6609,1874011,2874636,47142,592,2860,NA,NA,NA,NA,NA,NA,NA,56,"10030101",0,NA,NA,NA,NA,NA,476,NA,NA,NA,NA,NA,7,433,NA,NA,NA,87857,981,NA,NA,0,NA,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,222,16,158,NA,NA,NA,NA,NA,NA,NA,NA
1,10,0,343,NA,311504,48738,NA,2474,29,4104,209655,121985,143,99,11465,768,0,128612,26030,61743,26817,5540,972,162102,1920,1452961,2740,580347,2011459,68532,1513,843,NA,NA,NA,NA,NA,NA,NA,151,"10030104",6,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,29,5654,NA,NA,NA,135160,9097,NA,NA,431,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,NA,NA,NA,8293,0,45,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,700,1,21206,96644,0,506,0,205,189076,145788,0,0,18884,0,59,102138,947036,34014,4557,130,9,16454,1883,1160004,8,2756067,9388414,153124,12649,922,NA,NA,NA,0,NA,NA,NA,741,"10040104",NA,NA,NA,949,NA,NA,13,NA,NA,NA,NA,NA,1367,1154,NA,NA,NA,65139,205,NA,NA,82,NA,2650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,12100,143,0,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,463,0,67339,107061,0,1129,371,37,155699,91060,839,2,37360,1,1692,573579,37845,52221,8123,219,8,24129,8802,231249,48,1114063,2435335,45566,2011,22,NA,NA,NA,0,NA,NA,NA,3366,"10040101",NA,NA,NA,66,NA,NA,4,NA,NA,NA,NA,NA,5982,7869,NA,NA,NA,531954,6397,NA,NA,4,NA,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4032,NA,NA,NA,4782,4052,0,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,483,0,95132,91478,0,715,5,896,200104,117260,13,0,22377,0,25,301636,17778,42272,8465,268,3,2900,610,156682,700,394498,1780236,43056,8573,2,NA,NA,NA,0,NA,NA,NA,4561,"10040102",NA,NA,NA,0,NA,NA,7,NA,NA,NA,NA,NA,169,11822,NA,NA,NA,340964,545,NA,NA,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,10467,6935,0,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,2718,0,204082,164730,0,1459,0,21,937994,160312,0,2,39935,0,174,363484,3280,87710,19278,1393,95,17603,51975,1684387,882,939529,2491334,155412,2544,361,NA,NA,NA,0,NA,NA,NA,30,"10040103",NA,NA,NA,1,NA,NA,122,NA,NA,NA,NA,NA,1304,3450,NA,NA,NA,610339,710,NA,NA,0,NA,937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,9978,1120,7,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,5759,8,48743,70411,0,132,0,56,70017,110072,0,0,10061,0,14,163667,5262,10471,1076,41,5,2138,5,2251,0,157407,3668765,23416,682,559,NA,NA,NA,1,NA,NA,NA,0,"10040105",NA,NA,NA,913,NA,NA,0,NA,NA,NA,NA,NA,15,12,NA,NA,NA,101860,79,NA,NA,57,NA,1127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2334,211,0,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,4533,0,32530,116935,1,211,0,0,62448,117672,0,0,18164,0,3,158333,3012,24169,541,16,1,4397,49,980,0,132881,2675429,4664,501,452,NA,NA,NA,0,NA,NA,NA,50,"10040106",NA,NA,NA,677,NA,NA,0,NA,NA,NA,NA,NA,5924,184,NA,NA,NA,112787,1290,NA,NA,5,NA,3851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,30740,5538,0,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,1802,10,110994,53330,0,961,0,22,507928,197021,0,6,48593,0,2318,184934,17004,76140,14233,980,55,51252,6307,1812630,495,1425160,6585881,189239,1058,28,NA,NA,NA,0,NA,NA,NA,11,"10040201",NA,NA,NA,348,NA,NA,2,NA,NA,NA,NA,NA,1678,440,NA,NA,NA,233828,6313,NA,NA,5157,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,16462,3345,13,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,13181,1,14837,22586,0,1224,0,0,132315,89110,0,0,15866,0,1,77348,2350,7065,6508,539,114,1934,394,629247,29,378766,4028647,42529,211,288,NA,NA,NA,54,NA,NA,NA,3,"10040202",NA,NA,NA,171,NA,NA,1,NA,NA,NA,NA,NA,7,3,NA,NA,NA,64114,1,NA,NA,261,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,4269,3791,0,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,3248,0,8894,1790,0,78,0,0,124540,23868,0,0,764,0,0,26662,2790,3195,1066,25,0,3886,9401,307557,89,225945,1136737,52098,170,114,NA,NA,NA,0,NA,NA,NA,3,"10040203",NA,NA,NA,274,NA,NA,0,NA,NA,NA,NA,NA,1,6,NA,NA,NA,22733,5,NA,NA,5,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,87,298,0,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,2510,0,10190,5656,0,107,0,0,258500,46360,0,0,1850,0,7,70200,13310,7502,4185,78,10,4667,24764,259262,104,401030,2118462,70712,240,10,NA,NA,NA,0,NA,NA,NA,554,"10040204",NA,NA,NA,3759,NA,NA,3,NA,NA,NA,NA,NA,1,26,NA,NA,NA,68109,3,NA,NA,136,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,168,1687,0,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,239,0,5501,6983,0,155,0,3,72439,52684,0,0,457,0,0,49922,10083,3043,2245,73,9,2831,6,501821,0,632909,3431260,38115,352,728,NA,NA,NA,1006,NA,NA,NA,0,"10040205",NA,NA,NA,379,NA,NA,0,NA,NA,NA,NA,NA,2,1,NA,NA,NA,46319,0,NA,NA,5,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,342,2320,0,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,2906,679,7934,287874,0,3591,0,3157,115103,74293,0,NA,102736,0,2,100301,9334,34562,13437,1331,476,1010,4,2350,0,154306,3233348,93458,5955,763,NA,NA,NA,NA,NA,NA,NA,133,"10050012",0,NA,NA,1509,NA,NA,48,NA,NA,NA,NA,NA,139,3712,NA,NA,NA,24467,8660,NA,NA,0,NA,434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,3365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,39325,150,0,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,98,0,4051,50498,670,251,0,2313,48850,41630,0,NA,10136,0,9,82654,6172,7101,1617,7,18,7106,2162,117061,10,303452,1231545,38699,3623,2,NA,NA,NA,NA,NA,NA,NA,1,"10050009",0,NA,NA,30,NA,NA,2,NA,NA,NA,NA,NA,141,19,NA,NA,NA,78308,87,NA,NA,33,NA,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA,NA,NA,5719,38,0,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,9,0,44145,164558,0,329,15,27,40228,45710,1,NA,17772,0,80,547774,1698,48442,6986,93,4,405,22960,60710,345,384097,430013,70663,3256,49,NA,NA,NA,NA,NA,NA,NA,4182,"10050005",0,NA,NA,9,NA,NA,12,NA,NA,NA,NA,NA,798,9273,NA,NA,NA,393302,18873,NA,NA,0,NA,711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,NA,NA,NA,4530,1164,0,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,2596,3,19928,82163,2,1984,0,602,113250,206386,0,NA,24702,0,211,158212,53036,15623,6659,295,10,9800,239,69517,0,259984,4083301,56154,10280,680,NA,NA,NA,NA,NA,NA,NA,473,"10050014",0,NA,NA,713,NA,NA,2918,NA,NA,NA,NA,NA,14253,38,NA,NA,NA,37162,2669,NA,NA,4,NA,604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,3878,24,0,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,42,33,6108,434106,0,292,0,7589,140532,35163,0,NA,87852,0,0,69331,1298,34775,2471,78,41,16,106,460,0,61871,1024021,55303,1282,6,NA,NA,NA,NA,NA,NA,NA,3976,"10050016",0,NA,NA,45,NA,NA,1,NA,NA,NA,NA,NA,48,1576,NA,NA,NA,10377,51593,NA,NA,0,NA,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,8706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,49312,11,0,NA,NA,NA,NA,NA,NA,NA,NA
1,6,1324855,1,0,40584,16919,0,255,0,23,70379,22177,0,NA,16169,0,1,58769,1692,13037,684,45,0,3312,50611,58317,898,312327,692223,7478,278,11,NA,NA,NA,NA,NA,NA,NA,5,"10050001",0,NA,NA,0,NA,NA,169,NA,NA,NA,NA,NA,0,8195,NA,NA,NA,71375,4270,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,476,0,1,NA,NA,NA,NA,NA,NA,NA,NA
1,7,3631935,73,0,215390,224133,0,1969,0,5051,82073,105867,66,NA,63630,544,139,531011,25094,65789,6193,75,6,10454,22,16988,128,163977,857109,19288,1776,128,NA,NA,NA,NA,NA,NA,NA,14895,"10050002",1,NA,NA,101,NA,NA,20,NA,NA,NA,NA,NA,176,16986,NA,NA,NA,382936,34882,NA,NA,2,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225,3,NA,NA,NA,51391,45,0,NA,NA,NA,NA,NA,NA,NA,NA
1,8,1131807,0,0,869,14484,0,374,0,0,13683,15843,0,NA,2176,5,11,35649,28702,4211,1008,23,1,16755,0,0,0,1217,89152,57,60,4,NA,NA,NA,NA,NA,NA,NA,6,"10050003",0,NA,NA,0,NA,NA,486,NA,NA,NA,NA,NA,437,183,NA,NA,NA,19696,74,NA,NA,18,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,2016,12,0,NA,NA,NA,NA,NA,NA,NA,NA
1,9,0,8301,6,121143,623951,135,13947,0,7203,369726,341151,31,NA,132860,2,4623,904223,21233,103856,34663,3375,1156,2478,24604,96769,164,948690,5442939,233399,20683,137,NA,NA,NA,NA,NA,NA,NA,10575,"10050004",0,NA,NA,1022,NA,NA,2927,NA,NA,NA,NA,NA,24951,2916,NA,NA,NA,495494,34257,NA,NA,16,NA,3127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357,14,NA,NA,NA,66802,3095,0,NA,NA,NA,NA,NA,NA,NA,NA
1,10,18620,25,0,54336,381118,0,275,0,334,36923,152101,2,NA,46000,3,143,725459,1617,75244,9083,294,19,600,9,4222,50,56437,625524,9187,425,985,NA,NA,NA,NA,NA,NA,NA,21638,"10050006",0,NA,NA,5,NA,NA,55,NA,NA,NA,NA,NA,1676,5878,NA,NA,NA,549450,42225,NA,NA,0,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291,7,NA,NA,NA,44732,49,0,NA,NA,NA,NA,NA,NA,NA,NA
1,11,2421229,140,0,8748,60871,0,186,0,369,16194,9882,0,NA,24362,0,117,90546,1926,9494,1924,52,167,206,64,393,0,24274,308987,8474,1229,0,NA,NA,NA,NA,NA,NA,NA,268,"10050007",0,NA,NA,50,NA,NA,156,NA,NA,NA,NA,NA,3307,6187,NA,NA,NA,98203,6550,NA,NA,0,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,15274,21,0,NA,NA,NA,NA,NA,NA,NA,NA
1,12,3594542,201,0,18491,42488,0,301,0,56,14571,19646,16,NA,11800,0,347,32200,2937,5952,833,5,7,247,11,467,0,47365,1086451,7821,1580,6,NA,NA,NA,NA,NA,NA,NA,1112,"10050008",0,NA,NA,17,NA,NA,6,NA,NA,NA,NA,NA,5665,2689,NA,NA,NA,34585,3532,NA,NA,2,NA,425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA,NA,NA,8078,36,0,NA,NA,NA,NA,NA,NA,NA,NA
1,13,146738,963,0,32912,251537,0,308,0,2692,63054,46119,0,NA,44617,0,2161,303692,2659,19848,5129,10,9,1437,2,385,0,142130,1454499,20513,3468,562,NA,NA,NA,NA,NA,NA,NA,137,"10050010",0,NA,NA,88,NA,NA,14,NA,NA,NA,NA,NA,2614,2081,NA,NA,NA,129729,11539,NA,NA,12,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,2,NA,NA,NA,35693,196,0,NA,NA,NA,NA,NA,NA,NA,NA
1,14,3592568,46,0,28415,83238,0,830,0,3,26649,20647,0,NA,12743,0,54,99712,1990,5977,1378,9,4,389,0,102,0,46930,1189992,3596,900,23,NA,NA,NA,NA,NA,NA,NA,8,"10050011",0,NA,NA,456,NA,NA,461,NA,NA,NA,NA,NA,761,73,NA,NA,NA,22807,9455,NA,NA,1,NA,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,8189,10,0,NA,NA,NA,NA,NA,NA,NA,NA
1,15,6154179,40,0,3924,12765,0,2339,0,333,23449,9735,0,NA,2529,0,0,7311,2351,2057,419,13,0,4,11,543,0,68616,613284,11737,603,141,NA,NA,NA,NA,NA,NA,NA,2,"10050013",0,NA,NA,3,NA,NA,0,NA,NA,NA,NA,NA,180,0,NA,NA,NA,1525,41,NA,NA,1,NA,455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,326,0,0,NA,NA,NA,NA,NA,NA,NA,NA
