"layer","zone","Background","Corn","Barley","Spring Wheat","Rye","Oats","Rape Seed","Mustard","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Potatoes","Misc Vegs & Fruits","Peas","Clover/Wildflowers","Sod/Grass Seed","Fallow/Idle Cropland","Christmas Trees","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Pumpkins","Blueberries","Radishes","Sunflower","Sorghum","Soybeans","Canola","HUC","Apples","Other Crops","Millet","Cranberries","Squash","Tobacco","Cucumbers","Herbs","Grapes","Winter Wheat","Dry Beans","Tomatoes","Peaches","Pears","Strawberries","Other Tree Crops","Cauliflower","Cabbage","Aquaculture","Other Small Grains","Hops","Triticale","Onions","Greens","Dbl Crop WinWht/Corn","Speltz","Dbl Crop WinWht/Soybeans","Sweet Potatoes","Cherries","Plums","Dbl Crop WinWht/Sorghum","Dbl Crop Barley/Soybeans","Watermelons","Asparagus","Peppers","Nectarines","Cotton","Peanuts","Sugarbeets","Lettuce","Dbl Crop Barley/Corn","Dbl Crop Corn/Soybeans","Turnips","Eggplants","Pop or Orn Corn","Switchgrass","Cantaloupes","Dbl Crop Soybeans/Oats","Dbl Crop Oats/Corn","Carrots","Walnuts","Dbl Crop WinWht/Cotton","Pecans","Caneberries","Rice","Oranges","Olives","Citrus","Sugarcane","Avocados","Vetch","Flaxseed","Camelina","Celery","Gourds","Mint","Durum Wheat","Safflower","Lentils","Perennial Ice/Snow ","Honeydew Melons","Pistachios","Garlic","Dbl Crop Lettuce/Cotton","Almonds","Dbl Crop Lettuce/Cantaloupe","Dbl Crop Lettuce/Barley","Sweet Corn","Chick Peas","Apricots","Pomegranates"
1,3,NA,5434,100,0,1382,2190,NA,NA,1617,7857,NA,4,0,519,0,9062,121388,NA,7122,133082,5930,952,434,15728,7105,40561,3282,2043204,786214,825,26986,NA,0,NA,NA,5,61088,6,6,"11130103",NA,5,743,NA,NA,NA,1,58,3,393160,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1761,NA,NA,18,NA,0,NA,NA,NA,4118,0,NA,NA,0,NA,603470,91,NA,NA,NA,NA,0,NA,NA,32,NA,0,0,NA,NA,10455,407,NA,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,701,49,3,184,56,NA,NA,1532,7590,NA,0,0,29,0,31958,55579,NA,4360,91373,2367,456,108,7325,3681,28329,1091,2477709,669918,775,21369,NA,0,NA,NA,0,17877,1,0,"11130104",NA,3,34,NA,NA,NA,0,1,8,202174,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,610,NA,NA,1,NA,0,NA,NA,NA,1223,0,NA,NA,0,NA,310330,7,NA,NA,NA,NA,0,NA,NA,10,NA,0,0,NA,NA,3091,194,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,497,104,16,62,1981,NA,NA,20206,23539,NA,0,0,7,0,418,58659,NA,2390,59786,10419,4983,1340,4507,2488,31043,2507,1314041,64951,3792,226,NA,0,NA,NA,13,21378,0,1427,"11130105",NA,8421,392,NA,NA,NA,0,1335,0,522536,906,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2469,NA,NA,9,NA,0,NA,NA,NA,9359,0,NA,NA,0,NA,124877,20,NA,NA,NA,NA,0,NA,NA,2,NA,0,0,NA,NA,6611,1573,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,16,1,4,44,131,NA,NA,309,2107,NA,0,0,1,0,5,16439,NA,7034,64049,2906,809,100,1694,560,83435,2931,2436584,60539,408,36,NA,0,NA,NA,1,23302,4,0,"11130204",NA,3,261,NA,NA,NA,0,15,0,294510,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,249,NA,NA,0,NA,0,NA,NA,NA,2845,0,NA,NA,0,NA,147328,5,NA,NA,NA,NA,0,NA,NA,1,NA,0,0,NA,NA,7764,14,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,1,0,36,2,12,NA,NA,3,1484,NA,0,0,0,0,1,1926,NA,421,23126,1379,686,83,804,1198,149183,1076,1664926,59294,91,93,NA,0,NA,NA,0,1548,0,0,"11130205",NA,0,3,NA,NA,NA,0,1,0,66005,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,118,NA,NA,0,NA,0,NA,NA,NA,276,0,NA,NA,0,NA,11904,1,NA,NA,NA,NA,0,NA,NA,1,NA,0,0,NA,NA,180,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,2795,518,8,21,578,NA,NA,252,6060,NA,0,0,0,0,725,11202,NA,98097,121804,62589,37409,17643,37856,38924,35683,268,560254,1248973,672,2532,NA,2,NA,NA,3,25726,10,1409,"11130206",NA,6,16,NA,NA,NA,0,24,0,571389,689,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1873,NA,NA,0,NA,0,NA,NA,NA,740,0,NA,NA,0,NA,48893,2,NA,NA,NA,NA,0,NA,NA,2,NA,0,0,NA,NA,2168,2999,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,150,8,11,12,830,NA,NA,135,1419,NA,0,0,1,0,216,11342,NA,14444,71956,3368,1811,175,15906,9523,822,879,872702,635093,349,581,NA,0,NA,NA,2,4165,1,76,"11130207",NA,11,4,NA,NA,NA,0,43,0,286662,412,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1123,NA,NA,0,NA,0,NA,NA,NA,1612,0,NA,NA,0,NA,18692,0,NA,NA,NA,NA,0,NA,NA,4,NA,0,0,NA,NA,1734,147,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,599,922,2,49,2753,NA,NA,121,8432,NA,0,0,0,0,104,30063,NA,106415,186838,19362,7795,1490,14002,107230,3204,152,734284,2473972,332,2478,NA,1,NA,NA,1,12726,9,491,"11130209",NA,1,0,NA,NA,NA,0,52,0,547826,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,343,NA,NA,4,NA,0,NA,NA,NA,646,0,NA,NA,0,NA,3291,2,NA,NA,NA,NA,2,NA,NA,3,NA,0,0,NA,NA,1564,407,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,719,1666,0,1573,653,NA,NA,15096,8533,NA,0,164,635,186,569,16063,NA,43210,112710,50478,34659,12197,3905,143002,3889,2169,4602,1277207,214,1098,NA,0,NA,NA,142,10891,6418,658,"11130202",NA,105,2530,NA,NA,NA,0,1576,0,481912,6,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,336,NA,5195,NA,NA,NA,4386,0,NA,NA,0,NA,44763,44,NA,NA,NA,NA,0,NA,NA,0,NA,0,2,NA,NA,6271,671,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,NA,796,6777,0,670,3503,NA,NA,8062,13440,NA,5,0,1,0,499,3860,NA,21742,116816,16046,5654,1309,3173,108840,4744,2528,165809,1462517,78,592,NA,0,NA,NA,23,50374,4568,985,"11130203",NA,24,1995,NA,NA,NA,0,646,0,690791,423,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,758,NA,NA,843,NA,735,NA,NA,NA,6852,0,NA,NA,0,NA,421889,22,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,36711,230,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,NA,3480,180,0,175,868,NA,NA,7941,18014,NA,0,0,0,0,290,16743,NA,58952,112657,23155,11326,3756,1058,247630,136,0,1090,1567817,62,1989,NA,0,NA,NA,25,3640,1584,185,"11130208",NA,73,47,NA,NA,NA,0,7,0,394914,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,197,NA,NA,14,NA,189,NA,NA,NA,1342,0,NA,NA,0,NA,2036,2808,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,1155,808,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,NA,31840,150,0,2650,1029,NA,NA,76608,38777,NA,0,0,3,7,3190,13609,NA,126045,293004,58074,18868,5995,12331,1653942,65563,12,637,4397912,486,1650,NA,4,NA,NA,84,12973,25606,61,"11130303",NA,222,528,NA,NA,NA,0,22,0,361240,0,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,596,NA,NA,153,NA,5304,NA,NA,NA,1970,0,NA,NA,0,NA,4563,11,NA,NA,NA,NA,0,NA,NA,0,NA,61,2,NA,NA,26,1860,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,15,NA,93,4,0,147,95,NA,NA,357,15257,NA,0,0,0,1,554,576,NA,146003,79058,11315,4469,1767,7759,636839,28615,1,81,1131535,12855,1645,NA,0,NA,NA,0,364,406,0,"11130304",NA,1,15,NA,NA,NA,0,0,0,23795,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,55,NA,261,NA,NA,NA,16,0,NA,NA,0,NA,133,0,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,0,182,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,16,NA,12856,2007,14,1593,3170,NA,NA,12751,10270,NA,2,0,2,4,1515,31670,NA,28081,73479,15496,6679,2004,45383,32688,711,292,102046,578609,467,891,NA,0,NA,NA,26,45404,474,8644,"11130102",NA,1781,1421,NA,NA,NA,0,205,0,754107,206,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,13121,NA,NA,725,NA,276,NA,NA,NA,6761,0,NA,NA,0,NA,353071,100,NA,NA,NA,NA,0,NA,NA,11,NA,0,0,NA,NA,65000,2261,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,17,NA,2473,40,6,18055,3152,NA,NA,882,63459,NA,0,0,0,2,652,47487,NA,75311,232352,31312,8617,1599,45541,1314533,4546,14,147776,3994075,1377,1022,NA,0,NA,NA,11,5988,1199,125,"11130201",NA,20,187,NA,NA,NA,0,402,0,647062,0,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,2243,NA,NA,230,NA,504,NA,NA,NA,1665,0,NA,NA,0,NA,10033,14,NA,NA,NA,NA,1,NA,NA,0,NA,0,609,NA,NA,40,13210,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,18,NA,4381,1872,0,2081,874,NA,NA,7626,21177,NA,0,0,2,0,289,100612,NA,6297,156956,12835,2646,655,20771,1014,892,15064,1887958,26766,1184,96,NA,0,NA,NA,4,33045,7,93,"11130101",NA,3358,84,NA,NA,NA,0,2399,0,833961,103,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,9888,NA,NA,109,NA,61,NA,NA,NA,47393,0,NA,NA,0,NA,490605,1118,NA,NA,NA,NA,0,NA,NA,20,NA,0,0,NA,NA,97713,472,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,19,NA,6457,31,0,477,4731,NA,NA,874,67743,NA,0,0,0,3,1606,6807,NA,311271,134305,38151,13536,5654,5069,862607,47692,169,1769,1269546,3102,6433,NA,0,NA,NA,0,7063,2301,0,"11130210",NA,26,14,NA,NA,NA,0,13,0,49986,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,12,NA,1122,NA,NA,NA,76,0,NA,NA,0,NA,4806,1,NA,NA,NA,NA,0,NA,NA,0,NA,0,3,NA,NA,0,1711,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,7288,0,0,0,0,NA,NA,8,10642,NA,NA,NA,243,0,0,52,NA,144307,22832,19532,6783,3084,2443,14191,98263,19667,103573,111075,100975,6942,NA,NA,3,NA,0,1,11729,0,"11140202",NA,0,0,NA,NA,NA,NA,0,NA,7,NA,0,0,NA,NA,NA,NA,NA,54,NA,NA,0,NA,NA,0,NA,21,0,NA,NA,0,0,6,NA,NA,NA,3701,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,285,NA,144,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,45154,0,0,0,0,NA,NA,6,26317,NA,NA,NA,427,0,0,245,NA,55801,123764,132346,46792,20016,20499,118394,776806,215015,554430,391936,537953,24194,NA,NA,180,NA,0,0,95151,0,"11140206",NA,0,0,NA,NA,NA,NA,0,NA,72,NA,0,2,NA,NA,NA,NA,NA,136,NA,NA,0,NA,NA,0,NA,392,0,NA,NA,0,0,0,NA,NA,NA,25478,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,1134,NA,11876,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,39954,0,0,0,0,NA,NA,0,5344,NA,NA,NA,97,1,1,472,NA,167266,133849,72558,9037,3513,3590,23774,1796425,89576,646231,275421,602391,23668,NA,NA,0,NA,0,47,153636,0,"11140207",NA,0,0,NA,NA,NA,NA,0,NA,695,NA,0,0,NA,NA,NA,NA,NA,61,NA,NA,0,NA,NA,0,NA,39,0,NA,NA,0,0,0,NA,NA,NA,21789,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,2499,27948,NA,3187,NA,0,0,4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,3033,0,0,0,0,NA,NA,0,1282,NA,NA,NA,40,1,0,346,NA,40950,44931,22362,2212,537,263,9996,807154,20905,189756,89794,156430,5084,NA,NA,0,NA,0,0,11721,0,"11140208",NA,0,0,NA,NA,NA,NA,0,NA,217,NA,0,0,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,17,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,18,282,NA,74,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,180,17,0,65,75,NA,NA,277,34257,NA,NA,NA,0,20,604,950,NA,21437,100580,10261,3381,715,4905,1198486,5377,729,1514,1480139,5925,2517,NA,NA,0,NA,0,1063,576,0,"11140104",NA,4,20,NA,NA,NA,NA,0,NA,11085,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,32,NA,NA,7,NA,160,0,NA,NA,96,0,0,NA,NA,NA,121,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,2,450,NA,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,166,5,0,42,46,NA,NA,1029,24638,NA,NA,NA,0,58,210,511,NA,62353,134469,10701,5012,1548,6033,1951408,183233,10588,47054,1680109,2838,3739,NA,NA,0,NA,1,32,758,0,"11140103",NA,3,3,NA,NA,NA,NA,0,NA,2716,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,22,NA,NA,8,NA,102,0,NA,NA,13,0,0,NA,NA,NA,80,1,NA,NA,2,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,317,NA,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,115294,0,0,128,833,NA,NA,519,93367,NA,NA,NA,0,56,2068,24036,NA,95905,93737,74444,8691,2805,25121,987010,428408,53778,251480,1264824,359910,17783,NA,NA,1,NA,0,1047,99415,4,"11140106",NA,0,0,NA,NA,NA,NA,16,NA,62018,NA,0,0,NA,NA,NA,NA,NA,31,NA,NA,32,NA,NA,87,NA,29157,6,NA,NA,15,0,814,NA,NA,NA,50217,0,NA,NA,0,NA,NA,NA,NA,0,NA,591,6895,NA,NA,436,8506,NA,4634,NA,1,0,0,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,211033,0,1,69,1393,NA,NA,122,457861,NA,NA,NA,0,373,792,3479,NA,86940,131842,28053,8024,3615,2583,503602,7654,2731,57473,1235743,86754,16316,NA,NA,0,NA,0,14128,124155,1,"11140301",NA,0,0,NA,NA,NA,NA,11,NA,161479,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,0,NA,2285,7,NA,NA,197,0,0,NA,NA,NA,152846,0,NA,NA,0,NA,NA,NA,NA,1,NA,0,30,NA,NA,205,357,NA,787,NA,0,2,12,NA,1496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,4984,0,0,0,325,NA,NA,38,156948,NA,NA,NA,0,0,17,538,NA,28743,29356,103233,11657,4155,1228,413955,7173,980,163406,1081033,271723,2079,NA,NA,0,NA,0,404,3085,0,"11140303",NA,0,0,NA,NA,NA,NA,4,NA,5343,NA,0,0,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA,0,NA,305,2,NA,NA,0,0,0,NA,NA,NA,4509,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,14,NA,NA,5,336,NA,411,NA,3,0,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,4483,0,0,0,138,NA,NA,111,29930,NA,NA,NA,0,1,53,253,NA,183544,59986,123222,21224,7656,3759,728193,223470,53631,280635,629152,178305,13164,NA,NA,0,NA,0,163,1070,0,"11140305",NA,0,0,NA,NA,NA,NA,0,NA,1274,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,3,NA,NA,0,NA,17,3,NA,NA,2,0,2,NA,NA,NA,1085,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,10,NA,NA,0,311,NA,579,NA,5,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,712,0,1,0,115,NA,NA,13,8984,NA,NA,NA,0,3,27,35,NA,110643,123390,68086,7964,2059,3723,401646,950334,442145,530746,319758,453981,15584,NA,NA,0,NA,0,41,552,0,"11140306",NA,0,0,NA,NA,NA,NA,0,NA,131,NA,0,0,NA,NA,NA,NA,NA,5,NA,NA,0,NA,NA,0,NA,13,0,NA,NA,0,0,0,NA,NA,NA,188,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,6,NA,NA,0,540,NA,17,NA,3,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,NA,499,0,0,0,58,NA,NA,17,10573,NA,NA,NA,0,0,20,54,NA,24087,60283,76338,7296,2243,2752,579417,280410,106489,312492,388445,184523,5802,NA,NA,1,NA,0,36,647,0,"11140307",NA,0,0,NA,NA,NA,NA,0,NA,133,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,2,0,NA,NA,0,0,0,NA,NA,NA,404,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,5,NA,NA,1,256,NA,33,NA,9,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,NA,1276,4,0,33,40,NA,NA,414,32403,NA,NA,NA,0,8,4059,1053,NA,12327,76556,11018,5451,2637,2394,546183,4011,770,742,1248603,251,696,NA,NA,0,NA,1,1130,2205,50,"11140102",NA,0,4,NA,NA,NA,NA,0,NA,9605,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,45,NA,NA,7,NA,1204,0,NA,NA,2,1,0,NA,NA,NA,51,0,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,615,NA,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,NA,325,0,0,11,2,NA,NA,34,695,NA,NA,NA,0,123,1,1388,NA,28047,179148,18696,4950,1551,2380,1225407,1464790,149048,294931,608651,57349,2992,NA,NA,0,NA,0,14,649,0,"11140107",NA,0,0,NA,NA,NA,NA,0,NA,614,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,5,NA,NA,4,NA,116,0,NA,NA,2,0,0,NA,NA,NA,23,0,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,NA,NA,0,460,NA,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,15,NA,2609,0,0,12,142,NA,NA,18,3696,NA,NA,NA,0,642,31,1676,NA,140370,156372,14061,4350,825,4156,2280971,1201485,141071,164484,1090183,26080,6696,NA,NA,0,NA,0,2,1961,0,"11140105",NA,0,0,NA,NA,NA,NA,0,NA,1685,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,6,NA,50,0,NA,NA,2,0,0,NA,NA,NA,32,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,98,NA,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,16,NA,1514,0,0,6,1,NA,NA,1,29265,NA,NA,NA,0,24,345,623,NA,152846,242421,46819,11570,3324,10398,1757844,1351135,227970,385579,1189754,276642,17126,NA,NA,0,NA,0,4,10626,0,"11140109",NA,0,0,NA,NA,NA,NA,0,NA,831,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,6,NA,NA,0,NA,101,0,NA,NA,0,0,0,NA,NA,NA,6385,0,NA,NA,0,NA,NA,NA,NA,0,NA,3,0,NA,NA,0,277,NA,968,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,17,NA,143473,0,0,0,5,NA,NA,67,39138,NA,NA,NA,0,2,3335,6620,NA,113262,76684,53206,12811,3970,11621,332616,399539,46236,224333,552750,163329,10441,NA,NA,8,NA,0,13,142643,0,"11140201",NA,0,1,NA,NA,NA,NA,0,NA,70928,NA,0,0,NA,NA,NA,NA,NA,506,NA,NA,0,NA,NA,1227,NA,88932,0,NA,NA,0,0,2,NA,NA,NA,11309,0,NA,NA,0,NA,NA,NA,NA,0,NA,7,81,NA,NA,0,3545,NA,28627,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,18,NA,94,0,0,0,0,NA,NA,0,2065,NA,NA,NA,0,0,50,16,NA,47120,58975,29309,4021,600,609,294174,1039606,63181,205082,157922,159109,4773,NA,NA,3,NA,0,0,249,0,"11140205",NA,0,0,NA,NA,NA,NA,0,NA,185,NA,0,0,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,0,NA,7,0,NA,NA,0,0,0,NA,NA,NA,25,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,20,NA,8,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,19,NA,107,0,0,0,0,NA,NA,0,5075,NA,NA,NA,0,82,0,184,NA,70102,97582,9722,1671,385,1343,929567,805539,105872,118820,276767,10691,1051,NA,NA,0,NA,0,1,242,0,"11140108",NA,0,0,NA,NA,NA,NA,0,NA,261,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,3,NA,NA,0,NA,23,0,NA,NA,0,0,0,NA,NA,NA,39,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,130,NA,13,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,20,NA,3962,0,0,0,0,NA,NA,22,7242,NA,NA,NA,3,0,0,55,NA,32183,56463,77977,30057,11449,1339,48218,357287,81373,141531,140204,185162,4229,NA,NA,5,NA,0,0,34172,0,"11140204",NA,0,0,NA,NA,NA,NA,0,NA,10,NA,0,1,NA,NA,NA,NA,NA,11,NA,NA,0,NA,NA,0,NA,16,0,NA,NA,0,0,0,NA,NA,NA,3915,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,423,NA,34,NA,0,0,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,21,NA,2895,0,0,0,0,NA,NA,0,2611,NA,NA,NA,22,0,0,14,NA,80078,83780,45270,4852,1345,2163,32855,1407548,68157,416701,143890,308727,4643,NA,NA,13,NA,0,0,1550,0,"11140209",NA,0,0,NA,NA,NA,NA,0,NA,174,NA,0,0,NA,NA,NA,NA,NA,5,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,30,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,75,NA,7,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,22,NA,645,0,0,0,0,NA,NA,1,2880,NA,NA,NA,19,0,28,33,NA,113603,151154,126593,20926,6351,2589,198520,2370612,135370,559351,200072,406850,4131,NA,NA,5,NA,0,2,1119,0,"11140203",NA,0,0,NA,NA,NA,NA,0,NA,77,NA,14,0,NA,NA,NA,NA,NA,9,NA,NA,0,NA,NA,5,NA,0,0,NA,NA,0,0,0,NA,NA,NA,33,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,66,NA,18,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
