"layer","zone","Background","Corn","Barley","Spring Wheat","Winter Wheat","Rye","Oats","Alfalfa","Other Hay/Non Alfalfa","Potatoes","Clover/Wildflowers","Fallow/Idle Cropland","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Blueberries","Soybeans","Buckwheat","Christmas Trees","Canola","Millet","Peas","HUC","Sweet Corn","Sorghum","Other Crops","Misc Vegs & Fruits","Sod/Grass Seed","Apples","Dry Beans","Pumpkins","Other Tree Crops","Cranberries","Squash","Dbl Crop Corn/Soybeans","Sunflower","Tobacco","Peppers","Turnips","Durum Wheat","Cucumbers","Tomatoes","Peaches","Grapes","Pears","Eggplants","Onions","Greens","Cabbage","Herbs","Carrots","Asparagus","Strawberries","Speltz","Cherries","Triticale","Nectarines","Plums","Pop or Orn Corn","Dbl Crop WinWht/Soybeans","Caneberries","Garlic","Lettuce","Dbl Crop Soybeans/Oats","Other Small Grains","Dbl Crop Oats/Corn","Dbl Crop Barley/Soybeans","Vetch","Sweet Potatoes","Dbl Crop WinWht/Corn","Cotton","Dbl Crop Barley/Corn","Watermelons","Cantaloupes","Dbl Crop WinWht/Sorghum","Dbl Crop Barley/Sorghum","Radishes","Switchgrass","Sugarbeets","Peanuts","Pecans","Aquaculture","Dbl Crop WinWht/Cotton","Dbl Crop Soybeans/Cotton","Rape Seed","Flaxseed","Rice","Olives","Oranges","Citrus","Sugarcane","Walnuts","Celery","Cauliflower","Mint","Camelina","Gourds","Safflower","Mustard","Lentils","Perennial Ice/Snow ","Pistachios","Dbl Crop Lettuce/Cotton","Apricots","Honeydew Melons","Dbl Crop Durum Wht/Sorghum","Almonds","Dbl Crop Lettuce/Durum Wht","Dbl Crop Lettuce/Cantaloupe","Chick Peas","Hops","Pomegranates"
1,13,NA,246430,4,1,780392,10404,2764,53102,0,0,1,46540,51896,122279,15679,1698,306,123,53626,0,9,39,1289433,18945,142,NA,NA,165501,NA,NA,226,521,0,"11030014",0,104049,0,NA,NA,13,NA,NA,NA,NA,NA,0,795,NA,NA,NA,200,NA,NA,NA,0,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,2086,NA,NA,NA,58077,NA,NA,NA,0,NA,NA,NA,0,NA,2460,2304,8,NA,NA,30840,2,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,NA,113708,1,0,810961,944,1944,28708,0,0,8,41769,11548,89288,17407,3694,1169,304,36113,0,58,4,952525,5089,64,NA,NA,62793,NA,NA,1883,221,0,"11030015",0,85027,0,NA,NA,7,NA,NA,NA,NA,NA,0,66,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,106,NA,NA,NA,28445,NA,NA,NA,4,NA,NA,NA,1,NA,129,11005,6,NA,NA,27589,98,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,15,NA,310040,3,0,157366,0,113,22517,0,0,1,1564,68065,100579,35771,7760,2628,2134,185840,2,67,25,1481716,36416,11,NA,NA,227552,NA,NA,12,0,0,"11030017",0,41583,0,NA,NA,0,NA,NA,NA,NA,NA,0,89,NA,NA,NA,0,NA,NA,NA,4,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,54,NA,NA,NA,101566,NA,NA,NA,170,NA,NA,NA,0,NA,13,72,0,NA,NA,8573,1,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,16,NA,95715,1,0,190871,0,25,15142,0,0,2,1499,47038,132409,59756,13195,3823,1674,224959,5,34,35,1821339,46601,23,NA,NA,160539,NA,NA,8,2,0,"11030018",0,36715,0,NA,NA,0,NA,NA,NA,NA,NA,0,301,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,11,NA,NA,NA,82433,NA,NA,NA,168,NA,NA,NA,0,NA,595,8688,0,NA,NA,10112,0,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,17,NA,279697,0,0,1395669,0,4489,3507,55,0,0,1181160,589,122612,6256,1704,448,258,132,3,0,1165,815925,1256,200,NA,NA,210,NA,NA,0,37049,4578,"11030002",0,303416,0,NA,NA,0,NA,NA,NA,NA,NA,0,32914,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1221,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,0,0,NA,NA,453,41,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,18,NA,73871,0,0,439905,9,76,15720,0,0,0,1128,12710,45367,11845,1806,500,652,55058,0,7,3,218609,8320,5,NA,NA,109726,NA,NA,51,70,0,"11030016",0,63114,1,NA,NA,1,NA,NA,NA,NA,NA,0,6256,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,4,NA,NA,NA,80607,NA,NA,NA,33,NA,NA,NA,0,NA,7,4429,0,NA,NA,26745,1,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,763404,4,NA,810040,234,899,38494,0,4754,NA,352676,4412,213549,20420,3469,1227,912,2374,24,2,53114,2378562,11039,204,NA,NA,20306,NA,NA,0,0,0,"11040006",NA,258307,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,3103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561,NA,NA,NA,6399,NA,NA,NA,NA,NA,0,NA,NA,NA,11249,14744,NA,NA,NA,10926,1,NA,1,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,177877,0,NA,350100,2,1013,29508,6741,88,NA,148738,497,127281,3580,386,43,492,454,2701,0,833575,2916460,9948,3820,NA,NA,701,NA,NA,14,151,2,"11040002",NA,116145,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5723,NA,NA,NA,489,NA,NA,NA,NA,NA,267,NA,NA,NA,934,3323,NA,NA,NA,3344,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,18724,1,NA,754448,1419,6558,32002,0,1,NA,329521,5112,147755,4542,1096,214,373,1603,2,10,15646,3870114,9954,339,NA,NA,676,NA,NA,1422,136,0,"11040008",NA,135596,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4766,NA,NA,NA,463,NA,NA,NA,NA,NA,0,NA,NA,NA,971,707,NA,NA,NA,7567,0,NA,0,NA,NA,0,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,1613,0,NA,5941,6,8,3883,85,0,NA,3766,388,13157,736,29,0,87,4261,872658,0,1029949,2881878,3994,2075,NA,NA,0,NA,NA,0,1,0,"11040001",NA,2359,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,136,0,NA,NA,NA,157,0,NA,0,NA,NA,8,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,128317,0,NA,423617,0,2560,4951,93333,121,NA,279697,54,67806,1395,145,1,113,192,61,0,37701,1027306,751,190,NA,NA,527,NA,NA,0,135,5,"11040004",NA,110798,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,866,NA,NA,NA,141,NA,NA,NA,NA,NA,171,NA,NA,NA,5105,4,NA,NA,NA,4907,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,799546,0,NA,921593,554,903,26016,0,1216,NA,586768,1816,140352,8893,1197,287,839,6611,4,0,861,1290025,4929,23,NA,NA,34595,NA,NA,792,0,8,"11040007",NA,301286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,NA,NA,NA,12014,NA,NA,NA,NA,NA,0,NA,NA,NA,1581,3118,NA,NA,NA,11410,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,255033,0,NA,845019,351,3147,7995,13561,102,NA,413544,865,99947,3982,1009,330,190,796,53,0,44750,936062,406,818,NA,NA,298,NA,NA,0,1096,43,"11040003",NA,206525,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,426,NA,NA,NA,295,NA,NA,NA,NA,NA,1200,NA,NA,NA,1563,498,NA,NA,NA,10090,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,367518,0,NA,1367471,0,7390,37225,48874,181,NA,1104869,476,185273,6891,1541,220,237,1317,262,0,62668,1932965,2291,1230,NA,NA,359,NA,NA,1,294,2,"11040005",NA,321938,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1521,NA,NA,NA,731,NA,NA,NA,NA,NA,883,NA,NA,NA,3897,45,NA,NA,NA,17123,2,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,995,153,0,1307244,67846,1488,38403,NA,NA,0,146154,35321,221685,27861,5792,805,20899,22506,266075,6264,8833,4691723,21480,12999,NA,NA,1449,NA,NA,38071,87,0,"11050001",0,15639,0,NA,NA,NA,NA,0,NA,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,610,NA,NA,NA,NA,NA,548,NA,NA,NA,1067,NA,NA,NA,0,NA,NA,NA,NA,NA,37,688,NA,0,NA,6355,0,NA,NA,NA,1,0,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,12319,38,72,167149,9045,2602,10410,NA,NA,4,34285,100175,235140,47682,14636,5739,2473,1123818,32677,2,111,2127753,3246,1321,NA,NA,40354,NA,NA,393,7,96,"11050003",0,7878,7,NA,NA,NA,NA,1,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,0,NA,NA,NA,4918,NA,NA,NA,2,NA,NA,NA,NA,NA,6,24,NA,1,NA,372,0,NA,NA,NA,0,45,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,79326,1795,1975,3321935,777884,23094,96101,NA,NA,0,148672,52826,468855,135841,71273,23883,8035,424712,98859,303,111,3283872,6360,2119,NA,NA,30748,NA,NA,82851,230,990,"11050002",713,75537,157,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,1805,NA,NA,NA,NA,NA,2998,NA,NA,NA,51905,NA,NA,NA,13,NA,NA,NA,NA,NA,720,1551,NA,0,NA,35489,217,NA,NA,NA,0,192,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,101391,20,1577,962331,5614,7236,40466,NA,NA,NA,119651,159531,277687,34093,8646,2269,3554,829716,7087,0,809,3240821,38353,5263,NA,NA,113484,NA,NA,13360,107,15,"11060006",NA,48729,8,NA,NA,0,NA,7,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,104,NA,NA,NA,NA,NA,NA,461,NA,NA,NA,NA,NA,361,NA,NA,NA,101562,NA,NA,NA,223,NA,NA,NA,0,NA,384,161,0,74,NA,21001,NA,NA,NA,NA,NA,55,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,28962,0,37,125475,146,486,11064,NA,NA,NA,11213,106878,103035,21701,3539,1638,1029,207021,481,8,203,1886895,83253,3880,NA,NA,86253,NA,NA,27,1,0,"11060001",NA,15063,3,NA,NA,0,NA,0,NA,NA,NA,NA,96,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,0,NA,NA,NA,38906,NA,NA,NA,478,NA,NA,NA,0,NA,20,1805,0,0,NA,2571,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,1233,0,0,401578,3156,709,18308,NA,NA,NA,58957,5402,74441,6694,1782,426,185,18970,3355,2,39,2447866,4289,8,NA,NA,1950,NA,NA,2000,1,0,"11060002",NA,46231,0,NA,NA,0,NA,0,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,39,NA,NA,NA,527,NA,NA,NA,0,NA,NA,NA,0,NA,541,2392,0,0,NA,3772,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,151831,1050,3000,2409084,62502,6586,109530,NA,NA,NA,218856,69251,258266,44920,7783,2417,60498,103190,2441,13,1475,2453175,54490,1990,NA,NA,185472,NA,NA,83460,213,1,"11060004",NA,153136,0,NA,NA,0,NA,0,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,1820,NA,NA,NA,NA,NA,1020,NA,NA,NA,199739,NA,NA,NA,465,NA,NA,NA,13,NA,4698,17025,0,0,NA,50245,NA,NA,NA,NA,NA,105,NA,414,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,188019,3,2780,2654144,735,3274,49458,NA,NA,NA,68880,22450,233665,33609,4021,851,671,103825,504,40,9,1667659,51231,213,NA,NA,237871,NA,NA,13216,395,0,"11060005",NA,195427,1,NA,NA,1,NA,0,NA,NA,NA,NA,2441,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,3269,NA,NA,NA,198482,NA,NA,NA,9,NA,NA,NA,1,NA,207,17818,3,0,NA,65078,NA,NA,NA,NA,NA,190,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,46845,1,0,991766,6326,1447,33525,NA,NA,NA,39419,6687,113716,8838,1512,394,199,31132,104,4,95,2252007,3290,84,NA,NA,18257,NA,NA,35163,0,0,"11060003",NA,62791,0,NA,NA,0,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1032,NA,NA,NA,NA,NA,2066,NA,NA,NA,6665,NA,NA,NA,0,NA,NA,NA,0,NA,329,3492,0,0,NA,14143,NA,NA,NA,NA,NA,0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,2337,0,0,5849,5,169,345,0,NA,83,5556,66536,220258,112514,55027,39127,1415,979938,441,3,1,1757855,115,276,NA,NA,20590,NA,NA,1,43,0,"11070107",0,367,526,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2038,NA,NA,NA,2,NA,0,0,NA,NA,0,5,NA,NA,NA,9,0,NA,0,NA,NA,1760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,155427,0,6,37786,2241,248,4249,0,NA,414,7029,162942,190901,48581,11241,3460,1145,641690,218,2811,15,2796531,7817,712,NA,NA,125844,NA,NA,16,2,0,"11070103",0,3767,5521,NA,0,0,0,0,NA,NA,0,65,0,NA,NA,2,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,155939,NA,NA,NA,38,NA,0,28,NA,NA,15,0,NA,NA,NA,297,0,NA,0,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,18791,0,0,27109,8,109,2957,0,NA,54,3111,80260,271567,51594,12191,4276,1841,1119879,1273,641,194,4301925,3398,189,NA,NA,83174,NA,NA,14,1,0,"11070106",0,2789,1981,NA,0,0,0,0,NA,NA,0,0,61,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,32780,NA,NA,NA,8,NA,0,0,NA,NA,0,3,NA,NA,NA,944,0,NA,0,NA,NA,3963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,11663,0,0,12085,534,2320,442,0,NA,39,2435,32973,164617,43906,19337,7370,509,474519,109,22,18,1101610,321,51,NA,NA,118702,NA,NA,2,0,0,"11070105",0,4654,877,NA,0,7,0,2,NA,NA,0,9,0,NA,NA,0,NA,NA,NA,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,53632,NA,NA,NA,65,NA,0,9,NA,NA,16,0,NA,NA,NA,32,0,NA,0,NA,NA,2192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,35294,0,0,18883,841,329,1104,0,NA,10,4642,174422,307078,41961,13633,5211,2675,2190666,14160,144,914,3452840,5692,582,NA,NA,58805,NA,NA,0,0,0,"11070209",0,6111,257,NA,0,1,57,0,NA,NA,2,51,0,NA,NA,0,NA,NA,NA,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,66028,NA,NA,NA,740,NA,0,1173,NA,NA,286,0,NA,NA,NA,76,0,NA,0,NA,NA,456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,68341,0,0,3239,11,18,1,2215,NA,16,6531,176125,140462,44648,11665,4359,10884,615432,426,47,270,1330706,23027,478,NA,NA,50099,NA,NA,0,0,0,"11070206",0,2188,560,NA,63,0,0,0,NA,NA,0,1724,0,NA,NA,0,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,116513,NA,NA,NA,0,NA,0,302,NA,NA,559,0,NA,NA,NA,249,0,NA,0,NA,NA,5785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,14731,82,0,1425,5,24,283,7461,NA,0,68,17035,173686,32240,7294,2839,2493,1508522,4134,222,124,1159753,1526,2,NA,NA,4526,NA,NA,2,0,1,"11070208",0,386,84,NA,308,0,2,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0,11474,NA,NA,NA,0,NA,0,405,NA,NA,1,0,NA,NA,NA,191,3,NA,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,141379,0,0,27640,19,338,1815,0,NA,30,561,33626,119746,20191,1571,222,517,326081,15,1275,65,2505321,7617,309,NA,NA,160597,NA,NA,0,0,0,"11070101",0,2489,66,NA,0,0,0,0,NA,NA,0,67,1,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,0,95021,NA,NA,NA,13,NA,0,0,NA,NA,1,0,NA,NA,NA,148,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,51219,0,0,18496,0,261,1424,0,NA,3,531,29032,78190,20390,3379,657,1797,241802,1,1941,13,1895682,6590,348,NA,NA,83987,NA,NA,0,0,0,"11070102",0,1277,9,NA,0,0,0,0,NA,NA,0,23,3,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,0,37062,NA,NA,NA,20,NA,0,0,NA,NA,0,1,NA,NA,NA,38,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,81767,0,0,23493,103,10,1651,0,NA,363,294,33096,61104,11222,834,81,1371,256499,41,2914,19,1416100,5341,578,NA,NA,59784,NA,NA,0,0,0,"11070104",0,286,154,NA,0,0,0,1,NA,NA,0,15,1,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,0,60178,NA,NA,NA,53,NA,0,0,NA,NA,1,2,NA,NA,NA,206,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,149564,0,0,83112,2,517,16837,0,NA,39,1229,71585,113709,30975,4963,633,946,182105,13,439,132,2182653,29742,1626,NA,NA,322114,NA,NA,0,0,0,"11070201",2,10407,3,NA,0,0,0,0,NA,NA,0,0,5,NA,NA,0,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,598,NA,NA,0,46343,NA,NA,NA,10,NA,0,0,NA,NA,4,0,NA,NA,NA,3026,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,NA,54797,0,0,78153,3,523,16194,0,NA,1,1051,20085,69668,26146,8415,2801,654,108675,28,200,94,2169496,15630,143,NA,NA,159386,NA,NA,0,0,0,"11070203",0,7934,1,NA,0,0,0,0,NA,NA,0,0,3,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0,28416,NA,NA,NA,8,NA,0,0,NA,NA,3,10,NA,NA,NA,2216,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,NA,374082,0,0,60994,232,766,4568,0,NA,219,589,48388,159383,51276,9480,2900,3226,309676,91,1880,15,2265857,9772,126,NA,NA,478860,NA,NA,0,0,0,"11070204",1,4581,492,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,129791,NA,NA,NA,278,NA,0,0,NA,NA,4,0,NA,NA,NA,665,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,NA,476145,0,0,35686,131,2172,2450,0,NA,398,344,41968,184732,44735,5608,1485,1587,369671,68,2047,30,2151919,74503,345,NA,NA,333032,NA,NA,0,0,0,"11070205",0,6065,289,NA,0,0,0,0,NA,NA,0,29,21,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,364742,NA,NA,NA,58,NA,0,3,NA,NA,18,0,NA,NA,NA,936,0,NA,0,NA,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
