"layer","zone","Background","Corn","Soybeans","Barley","Spring Wheat","Winter Wheat","Rye","Oats","Canola","Mustard","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Sugarbeets","Potatoes","Clover/Wildflowers","Fallow/Idle Cropland","Christmas Trees","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Peas","Blueberries","Radishes","HUC","Apples","Sorghum","Millet","Misc Vegs & Fruits","Hops","Sod/Grass Seed","Aquaculture","Tomatoes","Pumpkins","Tobacco","Dry Beans","Other Crops","Triticale","Peppers","Squash","Sunflower","Grapes","Sweet Potatoes","Cucumbers","Herbs","Strawberries","Peaches","Other Tree Crops","Cranberries","Dbl Crop WinWht/Soybeans","Onions","Dbl Crop WinWht/Corn","Pears","Speltz","Dbl Crop Oats/Corn","Plums","Nectarines","Greens","Asparagus","Cantaloupes","Dbl Crop Barley/Soybeans","Cotton","Vetch","Dbl Crop WinWht/Sorghum","Dbl Crop Barley/Corn","Rape Seed","Watermelons","Carrots","Lettuce","Dbl Crop Corn/Soybeans","Cabbage","Turnips","Eggplants","Dbl Crop Soybeans/Oats","Pop or Orn Corn","Switchgrass","Cherries","Peanuts","Pecans","Dbl Crop WinWht/Cotton","Rice","Celery","Olives","Sugarcane","Citrus","Oranges","Honeydew Melons","Cauliflower","Camelina","Walnuts","Mint","Gourds","Flaxseed","Durum Wheat","Dbl Crop Soybeans/Cotton","Other Small Grains","Safflower","Lentils","Perennial Ice/Snow ","Pistachios","Caneberries","Apricots","Almonds","Dbl Crop Lettuce/Cantaloupe","Garlic","Dbl Crop Lettuce/Cotton","Dbl Crop Lettuce/Barley","Sweet Corn","Chick Peas","Pomegranates"
1,3,0,561,458,0,52,0,0,505,0,NA,1687,5176,0,0,0,2443,4,NA,142228,79728,16968,4885,661,48409,1193078,202795,572874,358945,48952,2456140,257104,NA,0,NA,NA,"09030005",NA,0,0,NA,NA,2,NA,NA,NA,NA,0,0,0,NA,NA,6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,291,22834,1,4036,0,0,1157,0,NA,2032,1869,0,0,0,12,404,NA,1397,14483,906,59,5,49,9645,3102,16,937,7318,1731784,911579,NA,18,NA,NA,"09030007",NA,0,0,NA,NA,772,NA,NA,NA,NA,2,1480,0,NA,NA,11,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,9069,7483,0,1051,0,0,131,1,NA,7452,10256,0,0,0,51,44,NA,299214,78906,23958,3231,201,228,1446737,128829,219551,106292,43184,3270007,261489,NA,0,NA,NA,"09030006",NA,3,35,NA,NA,7,NA,NA,NA,NA,9,15,186,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,2041619,699,66684,91,7588,4,1,2038,378,NA,19009,14871,24,0,0,324,7494,NA,22860,33429,10831,9802,3464,201,45566,2369,197,2153,19019,1677166,421899,NA,15,NA,NA,"09030008",NA,3,0,NA,NA,4216,NA,NA,NA,NA,115,16,5,NA,NA,3025,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,7162514,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"09030010",NA,0,0,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,1142126,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"09030011",NA,0,0,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,0,0,18,0,0,0,0,44,0,NA,39,44,0,0,0,1,0,NA,390846,35847,5252,2860,396,9641,639716,272517,576447,203136,11499,763155,64353,NA,0,NA,NA,"09030002",NA,0,0,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,12812184,2,39,0,0,0,0,13,0,NA,252,436,0,0,0,8,0,NA,220653,4771,7637,2938,267,136,284927,46514,129682,18935,5414,541059,70943,NA,0,NA,NA,"09030003",NA,0,0,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,4484918,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"09040004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,2827958,NA,NA,2158,165,308,NA,1,NA,NA,12904,8879,NA,NA,NA,NA,48,NA,48485,7953,2954,1083,66,144647,203341,476355,11301,318290,161081,705,67,NA,241,NA,NA,"09040001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,1,11859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,4913107,NA,NA,0,0,0,NA,0,NA,NA,4,15,NA,NA,NA,NA,0,NA,13072,21,0,0,0,70002,4659,297677,3849,131591,853,1,1,NA,0,NA,NA,"09040002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,7112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,5393443,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"09040003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,5,0,591,831,103,0,10,15,0,17566,22234,NA,NA,14,NA,268,NA,104,19075,9106,1465,54,905,30,1277241,46,420928,404781,8544,34,NA,3,NA,NA,"10020006",NA,NA,0,NA,NA,0,NA,NA,NA,NA,15,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,0,5,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,2,0,3414,562,273,0,41,1,6,14809,44316,NA,NA,43,NA,2,NA,69631,40290,15467,5664,35,10736,161,1182199,29,2483774,2648217,5617,134547,NA,24,NA,NA,"10020001",NA,NA,1,NA,NA,0,NA,NA,NA,NA,1124,NA,64,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17,NA,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,466,0,41888,35468,373,15,97,9,12,201758,107521,NA,NA,5565,NA,264,NA,988,60019,36328,13155,793,1361,12,738050,7,859010,2192327,23059,1313,NA,36,NA,NA,"10020002",NA,NA,0,NA,NA,21,NA,NA,NA,NA,1048,NA,584,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,0,33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,28,0,4474,1861,23,0,19,8,4,53164,42086,NA,NA,849,NA,44,NA,4040,18862,6202,727,22,1857,62,791149,65,694359,1133302,19289,6724,NA,1,NA,NA,"10020003",NA,NA,0,NA,NA,36,NA,NA,NA,NA,11,NA,24,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,15,0,1154,440,11,24,390,10,0,26849,29140,NA,NA,9,NA,14,NA,7388,47574,16907,2779,20,34538,63,4226004,14,521053,3100295,16219,193,NA,0,NA,NA,"10020004",NA,NA,0,NA,NA,5,NA,NA,NA,NA,53,NA,5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,0,0,1,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,581,107,12032,19246,16358,8,836,1997,82,128965,74001,NA,NA,2262,NA,20929,NA,11217,74308,24626,1645,143,3355,4,1176939,17,393662,1715311,52750,846,NA,1324,NA,NA,"10020005",NA,NA,0,NA,NA,778,NA,NA,NA,NA,874,NA,1829,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,NA,0,0,3680,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,8832,1749,140775,95159,61175,30,777,4077,179,222860,98348,NA,NA,18143,NA,116181,NA,4340,109349,48547,14346,1569,20607,1261,2377033,434,1111851,787877,53960,5624,NA,5825,NA,NA,"10020008",NA,NA,0,NA,NA,308,NA,NA,NA,NA,940,NA,310,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,57,NA,25,3,3814,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,6,57,9486,11974,15865,0,64,210,4,53400,13552,NA,NA,782,NA,24397,NA,89317,46273,12399,2707,370,23298,3949,3077022,339,2461475,1422035,49322,33696,NA,50,NA,NA,"10020007",NA,NA,3,NA,NA,1302,NA,NA,NA,NA,275,NA,7,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,539,NA,8,0,691,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,555,0,71746,53011,55116,15,2522,10131,408,100370,56630,0,NA,0,0,29854,NA,22777,24697,6660,519,14,147530,138350,739606,10345,653742,1466012,57643,1059,NA,3321,NA,NA,"10030201",NA,0,0,4,NA,0,NA,NA,NA,NA,11061,NA,826,NA,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1104,19282,NA,64,6,19751,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,2,0,298962,157713,223048,6,375,14759,25580,114004,100452,0,NA,0,0,111449,NA,14436,57042,10478,1848,259,31039,59461,80210,1550,160827,1628340,22075,2212,NA,87107,NA,NA,"10030202",NA,1,11,6,NA,16,NA,NA,NA,NA,94565,NA,3856,NA,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,NA,337,65535,NA,42,1,87534,489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,34,1,140243,573838,251382,10,3804,19741,29726,47578,73964,0,NA,0,4,301520,NA,16752,74698,5085,172,9,2363,4,7335,16,69070,986826,2787,348,NA,74727,NA,NA,"10030204",NA,0,0,2,NA,17943,NA,NA,NA,NA,18679,NA,4943,NA,NA,67,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,959,40368,NA,6999,147,87186,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,10729,242,210270,234155,716439,4,4913,13262,9201,214015,142511,7,NA,11,518,402240,NA,44656,123178,58504,23328,3788,29215,1306,1030660,14636,910798,2989775,83745,5953,NA,43807,NA,NA,"10030102",NA,292,1802,0,NA,11,NA,NA,NA,NA,55730,NA,2426,NA,NA,0,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,8861,21210,NA,348,5488,67582,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,117,3706,2167,516842,1524586,1410064,323,4087,65352,62417,257138,314439,1,NA,11,19,1317890,NA,106549,276101,31531,2690,366,21166,143,11115,360,176926,3508558,49664,1223,NA,146030,NA,NA,"10030203",NA,3,11,10,NA,3104,NA,NA,NA,NA,276882,NA,8749,NA,NA,3299,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,627,NA,NA,NA,13252,172955,NA,7304,3509,312623,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,99,0,34743,7994,19950,0,1016,620,5660,147769,75218,0,NA,35,3,10863,NA,3660,44129,10122,1154,21,1000,302,2125517,579,911265,2342119,21787,79,NA,206,NA,NA,"10030103",NA,2,33,0,NA,15,NA,NA,NA,NA,156,NA,219,NA,NA,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,32,115,NA,1,9,8362,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,0,66,0,8350,20043,84471,0,177,21,536,120622,31603,0,NA,0,4,43037,NA,410,18234,6795,1218,45,5091,1082,915328,2390,369183,641690,19447,69,NA,496,NA,NA,"10030105",NA,20,48,0,NA,0,NA,NA,NA,NA,6462,NA,95,NA,NA,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,121,625,NA,0,32,1186,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,0,1350,0,272845,416956,767606,27,2505,14438,6101,204584,163074,0,NA,0,37,543019,NA,35785,93732,19168,665,124,98686,713,368256,867,378636,2106372,101373,1648,NA,31121,NA,NA,"10030205",NA,0,12,1,NA,422,NA,NA,NA,NA,144756,NA,13005,NA,NA,360,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4789,38484,NA,1299,271,64377,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,0,2381,0,52084,68760,91877,1,1222,127,648,218473,79987,0,NA,8613,2,126380,NA,207603,138433,113463,30278,2581,4891,274,3697914,5414,1891933,2845559,45598,185,NA,796,NA,NA,"10030101",NA,9,4,0,NA,162,NA,NA,NA,NA,1384,NA,1018,NA,NA,9,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,214,149,NA,63,0,2831,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,0,4371,2,239854,86984,127161,468,2886,17106,2276,210386,123448,0,NA,3,1,93412,NA,25319,62705,28136,5173,995,173508,353,1440230,1409,581917,2031452,69525,1250,NA,16507,NA,NA,"10030104",NA,0,756,1,NA,53,NA,NA,NA,NA,17854,NA,925,NA,NA,364,NA,NA,NA,1922,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,3427,8925,NA,119,131,21508,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,1915,129,25793,149821,38523,162,1731,456,0,211396,147047,NA,1,0,6,50570,NA,957053,35938,5459,100,5,13293,2184,1159339,9,2880412,9259971,149702,19447,NA,14572,NA,0,"10040104",NA,40,879,NA,NA,16,NA,NA,NA,NA,828,NA,730,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,830,NA,77,846,7341,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,1454,1,75595,335591,409724,0,421,8004,2894,179102,77756,NA,0,4,4113,306214,NA,37008,57110,7785,169,21,24279,8169,232795,22,1062772,2511594,48643,2154,NA,69769,NA,0,"10040101",NA,51,13,NA,NA,16,NA,NA,NA,NA,32136,NA,2346,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8522,9348,NA,4854,9716,26848,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,2768,0,59189,231880,275585,0,1957,2572,9235,224964,90039,NA,0,3,640,176869,NA,15883,42299,8700,287,9,7192,718,150818,501,374088,1827788,44539,5531,NA,30878,NA,6,"10040102",NA,655,1,NA,NA,19,NA,NA,NA,NA,28515,NA,573,NA,NA,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6691,4553,NA,1063,6512,27722,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,2602,0,143774,241770,523954,245,1473,2306,31,998960,145313,NA,0,62,649,334699,NA,3262,89328,18209,1718,108,13106,58659,1666430,2213,870785,2567750,155259,3041,NA,33711,NA,88,"10040103",NA,248,46,NA,NA,72,NA,NA,NA,NA,26805,NA,396,NA,NA,1250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,831,1373,NA,15508,86,32572,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,2590,6,80499,165266,78746,46,80,1,0,94922,108481,NA,8,0,0,722,NA,3542,7717,1159,48,6,2215,16,997,0,168432,3700871,17005,349,NA,6301,NA,0,"10040105",NA,240,375,NA,NA,0,NA,NA,NA,NA,237,NA,650,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8393,269,NA,36,18,8155,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,17609,0,23895,235396,75731,825,74,2,0,119259,119073,NA,0,0,0,29358,NA,2281,26826,462,16,4,5101,11,906,0,132856,2646808,3458,439,NA,44175,NA,0,"10040106",NA,301,3086,NA,NA,0,NA,NA,NA,NA,4370,NA,3337,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,989,1079,NA,0,9125,12851,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,1300,244,89483,65666,244767,0,1116,1026,2944,549894,217193,NA,21,56,2211,135617,NA,17795,73393,14109,846,64,43398,7435,1822583,80,1504831,6471977,184193,959,NA,22761,NA,0,"10040201",NA,5,173,NA,NA,1925,NA,NA,NA,NA,3213,NA,117,NA,NA,1887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4630,15947,NA,6068,1751,44358,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
