"layer","zone","Background","Corn","Soybeans","Barley","Spring Wheat","Rye","Oats","Millet","Alfalfa","Other Hay/Non Alfalfa","Dry Beans","Potatoes","Peas","Clover/Wildflowers","Fallow/Idle Cropland","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Blueberries","Christmas Trees","Broccoli","Sweet Corn","Canola","Other Crops","Apples","Pumpkins","HUC","Sod/Grass Seed","Squash","Triticale","Winter Wheat","Cantaloupes","Sorghum","Sunflower","Tobacco","Strawberries","Cranberries","Misc Vegs & Fruits","Nectarines","Durum Wheat","Speltz","Tomatoes","Peaches","Peppers","Asparagus","Onions","Grapes","Other Tree Crops","Cabbage","Eggplants","Greens","Lettuce","Cherries","Dbl Crop WinWht/Soybeans","Sweet Potatoes","Herbs","Plums","Dbl Crop Barley/Corn","Radishes","Dbl Crop Barley/Soybeans","Switchgrass","Pop or Orn Corn","Dbl Crop Oats/Corn","Turnips","Watermelons","Carrots","Dbl Crop WinWht/Corn","Dbl Crop WinWht/Sorghum","Cotton","Sugarbeets","Dbl Crop Soybeans/Oats","Dbl Crop Barley/Sorghum","Dbl Crop Corn/Soybeans","Vetch","Gourds","Peanuts","Forest","Wetlands","Aquaculture","Dbl Crop WinWht/Cotton","Dbl Crop Soybeans/Cotton","Pecans","Rice","Safflower","Walnuts","Sugarcane","Citrus","Oranges","Flaxseed","Camelina","Mint","Celery","Prunes","Cauliflower","Garlic","Mustard","Lentils","Rape Seed","Perennial Ice/Snow ","Other Small Grains","Honeydew Melons","Pistachios","Olives","Dbl Crop Lettuce/Durum Wht","Dbl Crop Lettuce/Cantaloupe","Dbl Crop Lettuce/Cotton","Pomegranates","Dbl Crop Durum Wht/Sorghum","Apricots","Caneberries","Hops","Pears","Cucumbers","Almonds"
1,5,0,6,NA,4383,997,NA,305,0,27078,25932,NA,33,0,0,56,6168,34689,13654,2383,54,31452,153,4286726,55,438237,3143747,14259,937,NA,NA,NA,NA,3,NA,NA,NA,"10020004",0,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,256,NA,9018,27255,NA,282,0,118600,63867,NA,1381,5,0,14990,9899,49237,21285,1492,120,2371,30,1184993,138,333432,1846971,47836,3672,NA,NA,NA,NA,4,NA,NA,NA,"10020005",193,NA,0,3178,NA,NA,NA,NA,NA,NA,NA,NA,15,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,0,5178,NA,100271,119624,NA,1444,2,228468,99092,NA,17523,6402,11,92337,3913,91197,42120,11821,1110,12397,4014,2397139,402,924610,1031643,63383,8031,NA,NA,NA,NA,49,NA,NA,NA,"10020008",412,NA,205,53486,NA,NA,NA,NA,NA,NA,NA,NA,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,24,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,1,43,NA,4513,12753,NA,151,0,45031,12686,NA,681,42,0,11621,89359,41115,12672,2495,251,15737,2714,3113986,458,2053826,1851887,49278,25748,NA,NA,NA,NA,0,NA,NA,NA,"10020007",66,NA,0,7633,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,867,NA,84941,93375,NA,132,0,60176,22566,NA,0,4808,0,45339,22088,21762,5905,399,2,120014,149229,776177,15915,492991,1704908,54441,961,NA,NA,NA,NA,5403,0,NA,NA,"10030201",76,NA,0,14742,NA,NA,NA,NA,NA,NA,NA,NA,3401,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,5,0,NA,NA,NA,NA,NA,3,4103,NA,188,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,0,NA,205279,407009,NA,7,0,61807,22177,NA,0,21259,0,363115,8534,53704,9757,1739,127,33773,58989,81173,1641,106302,1895172,23090,3124,NA,NA,NA,NA,11051,0,NA,NA,"10030202",6,NA,0,58648,NA,NA,NA,NA,NA,NA,NA,NA,5464,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1879,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,407,20010,NA,465,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,74,NA,64486,570623,NA,1187,0,12823,8978,NA,2,3566,2334,696048,13085,66336,4304,108,9,2072,2,6167,0,47773,1245734,1801,740,NA,NA,NA,NA,149,135,NA,NA,"10030204",5,NA,0,100718,NA,NA,NA,NA,NA,NA,NA,NA,1908,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,5,8069,NA,0,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,1231,NA,101265,183327,NA,200,319,139179,40181,NA,582,4206,13,648938,44147,93665,49841,22672,3114,23327,1767,1042581,19159,621854,3622802,103933,3525,NA,NA,NA,NA,84,1,NA,NA,"10030102",507,NA,30,707111,NA,NA,NA,NA,NA,NA,NA,NA,2058,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,39,6,NA,NA,NA,NA,NA,371,3733,NA,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,117,3607,NA,315663,1116520,NA,913,19,129163,51000,NA,21,13091,21,2479237,90913,234455,28879,2608,186,26387,1056,11287,78,140683,4540619,48965,3185,NA,NA,NA,NA,9466,24,NA,NA,"10030203",1466,NA,48,1324436,NA,NA,NA,NA,NA,NA,NA,NA,21514,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,33,1465,NA,NA,NA,NA,NA,500,16633,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,0,1155,NA,25675,14302,NA,1161,8,123131,60711,NA,275,85,0,17835,3816,39659,8223,887,9,319,379,2088355,1570,741100,2582221,38704,2627,NA,NA,NA,NA,589,0,NA,NA,"10030103",84,NA,3,20864,NA,NA,NA,NA,NA,NA,NA,NA,543,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,2,556,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,0,52,NA,3991,15083,NA,14,76,77757,7827,NA,19,2396,10,50326,446,10445,4838,980,22,4621,2117,902135,5510,246372,857571,27127,359,NA,NA,NA,NA,0,0,NA,NA,"10030105",15,NA,9,78464,NA,NA,NA,NA,NA,NA,NA,NA,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,363,39,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,0,2190,NA,164831,247308,NA,106,3,127227,78525,NA,68,9166,13,957648,33399,78728,17186,713,37,87350,2661,398645,1095,291455,2547064,95433,1704,NA,NA,NA,NA,652,2,NA,NA,"10030205",207,NA,768,738041,NA,NA,NA,NA,NA,NA,NA,NA,6322,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,86,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,473,362,NA,NA,NA,NA,NA,385,7639,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,0,1193,NA,27501,119585,NA,591,3,165971,62876,NA,5100,214,0,93304,208545,109093,105640,27875,2998,2219,195,3741731,9649,1449988,3405137,51670,1607,NA,NA,NA,NA,31,0,NA,NA,"10030101",4787,NA,0,41611,NA,NA,NA,NA,NA,NA,NA,NA,73,1347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,790,NA,NA,NA,NA,NA,0,8,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,0,226,NA,220696,89911,NA,1760,121,174306,53732,NA,20,9608,3,144527,24378,47626,24555,5005,623,147495,1074,1580073,2308,391385,2248440,77778,977,NA,NA,NA,NA,296,1,NA,NA,"10030104",451,NA,139,150116,NA,NA,NA,NA,NA,NA,NA,NA,2422,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,10,5,NA,NA,NA,NA,NA,406,2400,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,462,3,20623,75822,8,1236,896,103271,34203,71,0,524,1,106408,882189,34836,6126,81,3,6843,1381,1306083,0,1977958,10354836,162029,10649,NA,NA,NA,NA,0,NA,NA,NA,"10040104",83,NA,69,48035,NA,204,NA,NA,NA,NA,NA,NA,283,1012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,167,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,5,328,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,364,0,34273,107605,2,165,35,99507,15196,0,4,2969,495,511286,35061,43968,6753,242,9,16124,5411,228535,126,753176,3169022,50909,1372,NA,NA,NA,NA,1,NA,NA,NA,"10040101",1,NA,26,479649,NA,0,NA,NA,NA,NA,NA,NA,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,151,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,0,2364,NA,0,1457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,253,0,35895,93886,0,266,80,133955,18142,0,29,998,83,330818,6100,34488,6937,256,7,15511,473,158077,999,260776,2206092,44708,3084,NA,NA,NA,NA,0,NA,NA,NA,"10040102",5,NA,19,304276,NA,0,NA,NA,NA,NA,NA,NA,168,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,4066,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1233,NA,0,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,1874,0,122868,269973,0,3619,217,649370,57123,16,27,19042,97,389099,2579,74649,14652,1598,110,10930,49114,1665487,1603,658997,3194105,172142,6141,NA,NA,NA,NA,36,NA,NA,NA,"10040103",52,NA,597,588858,NA,0,NA,NA,NA,NA,NA,NA,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,9,1,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,3678,NA,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,256,5,23201,85422,2,183,479,28652,25130,39,0,1748,0,125646,4090,10448,2108,39,12,1007,9,4174,0,88499,3943695,29469,284,NA,NA,NA,NA,0,NA,NA,NA,"10040105",0,NA,20,83422,NA,159,NA,NA,NA,NA,NA,NA,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,0,79,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,446,37,8162,124148,9,247,320,13315,20652,5,0,7130,1,156326,1753,28372,613,26,2,3222,3,1844,0,57122,3018756,4734,518,NA,NA,NA,NA,14,NA,NA,NA,"10040106",0,NA,3,69715,NA,481,NA,NA,NA,NA,NA,NA,56,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,6,1607,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,3191,0,53516,98936,0,1007,16,303903,118245,14,83,7149,12,179615,11222,72015,10960,920,18,23183,6940,1798412,147,1139081,7347152,196482,7184,NA,NA,NA,NA,23,NA,NA,NA,"10040201",36,NA,55,176400,NA,24,NA,NA,NA,NA,NA,NA,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0,75,NA,NA,NA,NA,NA,0,14,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,1764,4,16955,15034,0,1474,43,46892,33834,77,0,137,0,74639,2480,11917,6950,601,56,1346,232,652367,0,254624,4317201,51975,887,NA,NA,NA,NA,0,NA,NA,NA,"10040202",0,NA,8,44638,NA,1217,NA,NA,NA,NA,NA,NA,12,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,568,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,4,12,NA,NA,NA,NA,NA,0,29,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,131,0,3538,9105,0,73,1,64611,10567,3,0,51,0,15713,1060,3819,761,18,1,1565,9309,308734,22,171669,1271022,58934,702,NA,NA,NA,NA,0,NA,NA,NA,"10040203",20,NA,116,24191,NA,11,NA,NA,NA,NA,NA,NA,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,595,NA,NA,NA,NA,NA,0,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,955,0,7380,16760,0,122,200,124584,24088,232,0,193,0,61060,1816,9452,3402,91,6,12233,19856,263025,1,287762,2411175,74665,758,NA,NA,NA,NA,6,NA,NA,NA,"10040204",2,NA,25,54338,NA,6,NA,NA,NA,NA,NA,NA,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,0,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,92,0,8756,21560,2,32,35,28265,11922,19,0,158,0,32439,4518,3777,3253,60,3,1559,13,540567,0,409086,3724291,44173,1398,NA,NA,NA,NA,0,NA,NA,NA,"10040205",3,NA,91,26206,NA,6,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,2262,448,8740,268193,16,136,269,75055,26254,318,0,21099,0,163712,4709,30564,12934,1477,397,939,7,2756,0,117633,3464141,98877,3064,NA,NA,NA,NA,20,0,NA,NA,"10050012",138,NA,8,2355,NA,235,NA,NA,NA,NA,NA,NA,7797,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,0,9110,NA,NA,NA,NA,NA,777,NA,NA,NA,NA,44,0,NA,NA,NA,NA,NA,18,6309,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,0,13,0,996,65479,1326,40,3,32542,9194,1,0,68,0,97058,5504,6437,1420,19,4,6755,3008,118577,0,185886,1423656,44191,2758,NA,NA,NA,NA,1,0,NA,NA,"10050009",28,NA,0,38989,NA,0,NA,NA,NA,NA,NA,NA,269,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,0,97,0,6503,141115,2,87,1,21507,6190,0,99,5110,76,528844,1410,38392,6152,84,4,965,16452,66010,98,262085,743354,72660,1317,NA,NA,NA,NA,2,0,NA,NA,"10050005",1,NA,0,403379,NA,0,NA,NA,NA,NA,NA,NA,763,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,11,NA,NA,NA,NA,NA,245,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,268,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,0,1530,10,7330,123179,171,1583,837,56258,75352,62,0,3803,0,108833,38277,13462,7388,270,14,14295,412,72863,0,174715,4432485,56907,5751,NA,NA,NA,NA,3,0,NA,NA,"10050014",4107,NA,1598,34016,NA,11,NA,NA,NA,NA,NA,NA,773,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,0,315,NA,NA,NA,NA,NA,1666,NA,NA,NA,NA,9,7,NA,NA,NA,NA,NA,8,63,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,0,146,8,1862,378797,0,110,40,52230,10041,2,0,32032,0,147794,767,35986,2274,40,14,12,24,373,0,59124,1260398,52930,875,NA,NA,NA,NA,2989,0,NA,NA,"10050016",3,NA,4,3373,NA,21,NA,NA,NA,NA,NA,NA,3818,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,14702,0,NA,NA,NA,NA,NA,2692,24192,NA,NA,1042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,1324855,0,0,69094,37420,0,90,0,26689,4841,0,0,4915,0,58846,1237,9667,390,21,1,4034,51962,79956,1439,200731,862759,7690,250,NA,NA,NA,NA,28,0,NA,NA,"10050001",13,NA,0,22649,NA,0,NA,NA,NA,NA,NA,NA,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,6007,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,3631935,102,0,145541,252640,0,634,0,30493,17532,0,14,5808,9,585170,21718,63577,4352,52,5,8084,10,15678,1,130083,1261512,16798,806,NA,NA,NA,NA,3657,10,NA,NA,"10050002",203,NA,0,307195,NA,0,NA,NA,NA,NA,NA,NA,7712,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,125,11306,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,1467,6431,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,1131807,0,0,95,9528,0,71,0,32,3021,0,0,2,0,21753,64,2560,755,37,0,42170,0,0,0,877,139751,54,32,NA,NA,NA,NA,0,0,NA,NA,"10050003",49,NA,0,11954,NA,0,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,14396,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,62,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,0,2435,6,64844,670994,850,6971,649,250183,108411,0,4,16376,5,963590,16906,98712,31441,3788,842,2605,17191,105258,173,566981,6529809,242333,16397,NA,NA,NA,NA,252,0,NA,NA,"10050004",1574,NA,6,365178,NA,12,NA,NA,NA,NA,NA,NA,7843,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,13,446,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,356,561,NA,NA,NA,NA,NA,317,10458,NA,NA,2354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,18620,360,0,28147,382864,0,45,0,21099,9251,0,0,6980,9,707107,1315,75597,7424,232,21,641,0,4056,2,41808,1116619,9154,205,NA,NA,NA,NA,11,17,NA,NA,"10050006",276,NA,1,419871,NA,0,NA,NA,NA,NA,NA,NA,5860,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,48,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,7704,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,2421229,15,0,2050,77327,0,652,0,10459,3046,0,0,2775,0,115805,360,9849,1889,232,41,352,0,141,0,21764,381759,8619,323,NA,NA,NA,NA,1,0,NA,NA,"10050007",82,NA,0,56916,NA,0,NA,NA,NA,NA,NA,NA,5218,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,14,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,387,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
