"layer","zone","Background","Corn","Soybeans","Barley","Spring Wheat","Rye","Oats","Alfalfa","Other Hay/Non Alfalfa","Buckwheat","Potatoes","Clover/Wildflowers","Fallow/Idle Cropland","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Blueberries","Winter Wheat","Christmas Trees","Radishes","Canola","Misc Vegs & Fruits","HUC","Apples","Cranberries","Sorghum","Sweet Corn","Sod/Grass Seed","Dry Beans","Other Crops","Squash","Pumpkins","Triticale","Millet","Cabbage","Gourds","Sunflower","Dbl Crop Corn/Soybeans","Tobacco","Durum Wheat","Tomatoes","Peaches","Grapes","Pears","Peppers","Strawberries","Eggplants","Other Tree Crops","Pop or Orn Corn","Onions","Peas","Plums","Herbs","Carrots","Asparagus","Greens","Other Small Grains","Aquaculture","Lettuce","Caneberries","Dbl Crop Barley/Corn","Walnuts","Dbl Crop WinWht/Corn","Dbl Crop Oats/Corn","Dbl Crop WinWht/Soybeans","Speltz","Cucumbers","Vetch","Cherries","Nectarines","Watermelons","Dbl Crop Barley/Soybeans","Sweet Potatoes","Dbl Crop Soybeans/Oats","Cauliflower","Dbl Crop WinWht/Sorghum","Cotton","Dbl Crop Barley/Sorghum","Turnips","Rape Seed","Cantaloupes","Switchgrass","Sugarbeets","Peanuts","Dbl Crop WinWht/Cotton","Dbl Crop Soybeans/Cotton","Pecans","Rice","Sugarcane","Olives","Oranges","Citrus","Celery","Hops","Camelina","Mint","Apricots","Flaxseed","Mustard","Almonds","Garlic","Safflower","Lentils","Perennial Ice/Snow ","Honeydew Melons","Pistachios","Dbl Crop Lettuce/Cotton","Dbl Crop Durum Wht/Sorghum","Dbl Crop Lettuce/Durum Wht","Dbl Crop Lettuce/Cantaloupe","Dbl Crop Lettuce/Barley","Pomegranates"
1,8,NA,148569,189740,0,NA,93,141,4221,125159,3,NA,232,264,35864,120851,19332,2087,281,1650,332873,5,1113,52,2340235,7969,287,NA,NA,37812,NA,NA,0,NA,"11070101",NA,NA,3442,NA,2,NA,85,NA,NA,0,9,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,74098,NA,NA,NA,NA,NA,0,0,NA,0,NA,285,0,0,0,NA,NA,0,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,49454,91857,88,NA,9,78,2377,40891,0,NA,35,291,28840,79091,19656,3796,791,3204,228574,39,1788,41,1868437,6268,80,NA,NA,18456,NA,NA,0,NA,"11070102",NA,NA,2255,NA,0,NA,0,NA,NA,0,161,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,6,0,27288,NA,NA,NA,NA,NA,0,0,NA,0,NA,335,0,0,0,NA,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,69284,79036,2,NA,53,8,1616,46632,0,NA,9,145,32910,62684,9977,883,102,2107,248736,57,3134,22,1375386,5631,93,NA,NA,26366,NA,NA,0,NA,"11070104",NA,NA,352,NA,0,NA,0,NA,NA,10,1,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,51360,NA,NA,NA,NA,NA,0,0,NA,0,NA,966,0,0,0,NA,NA,0,NA,0,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,141900,307785,0,NA,26,338,18297,60042,0,NA,100,1036,78455,113084,30494,5776,840,802,165680,14,207,198,2192336,26101,3336,NA,NA,72275,NA,NA,0,NA,"11070201",NA,NA,10947,NA,106,NA,0,NA,NA,215,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,372,0,21412,NA,NA,NA,NA,NA,0,0,NA,0,NA,1158,0,0,0,NA,NA,0,NA,0,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,NA,48371,150622,0,NA,4,82,9277,16367,0,NA,0,45,18568,67772,26447,9838,3108,436,90609,16,19,38,2220385,16002,367,NA,NA,71818,NA,NA,0,NA,"11070203",NA,NA,4893,NA,1,NA,0,NA,NA,12,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,99,0,13675,NA,NA,NA,NA,NA,0,0,NA,10,NA,1860,0,0,0,NA,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,NA,370149,588827,0,NA,28,633,9549,279196,38,NA,2048,905,55681,161469,50238,11174,3437,6974,350965,7,1337,91,1796148,10487,246,NA,NA,102773,NA,NA,0,NA,"11070204",NA,NA,12226,NA,1,NA,360,NA,NA,0,68,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,188,0,101979,NA,NA,NA,NA,NA,0,0,NA,5,NA,947,0,0,0,NA,NA,0,NA,0,NA,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,NA,522471,518483,1,NA,0,854,3561,869122,100,NA,2423,4946,57624,183050,44136,7583,2024,5405,405284,35,1885,471,970694,102540,411,NA,NA,50118,NA,NA,0,NA,"11070205",NA,NA,20815,NA,176,NA,2860,NA,NA,0,22,NA,NA,254,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,49,0,322698,NA,NA,NA,NA,NA,0,0,NA,22,NA,954,1,0,0,NA,NA,0,NA,0,NA,0,355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,15,NA,576007,405002,5,NA,231,706,11015,581875,0,NA,993,635,44766,397942,180044,56104,23603,22451,1457430,1985,309,1815,3111642,66924,921,NA,NA,34983,NA,NA,168,NA,"11070207",NA,NA,9953,NA,13023,NA,33,NA,NA,402,11,NA,NA,10,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,590,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,5,156,570,39,449002,NA,NA,NA,NA,NA,0,1012,NA,191,NA,414,155,34,26,NA,NA,7,NA,0,NA,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,16,NA,161168,179361,0,NA,42,3198,31968,49057,0,NA,14,440,40918,106325,19795,3678,586,256,105698,14,42,1,1487003,17309,17,NA,NA,385020,NA,NA,7,NA,"11070202",NA,NA,31138,NA,2,NA,1,NA,NA,660,7,NA,NA,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,522,9,70606,NA,NA,NA,NA,NA,0,31,NA,16,NA,8559,57,4,0,NA,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,0,NA,0,4,0,390,53659,9130,NA,NA,NA,346,5935,26040,6418,2387,245,1871,65825,1692543,1482,658398,2427702,2098,3615,NA,NA,2332,NA,NA,NA,NA,"11080001",NA,NA,248,NA,NA,NA,NA,NA,NA,4048,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,79,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,450,NA,4196,0,2,28,2558,50,NA,NA,NA,36201,140,26424,1407,1619,66,9140,12,10417,0,727079,1358476,64,200,NA,NA,108616,NA,NA,NA,NA,"11080008",NA,NA,17606,NA,NA,NA,NA,NA,NA,1095,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7407,5793,202,NA,NA,NA,NA,NA,26,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,11,NA,0,0,0,380,23606,10311,NA,NA,NA,264,7589,13835,2354,435,50,3919,19759,1473832,668,302896,1146022,3121,5916,NA,NA,4500,NA,NA,NA,NA,"11080002",NA,NA,326,NA,NA,NA,NA,NA,NA,407,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,1,NA,0,0,0,41,3294,6362,NA,NA,NA,2,13207,13315,2142,390,40,163,8512,922460,60,857759,4078501,1809,2802,NA,NA,409,NA,NA,NA,NA,"11080003",NA,NA,51,NA,NA,NA,NA,NA,NA,167,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,3,NA,0,0,0,2,856,230,NA,NA,NA,46,11328,7018,1219,531,12,121,14,179210,0,805100,1918769,1634,956,NA,NA,11,NA,NA,NA,NA,"11080005",NA,NA,65,NA,NA,NA,NA,NA,NA,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,31,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,1293,NA,4040,0,3,38,3098,123,NA,NA,NA,8186,28159,36017,5591,4458,661,4394,959,138445,0,3518857,2609111,2788,2245,NA,NA,52976,NA,NA,NA,NA,"11080006",NA,NA,11929,NA,NA,NA,NA,NA,NA,388,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3784,2900,1449,NA,NA,NA,NA,NA,23,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,2,NA,43,0,1,9,1831,7,NA,NA,NA,28,5854,11950,392,210,17,4349,119,77326,0,955267,5052303,103,260,NA,NA,5855,NA,NA,NA,NA,"11080007",NA,NA,2306,NA,NA,NA,NA,NA,NA,49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,14,2,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,1,NA,0,0,0,133,8072,28271,NA,NA,NA,2,6147,10180,1847,295,13,1412,25082,1527570,1624,310079,2262047,4860,4998,NA,NA,596,NA,NA,NA,NA,"11080004",NA,NA,8,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,21296,17748,183,NA,9181,1630,136935,0,NA,0,0,24670,62910,271375,105408,54674,15538,11548,1238933,85783,5,30,2731207,82,56,NA,NA,439707,NA,NA,8683,NA,"11090202",NA,NA,17309,NA,0,0,0,NA,275,2518,220,NA,NA,0,NA,NA,NA,NA,0,31,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,14,NA,454,NA,1734,12521,4,NA,NA,NA,NA,NA,816,941,NA,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,51217,66,12,NA,241,474,838,4558,NA,0,0,68313,3927,147096,64563,13156,6771,11754,39,206,325,2036850,5142221,23441,60,NA,NA,252203,NA,NA,0,NA,"11090106",NA,NA,44937,NA,0,0,0,NA,165,2205,0,NA,NA,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,11,NA,0,NA,NA,0,NA,NA,NA,NA,546,NA,529,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,9807,38308,0,NA,NA,NA,NA,NA,59,1554,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,49254,7,1793,NA,20,75,6221,33,NA,99,0,27701,19311,109827,60805,13110,7150,2976,915,76,144,2022856,3120341,17875,4150,NA,NA,262786,NA,NA,0,NA,"11090105",NA,NA,64424,NA,5,389,1,NA,49,147,120,NA,NA,1987,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,1382,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,16644,7247,44,NA,NA,NA,NA,NA,31,681,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,1041,2471,0,NA,146,267,6092,0,NA,0,1,427,51583,169916,45617,26139,5191,1638,1346877,1392,0,0,1145960,172,36,NA,NA,5165,NA,NA,18,NA,"11090203",NA,NA,1714,NA,0,0,0,NA,40,0,17,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,2,NA,1,NA,0,14,0,NA,NA,NA,NA,NA,0,0,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,8800,8543,0,NA,0,811,1371,0,NA,0,1,900,319845,205888,32312,17737,6179,15629,2742219,97424,31281,15390,2171939,17176,832,NA,NA,4894,NA,NA,0,NA,"11090204",NA,NA,497,NA,0,0,5,NA,0,3,2,NA,NA,0,NA,NA,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,107,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,43,0,NA,20,NA,1,35,0,NA,NA,NA,NA,NA,277,0,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,19507,1,963,NA,3,8,6606,23,NA,0,0,8303,1288,43567,5712,2010,105,1533,11,13,5,2284800,2830612,30,234,NA,NA,90939,NA,NA,0,NA,"11090101",NA,NA,17240,NA,2,7,0,NA,3,541,1,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,5,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,9089,197,14,NA,NA,NA,NA,NA,35,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,214688,686,1,NA,1,1784,7482,18514,NA,1112,0,50645,2119,37984,383,87,11,369,2,25902,0,54093,1880967,104,342,NA,NA,263177,NA,NA,0,NA,"11090104",NA,NA,41415,NA,0,39,0,NA,1,3210,0,NA,NA,887,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,18721,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,4682,373,3,NA,NA,NA,NA,NA,3,10,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,1237,4503,6365,NA,58948,72,14387,96,NA,13,0,81209,14313,223422,19399,8629,2797,4095,29527,323633,23979,507063,3389106,1011,1,NA,NA,1007246,NA,NA,84881,NA,"11090201",NA,NA,23240,NA,0,0,363,NA,0,13465,7,NA,NA,1873,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,943,NA,2002,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,6438,22854,3,NA,NA,NA,NA,NA,387,327,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,155778,93,0,NA,2,502,23656,1716,NA,5803,0,6633,145,23327,1003,129,26,2099,1,25005,0,265036,3660617,90,64,NA,NA,87531,NA,NA,0,NA,"11090102",NA,NA,28897,NA,0,164,0,NA,21,16879,3,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,8456,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,3313,964,2,NA,NA,NA,NA,NA,0,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,235307,645,0,NA,12,2292,23953,12641,NA,8774,0,41593,865,66748,12657,4610,1313,1136,4,8604,1,57406,2326822,158,210,NA,NA,269153,NA,NA,0,NA,"11090103",NA,NA,37855,NA,0,164,0,NA,526,998,0,NA,NA,38,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,250,NA,22808,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,11496,630,0,NA,NA,NA,NA,NA,4,40,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,25550,19989,11,0,323,371,23736,0,NA,0,23,2395,167751,389255,160981,115545,65145,5487,1783523,700,114,432,2550704,73,750,NA,NA,58709,NA,NA,58,NA,"11100302",NA,NA,7851,NA,0,0,2,NA,18,837,61,NA,NA,0,NA,NA,NA,NA,0,15,NA,NA,NA,NA,NA,NA,NA,3,NA,0,NA,NA,2,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,34,0,NA,3,NA,23,94,0,NA,NA,NA,NA,NA,68,0,NA,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,10484,1350,465,0,2712,33,5110,3495,NA,0,0,84883,8510,103584,21354,5296,667,7016,23,4087,1232,239275,2410855,1058,10,NA,NA,187748,NA,NA,740,NA,"11100203",NA,NA,19865,NA,0,0,1,NA,0,5158,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,67,NA,2,NA,NA,0,NA,NA,NA,NA,176,NA,8581,0,0,NA,NA,NA,NA,NA,0,0,NA,0,NA,2215,591,60,NA,NA,NA,NA,NA,2,33,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,27182,763,1074,48,1446,463,12255,1121,NA,0,0,396012,3631,191084,20521,6973,1184,1103,1037,82,28,116174,3466595,13689,84,NA,NA,682698,NA,NA,7,NA,"11100201",NA,NA,150465,NA,0,0,107,NA,0,10625,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,32,NA,0,NA,NA,0,NA,NA,NA,NA,174,NA,645,1,2,NA,NA,NA,NA,NA,0,0,NA,0,NA,12492,4225,257,NA,NA,NA,NA,NA,9,465,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,666831,2998,331,11,37,275,12158,708,NA,22,0,171531,3410,201174,31347,5908,1987,2240,91,22,0,127979,2277571,2245,991,NA,NA,1616805,NA,NA,0,NA,"11100104",NA,NA,232065,NA,1,636,0,NA,852,2388,16,NA,NA,15,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,0,NA,NA,NA,NA,1458,NA,44597,0,2,NA,NA,NA,NA,NA,0,0,NA,0,NA,84637,74988,3884,NA,NA,NA,NA,NA,4,1700,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,3407,5071,1220,0,151377,1586,66523,0,NA,0,0,118177,52499,265146,94681,54294,19563,1217,82249,254160,23066,69620,2809763,105,291,NA,NA,1094421,NA,NA,126294,NA,"11100301",NA,NA,16679,NA,0,0,0,NA,0,23666,1,NA,NA,1610,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,3,NA,9,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,0,0,NA,0,NA,6646,4335,1,NA,NA,NA,NA,NA,26,10,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,14542,8270,78,0,480,1603,17208,0,NA,0,0,4188,145478,420724,95043,59855,26795,1606,2864866,3324,7,25,3567171,85,2049,NA,NA,57400,NA,NA,70,NA,"11100303",NA,NA,7299,NA,0,0,26,NA,1,33,11,NA,NA,0,NA,NA,NA,NA,2,19,NA,NA,NA,NA,NA,NA,NA,13,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,8,4,NA,745,NA,97,4,0,NA,NA,NA,NA,NA,60,0,NA,453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,200076,513,1695,0,0,2438,8907,275,NA,0,0,209357,1399,211956,16328,3034,440,677,10,54360,0,119522,5570080,1204,1482,NA,NA,1193254,NA,NA,1705,NA,"11100101",NA,NA,187745,NA,0,0,0,NA,0,10252,1758,NA,NA,2228,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,28395,674,0,NA,NA,NA,NA,NA,0,0,NA,0,NA,27396,2233,175,NA,NA,NA,NA,NA,0,2460,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,319197,752,2953,452,217,1533,4206,0,NA,0,0,471876,1551,175525,13644,2696,289,617,633,0,0,53070,1844729,4600,91,NA,NA,727257,NA,NA,41,NA,"11100102",NA,NA,254338,NA,0,0,7,NA,0,505,18,NA,NA,65,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,687,0,0,NA,NA,NA,NA,NA,0,0,NA,0,NA,13908,2499,1777,NA,NA,NA,NA,NA,0,1617,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,472731,517,433,0,16,512,13881,4437,NA,5,0,105100,1089,167015,13432,1483,264,700,61,0,0,73128,3671071,414,206,NA,NA,857865,NA,NA,20,NA,"11100103",NA,NA,93607,NA,0,1562,0,NA,953,20113,2,NA,NA,44,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,175,NA,51955,5,6,NA,NA,NA,NA,NA,0,0,NA,0,NA,51380,40234,310,NA,NA,NA,NA,NA,0,1677,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,111213,2245,24,0,45,15,4448,725,NA,0,0,91488,1053,59717,6190,1415,159,2410,3,121,4,147935,1341488,1341,1171,NA,NA,484245,NA,NA,0,NA,"11100202",NA,NA,86300,NA,0,0,0,NA,4,972,0,NA,NA,3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,110,NA,3146,0,436,NA,NA,NA,NA,NA,0,0,NA,0,NA,10001,35915,0,NA,NA,NA,NA,NA,59,1445,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
