"layer","zone","Background","Corn","Soybeans","Barley","Spring Wheat","Winter Wheat","Rye","Oats","Canola","Other Hay/Non Alfalfa","Buckwheat","Potatoes","Peas","Clover/Wildflowers","Fallow/Idle Cropland","Apples","Open Water","Developed/Open Space","Developed/Low Intensity","Developed/Med Intensity","Developed/High Intensity","Barren","Deciduous Forest","Evergreen Forest","Mixed Forest","Shrubland","Grassland/Pasture","Woody Wetlands","Herbaceous Wetlands","Broccoli","Blueberries","Alfalfa","Sweet Corn","Mustard","Christmas Trees","Squash","Cranberries","HUC","Misc Vegs & Fruits","Sod/Grass Seed","Peppers","Other Crops","Sorghum","Tobacco","Dry Beans","Tomatoes","Peaches","Grapes","Strawberries","Pumpkins","Durum Wheat","Sunflower","Cucumbers","Cabbage","Eggplants","Herbs","Other Tree Crops","Carrots","Greens","Aquaculture","Pears","Dbl Crop WinWht/Soybeans","Triticale","Sweet Potatoes","Onions","Cherries","Garlic","Plums","Dbl Crop WinWht/Corn","Dbl Crop Barley/Corn","Celery","Radishes","Dbl Crop Oats/Corn","Dbl Crop Soybeans/Oats","Nectarines","Asparagus","Speltz","Dbl Crop Barley/Soybeans","Cotton","Peanuts","Millet","Dbl Crop WinWht/Sorghum","Sugarbeets","Watermelons","Switchgrass","Cantaloupes","Lettuce","Rape Seed","Dbl Crop Corn/Soybeans","Dbl Crop Barley/Sorghum","Pop or Orn Corn","Hops","Turnips","Rice","Dbl Crop Soybeans/Cotton","Pecans","Dbl Crop WinWht/Cotton","Flaxseed","Caneberries","Olives","Sugarcane","Citrus","Oranges","Cauliflower","Camelina","Vetch","Walnuts","Gourds","Mint","Apricots","Safflower","Lentils","Perennial Ice/Snow ","Other Small Grains","Pistachios","Dbl Crop Durum Wht/Sorghum","Honeydew Melons","Dbl Crop Lettuce/Durum Wht","Dbl Crop Lettuce/Cotton","Almonds","Dbl Crop Lettuce/Cantaloupe","Dbl Crop Lettuce/Barley","Pomegranates"
1,8,NA,1131,0,0,0,21811,0,103,0,27932,NA,0,0,0,22012,0,2995,136632,1245,64,8,1292,6,73,4,114299,3676583,2820,18006,NA,NA,46810,0,NA,NA,NA,NA,"11020008",NA,2,NA,NA,24429,NA,1,NA,NA,NA,NA,0,NA,121,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,6,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1234,239,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,43060,818,8,0,817298,4,293,16,141982,NA,5,0,0,604425,0,49673,254277,19179,2953,346,6237,1301,26786,0,789418,7435923,42824,59229,NA,NA,435338,0,NA,NA,NA,NA,"11020009",NA,0,NA,NA,299158,NA,0,NA,NA,NA,NA,0,NA,12082,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3276,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33835,20363,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,18984,4,3,0,433669,0,19,23,7187,NA,0,0,0,280182,0,360,159905,7630,1417,217,227,516,3525,1,208595,3999738,5145,16516,NA,NA,15738,0,NA,NA,NA,NA,"11020011",NA,1,NA,NA,118581,NA,0,NA,NA,NA,NA,0,NA,7253,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2740,NA,0,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8593,29986,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,44515,6,1223,0,133768,0,186,0,3387,NA,0,47,0,126125,0,382,126922,828,66,1,882,173,57,0,478924,2836744,648,8394,NA,NA,2726,0,NA,NA,NA,NA,"11020012",NA,0,NA,NA,99976,NA,0,NA,NA,NA,NA,0,NA,5715,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,376,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38416,16383,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,NA,1655,127,0,0,77843,0,12,11,4034,NA,0,0,0,55448,0,44,28022,231,4,1,241,68,3013,0,130943,1993220,2128,1591,NA,NA,1075,0,NA,NA,NA,NA,"11020013",NA,0,NA,NA,17932,NA,0,NA,NA,NA,NA,0,NA,73,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,304,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1923,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,NA,191,0,0,0,3296,0,58,0,5423,NA,0,2,0,37069,1,3957,45089,11299,1080,96,25119,147679,1980498,21697,1838748,5712649,22778,14768,NA,NA,53189,0,NA,NA,NA,NA,"11020010",NA,2,NA,NA,1081,NA,8,NA,NA,NA,NA,1,NA,20,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,2,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,390042,2481,16,0,1400967,1015,107,1,54,NA,6984,545,0,1108879,NA,5852,226696,23458,6649,1238,2987,5321,0,0,409004,1777564,29897,2562,NA,NA,264652,0,NA,NA,NA,NA,"11030001",NA,0,NA,0,874140,NA,0,NA,NA,NA,NA,NA,NA,303,NA,NA,NA,0,NA,NA,NA,NA,NA,551,7332,NA,NA,NA,NA,NA,5069,0,NA,NA,60,0,NA,NA,NA,0,255,NA,22607,40447,NA,NA,NA,NA,NA,NA,NA,499,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,492348,25870,22,0,614007,2254,170,0,1398,NA,2483,0,0,310328,NA,1274,105476,9909,2646,1172,842,4307,0,0,5682,832294,2793,46,NA,NA,214645,0,NA,NA,NA,NA,"11030003",NA,0,NA,0,275848,NA,0,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,0,NA,NA,NA,NA,NA,705,7091,NA,NA,NA,NA,NA,3240,0,NA,NA,639,0,NA,NA,NA,0,245,NA,4,14707,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,438989,151317,741,0,1561394,54669,4649,240,7634,NA,5,0,0,658182,NA,8040,213408,29108,5482,2683,243,13890,0,0,18,1397999,47378,260,NA,NA,166002,0,NA,NA,NA,NA,"11030004",NA,1,NA,0,563393,NA,0,NA,NA,NA,NA,NA,NA,1143,NA,NA,NA,0,NA,NA,NA,NA,NA,36276,1325,NA,NA,NA,NA,NA,8310,2,NA,NA,4,0,NA,NA,NA,0,65,NA,32,19794,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,123306,19501,279,0,1229857,226,715,4,1067,NA,0,14,0,965127,NA,1759,135757,3387,327,105,403,10278,5,0,1293,1954999,25315,7,NA,NA,47962,0,NA,NA,NA,NA,"11030005",NA,0,NA,0,615007,NA,0,NA,NA,NA,NA,NA,NA,264,NA,NA,NA,0,NA,NA,NA,NA,NA,779,1293,NA,NA,NA,NA,NA,53,0,NA,NA,5,0,NA,NA,NA,0,6,NA,0,6059,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,81953,3845,40,0,593221,768,864,6,1169,NA,0,0,0,420664,NA,1861,84928,5405,1573,626,532,1212,0,0,130,1124447,19946,1,NA,NA,8309,0,NA,NA,NA,NA,"11030006",NA,0,NA,0,256370,NA,0,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,0,NA,NA,NA,NA,NA,227,2480,NA,NA,NA,NA,NA,305,0,NA,NA,7,0,NA,NA,NA,0,0,NA,0,3405,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,53980,2632,63,0,695355,398,177,0,2223,NA,8,1851,0,477125,NA,642,77042,4432,976,267,691,7176,0,0,1658,937589,19803,14,NA,NA,7854,0,NA,NA,NA,NA,"11030007",NA,0,NA,0,372380,NA,0,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,0,NA,NA,NA,NA,NA,16,4285,NA,NA,NA,NA,NA,511,0,NA,NA,80,0,NA,NA,NA,0,0,NA,89,1107,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,31491,23485,23,0,529651,1312,1277,0,18975,NA,0,1,0,321150,NA,2002,87786,21220,5416,2147,95,5048,0,0,145,902497,26463,117,NA,NA,37943,0,NA,NA,NA,NA,"11030008",NA,0,NA,0,302167,NA,0,NA,NA,NA,NA,NA,NA,264,NA,NA,NA,0,NA,NA,NA,NA,NA,1746,362,NA,NA,NA,NA,NA,1989,0,NA,NA,0,0,NA,NA,NA,0,3,NA,20,3397,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,495672,106510,107,0,856168,59381,3208,10,4447,NA,0,1,0,212183,NA,22618,126930,12300,2124,331,51,8908,6,0,83,1362497,25919,938,NA,NA,66027,0,NA,NA,NA,NA,"11030009",NA,0,NA,0,187979,NA,0,NA,NA,NA,NA,NA,NA,86,NA,NA,NA,0,NA,NA,NA,NA,NA,15474,791,NA,NA,NA,NA,NA,2985,0,NA,NA,0,0,NA,NA,NA,0,346,NA,229,10815,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,NA,154977,214897,26,1,605311,2233,2174,532,10578,NA,0,0,0,11560,NA,19196,72082,24147,5534,1929,17,28308,0,1,16,385107,4579,72,NA,NA,76901,1,NA,NA,NA,NA,"11030010",NA,5,NA,8,115804,NA,0,NA,NA,NA,NA,NA,NA,1845,NA,NA,NA,0,NA,NA,NA,NA,NA,66958,2691,NA,NA,NA,NA,NA,503,2,NA,NA,0,2,NA,NA,NA,1,38,NA,309,30012,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,10,NA,109862,202944,15,1,962188,3827,8623,79,22451,NA,0,0,0,106837,NA,47625,120849,40175,7468,3384,203,36721,0,0,8,596224,13387,7088,NA,NA,121343,4,NA,NA,NA,NA,"11030011",NA,5,NA,0,287121,NA,0,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,0,NA,NA,NA,NA,NA,46353,1799,NA,NA,NA,NA,NA,767,5,NA,NA,0,0,NA,NA,NA,0,6,NA,38,7937,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,411260,429081,171,0,1260047,600,5414,987,79357,NA,0,0,0,18594,NA,18980,194630,101469,21665,8042,61,126024,18,11,10,935053,15544,101,NA,NA,58767,500,NA,NA,NA,NA,"11030012",NA,9,NA,127,168405,NA,0,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,0,NA,NA,NA,NA,NA,206717,1335,NA,NA,NA,NA,NA,274,0,NA,NA,0,16,NA,NA,NA,7,226,NA,98,29759,NA,NA,NA,NA,NA,NA,NA,501,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,12,NA,151032,178535,48,5,660030,447,581,194,76736,NA,0,0,1,9799,NA,38807,149665,233034,72193,38482,441,86860,24,8,1,534271,34415,215,NA,NA,28385,0,NA,NA,NA,NA,"11030013",NA,249,NA,71,101294,NA,0,NA,NA,NA,NA,NA,NA,950,NA,NA,NA,212,NA,NA,NA,NA,NA,145608,341,NA,NA,NA,NA,NA,307,0,NA,NA,0,25,NA,NA,NA,0,18525,NA,31,49798,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,13,NA,279304,123830,960,147,787099,32716,2647,2158,29111,NA,0,0,0,41011,NA,55991,120232,16472,1566,252,36,50948,1,1,72,1259389,18448,471,NA,NA,48194,0,NA,NA,NA,NA,"11030014",NA,4,NA,24,113118,NA,0,NA,NA,NA,NA,NA,NA,117,NA,NA,NA,0,NA,NA,NA,NA,NA,43892,2064,NA,NA,NA,NA,NA,2118,8,NA,NA,0,0,NA,NA,NA,0,1402,NA,1631,25566,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,14,NA,125570,44223,83,1,826267,1549,2374,8008,37359,NA,0,0,5,32438,NA,16203,88220,18029,3422,693,19,39804,2,0,3,909921,6512,71,NA,NA,18595,0,NA,NA,NA,NA,"11030015",NA,1,NA,10,93240,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,0,NA,NA,NA,NA,NA,23536,1885,NA,NA,NA,NA,NA,405,0,NA,NA,0,0,NA,NA,NA,0,6619,NA,427,27203,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,15,NA,322757,189406,56,0,210067,33,650,9,160013,NA,0,0,3,4358,NA,57906,96556,35145,8125,2457,924,121662,36,57,1,1444142,29733,35,NA,NA,14652,0,NA,NA,NA,NA,"11030017",NA,5,NA,207,33654,NA,7,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,0,NA,NA,NA,NA,NA,53258,275,NA,NA,NA,NA,NA,65,0,NA,NA,0,1,NA,NA,NA,0,135,NA,50,5783,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,16,NA,105954,117958,54,0,222430,44,158,4,178823,NA,0,0,6,6419,NA,38852,127911,60733,14021,3746,736,172085,77,44,1,1721359,41226,54,NA,NA,13202,0,NA,NA,NA,NA,"11030018",NA,6,NA,33,44221,NA,0,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,0,NA,NA,NA,NA,NA,65877,17,NA,NA,NA,NA,NA,69,0,NA,NA,0,9,NA,NA,NA,0,4234,NA,13,13237,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,17,NA,279343,532,0,0,1153765,6,447,0,638,NA,4,3740,0,1028350,NA,501,124963,6529,1057,240,254,393,0,0,71,822539,288,4,NA,NA,1715,0,NA,NA,NA,NA,"11030002",NA,0,NA,0,650173,NA,0,NA,NA,NA,NA,NA,NA,8538,NA,NA,NA,0,NA,NA,NA,NA,NA,26,329,NA,NA,NA,NA,NA,2743,0,NA,NA,360,0,NA,NA,NA,0,1,NA,74198,33262,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,18,NA,87415,99891,69,1,456883,144,1189,53,28272,NA,0,0,0,2826,NA,11962,43808,12064,1865,482,1,39731,22,5,0,218599,8209,5,NA,NA,11883,0,NA,NA,NA,NA,"11030016",NA,8,NA,31,60419,NA,0,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,18,NA,NA,NA,NA,NA,58487,681,NA,NA,NA,NA,NA,34,0,NA,NA,0,145,NA,NA,NA,0,1949,NA,44,29407,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,685782,25215,1354,0,767924,9,465,142,2269,NA,2570,0,NA,371597,NA,5363,218024,19034,2545,1551,316,2548,0,NA,67593,2270832,20290,382,NA,NA,32092,NA,NA,NA,NA,NA,"11040006",NA,NA,NA,NA,442775,NA,10,NA,NA,NA,NA,NA,NA,6977,NA,NA,NA,7,NA,NA,NA,NA,NA,2285,3310,NA,NA,NA,NA,NA,4841,NA,NA,NA,5,NA,NA,NA,NA,NA,6112,NA,68,18821,NA,NA,2195,NA,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,153926,1545,0,0,311895,4,20,79,3451,NA,112,0,NA,153925,NA,501,128290,3846,318,40,316,505,2016,NA,783520,2929897,14970,7824,NA,NA,27903,NA,NA,NA,NA,NA,"11040002",NA,NA,NA,NA,197783,NA,12,NA,NA,NA,NA,NA,NA,4724,NA,NA,NA,0,NA,NA,NA,NA,NA,64,3194,NA,NA,NA,NA,NA,1720,NA,NA,NA,0,NA,NA,NA,NA,NA,1582,NA,74,10494,NA,NA,3120,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,13665,1902,2,5,738739,2997,841,8600,3839,NA,1,0,NA,336803,NA,8146,164205,6411,851,152,554,1356,0,NA,2247,3801359,19810,680,NA,NA,38247,NA,NA,NA,NA,NA,"11040008",NA,NA,NA,NA,170627,NA,0,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,4,NA,NA,NA,NA,NA,287,16991,NA,NA,NA,NA,NA,294,NA,NA,NA,0,NA,NA,NA,NA,NA,40,NA,14,12066,NA,NA,0,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,NA,1131,43,0,0,6002,0,0,0,698,NA,0,0,NA,5238,NA,675,22018,637,19,0,69,2763,881745,NA,1000196,2898620,3427,1100,NA,NA,2689,NA,NA,NA,NA,NA,"11040001",NA,NA,NA,NA,854,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,0,181,NA,NA,NA,NA,NA,28,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,1,92,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,NA,105154,0,0,0,378018,0,897,106,23744,NA,23,0,NA,296200,NA,184,72236,1301,185,40,23,142,48,NA,60545,1056745,1168,323,NA,NA,4829,NA,NA,NA,NA,NA,"11040004",NA,NA,NA,NA,174121,NA,0,NA,NA,NA,NA,NA,NA,3889,NA,NA,NA,0,NA,NA,NA,NA,NA,21,2677,NA,NA,NA,NA,NA,37,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,627,8525,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,NA,723585,30441,15,0,950577,6,64,1480,2572,NA,966,2,NA,643549,NA,3422,146228,7686,1008,432,309,8787,0,NA,471,1174337,10956,18,NA,NA,17631,NA,NA,NA,NA,NA,"11040007",NA,NA,NA,NA,416264,NA,0,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,0,NA,NA,NA,NA,NA,1350,3830,NA,NA,NA,NA,NA,790,NA,NA,NA,561,NA,NA,NA,NA,NA,13,NA,2,11067,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,NA,217759,24,1,0,599610,1,1879,2037,7134,NA,56,0,NA,620881,NA,1026,102825,3703,869,284,220,427,20,NA,48025,880946,699,238,NA,NA,8085,NA,NA,NA,NA,NA,"11040003",NA,NA,NA,NA,330316,NA,0,NA,NA,NA,NA,NA,NA,816,NA,NA,NA,0,NA,NA,NA,NA,NA,54,10112,NA,NA,NA,NA,NA,503,NA,NA,NA,2127,NA,NA,NA,NA,NA,351,NA,600,9981,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,8,NA,287824,12,37,0,1416123,69,630,140,32445,NA,549,0,NA,970758,NA,757,185707,7143,1401,206,110,903,21,NA,114533,1875417,5602,1921,NA,NA,31386,NA,NA,NA,NA,NA,"11040005",NA,NA,NA,NA,473302,NA,0,NA,NA,NA,NA,NA,NA,10341,NA,NA,NA,0,NA,NA,NA,NA,NA,3,11426,NA,NA,NA,NA,NA,131,NA,NA,NA,179,NA,NA,NA,NA,NA,28,NA,1566,49843,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,1544,642,183,NA,1269058,60716,550,29646,36,NA,NA,0,0,105829,NA,36909,222070,24415,7091,811,19085,31304,251315,6706,5502,4801900,27716,10804,NA,NA,27732,0,NA,NA,NA,NA,"11050001",NA,NA,NA,67,21516,NA,NA,NA,NA,0,NA,NA,NA,664,NA,NA,NA,283,NA,NA,NA,NA,NA,96,2464,NA,NA,NA,NA,NA,657,NA,NA,NA,NA,0,NA,NA,NA,NA,27,NA,1,1914,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,10723,9147,716,NA,170301,9281,1755,289,0,NA,NA,0,25,13636,NA,106969,235065,47271,15148,5720,2182,1134606,35885,0,4,2167618,141,227,NA,NA,9124,0,NA,NA,NA,NA,"11050003",NA,NA,NA,117,5783,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,1240,82,NA,NA,NA,NA,NA,316,NA,NA,NA,NA,0,NA,NA,NA,NA,313,NA,2,1118,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,NA,72030,4261,1831,NA,3182258,723370,12016,184273,0,NA,NA,34,0,147513,NA,66101,462743,136291,71906,24500,3512,415180,108794,281,73,3469247,58,606,NA,NA,80977,535,NA,NA,NA,NA,"11050002",NA,NA,NA,14,92646,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,88,NA,NA,NA,NA,NA,22935,4461,NA,NA,NA,NA,NA,10408,NA,NA,NA,NA,3,NA,NA,NA,NA,598,NA,21,13954,NA,0,NA,NA,NA,NA,NA,159,NA,NA,NA,NA,NA,313,6,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,NA,95479,50526,211,38,1039642,5348,7707,31175,0,NA,NA,31,1,65865,NA,163672,276978,33819,8893,2306,3951,823695,6854,0,5867,3321322,38548,7655,NA,NA,30042,0,NA,NA,NA,NA,"11060006",NA,0,NA,19,64034,NA,0,NA,131,NA,NA,NA,NA,0,NA,NA,NA,318,NA,NA,NA,NA,NA,44893,658,NA,NA,NA,NA,NA,675,NA,NA,NA,NA,0,NA,NA,NA,NA,13,NA,360,15323,NA,35,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,109,65,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,NA,20667,47433,182,5,164009,44,3026,125,40601,NA,NA,0,15,9811,NA,107733,102735,21554,3525,1590,1480,176055,106,59,1604,1853305,99085,9999,NA,NA,9890,0,NA,NA,NA,NA,"11060001",NA,0,NA,264,27740,NA,0,NA,0,NA,NA,NA,NA,89,NA,NA,NA,0,NA,NA,NA,NA,NA,32261,1179,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,2,NA,NA,NA,NA,3859,NA,5,1561,NA,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,1,221,NA,NA,NA,NA,NA,NA,NA,NA,309,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
